Li2LiBkI6,Li,Li,Bk,I,1,1,3,-1,92.0,76.0,96.0,86.0,220.00000000000003,17.42034483765326
Li2LiCfF6,Li,Li,Cf,F,1,1,3,-1,92.0,76.0,95.0,85.5,133.0,15.240843776274371
Li2LiCfCl6,Li,Li,Cf,Cl,1,1,3,-1,92.0,76.0,95.0,85.5,181.0,15.8022472850463
Li2LiCfBr6,Li,Li,Cf,Br,1,1,3,-1,92.0,76.0,95.0,85.5,196.0,15.977685881537528
Li2LiCfI6,Li,Li,Cf,I,1,1,3,-1,92.0,76.0,95.0,85.5,220.00000000000003,16.258387635923494
Li2LiLrF6,Li,Li,Lr,F,1,1,3,-1,92.0,76.0,107.4,91.7,133.0,307.6184110413135
Li2LiLrCl6,Li,Li,Lr,Cl,1,1,3,-1,92.0,76.0,107.4,91.7,181.0,308.14185706094275
Li2LiLrBr6,Li,Li,Lr,Br,1,1,3,-1,92.0,76.0,107.4,91.7,196.0,308.3054339420769
Li2LiLrI6,Li,Li,Lr,I,1,1,3,-1,92.0,76.0,107.4,91.7,220.00000000000003,308.5671569518915
Na2BNaF6,Na,B,Na,F,1,3,1,-1,139.0,27.0,102.0,64.5,133.0,3.868754648022098
Na2BNaCl6,Na,B,Na,Cl,1,3,1,-1,139.0,27.0,102.0,64.5,181.0,4.612940694533726
Na2BNaBr6,Na,B,Na,Br,1,3,1,-1,139.0,27.0,102.0,64.5,196.0,4.845498834068609
Na2BNaI6,Na,B,Na,I,1,3,1,-1,139.0,27.0,102.0,64.5,220.00000000000003,5.2175918573244235
Na2NNaF6,Na,N,Na,F,1,3,1,-1,139.0,16.0,102.0,59.0,133.0,4.003486775131503
Na2NNaCl6,Na,N,Na,Cl,1,3,1,-1,139.0,16.0,102.0,59.0,181.0,4.8170460971654006
Na2NNaBr6,Na,N,Na,Br,1,3,1,-1,139.0,16.0,102.0,59.0,196.0,5.071283385300994
Na2NNaI6,Na,N,Na,I,1,3,1,-1,139.0,16.0,102.0,59.0,220.00000000000003,5.478063046317944
Na2NaAlF6,Na,Na,Al,F,1,1,3,-1,139.0,102.0,53.5,77.75,133.0,3.7878176535392596
Na2NaAlCl6,Na,Na,Al,Cl,1,1,3,-1,139.0,102.0,53.5,77.75,181.0,4.405180997590707
Na2NaAlBr6,Na,Na,Al,Br,1,1,3,-1,139.0,102.0,53.5,77.75,196.0,4.5981070426067845
Na2NaAlI6,Na,Na,Al,I,1,1,3,-1,139.0,102.0,53.5,77.75,220.00000000000003,4.9067887146325075
Na2NaPF6,Na,Na,P,F,1,1,3,-1,139.0,102.0,44.0,73.0,133.0,3.778543183496333
Na2NaPCl6,Na,Na,P,Cl,1,1,3,-1,139.0,102.0,44.0,73.0,181.0,4.436077430071675
Na2NaPBr6,Na,Na,P,Br,1,1,3,-1,139.0,102.0,44.0,73.0,196.0,4.64155688212647
Na2NaPI6,Na,Na,P,I,1,1,3,-1,139.0,102.0,44.0,73.0,220.00000000000003,4.970324005414142
Na2NaScF6,Na,Na,Sc,F,1,1,3,-1,139.0,102.0,74.5,88.25,133.0,3.9741083443557503
