Cs2CsSmF6,Cs,Cs,Sm,F,1,1,3,-1,188.0,167.0,95.8,131.4,133.0,4.006488016349601
Cs2CsEuF6,Cs,Cs,Eu,F,1,1,3,-1,188.0,167.0,94.69999999999999,130.85,133.0,3.9811053423923504
Cs2CsGdF6,Cs,Cs,Gd,F,1,1,3,-1,188.0,167.0,93.8,130.4,133.0,3.9608315571689117
Cs2CsTbF6,Cs,Cs,Tb,F,1,1,3,-1,188.0,167.0,92.30000000000001,129.65,133.0,3.9280034423095302
Cs2CsDyF6,Cs,Cs,Dy,F,1,1,3,-1,188.0,167.0,91.2,129.1,133.0,3.904673426716637
Cs2CsHoF6,Cs,Cs,Ho,F,1,1,3,-1,188.0,167.0,90.10000000000001,128.55,133.0,3.881955787166357
Cs2CsErF6,Cs,Cs,Er,F,1,1,3,-1,188.0,167.0,89.0,128.0,133.0,3.859835916010424
Cs2CsTmF6,Cs,Cs,Tm,F,1,1,3,-1,188.0,167.0,88.0,127.5,133.0,3.8402338424997238
Cs2CsYbF6,Cs,Cs,Yb,F,1,1,3,-1,188.0,167.0,86.8,126.9,133.0,3.817333864086837
Cs2CsLuF6,Cs,Cs,Lu,F,1,1,3,-1,188.0,167.0,86.1,126.55,133.0,3.8042828613349062
Cs2CsTaF6,Cs,Cs,Ta,F,1,1,3,-1,188.0,167.0,72.0,119.5,133.0,3.5849038507579536
Cs2CsTaCl6,Cs,Cs,Ta,Cl,1,1,3,-1,188.0,167.0,72.0,119.5,181.0,3.9865774909253178
Cs2CsTaBr6,Cs,Cs,Ta,Br,1,1,3,-1,188.0,167.0,72.0,119.5,196.0,4.112100503477619
Cs2CsIrF6,Cs,Cs,Ir,F,1,1,3,-1,188.0,167.0,68.0,117.5,133.0,3.5361439259921306
Cs2CsIrCl6,Cs,Cs,Ir,Cl,1,1,3,-1,188.0,167.0,68.0,117.5,181.0,3.944654564290003
Cs2CsIrBr6,Cs,Cs,Ir,Br,1,1,3,-1,188.0,167.0,68.0,117.5,196.0,4.072314138758088
Cs2CsAuF6,Cs,Cs,Au,F,1,1,3,-1,188.0,167.0,85.0,126.0,133.0,3.7842222981367604
Cs2CsAuCl6,Cs,Cs,Au,Cl,1,1,3,-1,188.0,167.0,85.0,126.0,181.0,4.165174679089141
Cs2CsTlF6,Cs,Cs,Tl,F,1,1,3,-1,188.0,167.0,88.5,127.75,133.0,3.8499752208756615
Cs2CsUF6,Cs,Cs,U,F,1,1,3,-1,188.0,167.0,102.49999999999999,134.75,133.0,4.176470369412219
Cs2CsNpF6,Cs,Cs,Np,F,1,1,3,-1,188.0,167.0,101.0,134.0,133.0,4.135998957911663
Cs2CsPuF6,Cs,Cs,Pu,F,1,1,3,-1,188.0,167.0,100.0,133.5,133.0,4.109819282157073
Cs2CsAmF6,Cs,Cs,Am,F,1,1,3,-1,188.0,167.0,97.5,132.25,133.0,4.047060170315573
Cs2CsCmF6,Cs,Cs,Cm,F,1,1,3,-1,188.0,167.0,97.0,132.0,133.0,4.034954623558924
Cs2CsBkF6,Cs,Cs,Bk,F,1,1,3,-1,188.0,167.0,96.0,131.5,133.0,4.011175612844841
Cs2CsCfF6,Cs,Cs,Cf,F,1,1,3,-1,188.0,167.0,95.0,131.0,133.0,3.9879614286733194
