comp_name,A2BBX6,A,B1,B2,X,nA,nB1,nB2,nX,rA,rB1,rB2,rBavg,rX,tau,NotSim
CsNRbCl,Cs2NRbCl6,Cs,N,Rb,Cl,1,3,1,-1,188.0,16.0,152.0,84.0,181.0,3.9328469722888735,False
CsNRbBr,Cs2NRbBr6,Cs,N,Rb,Br,1,3,1,-1,188.0,16.0,152.0,84.0,196.0,4.111418400860302,False
CsNAgF,Cs2NAgF6,Cs,N,Ag,F,1,3,1,-1,188.0,16.0,115.0,65.5,133.0,3.7526998238625695,False
CsNCsF,Cs2NCsF6,Cs,N,Cs,F,1,3,1,-1,188.0,16.0,167.0,91.5,133.0,3.30681712006068,False
CsNCsCl,Cs2NCsCl6,Cs,N,Cs,Cl,1,3,1,-1,188.0,16.0,167.0,91.5,181.0,3.831407283995106,False
CsNCsBr,Cs2NCsBr6,Cs,N,Cs,Br,1,3,1,-1,188.0,16.0,167.0,91.5,196.0,3.9953417102246154,False
CsNAuF,Cs2NAuF6,Cs,N,Au,F,1,3,1,-1,188.0,16.0,137.0,76.5,133.0,3.471713401034854,False
CsNAuCl,Cs2NAuCl6,Cs,N,Au,Cl,1,3,1,-1,188.0,16.0,137.0,76.5,181.0,4.099164381427011,False
CsNHgF,Cs2NHgF6,Cs,N,Hg,F,1,3,1,-1,188.0,16.0,119.0,67.5,133.0,3.689443030566008,False
CsNTlF,Cs2NTlF6,Cs,N,Tl,F,1,3,1,-1,188.0,16.0,150.0,83.0,133.0,3.3727820541814637,False
CsNTlCl,Cs2NTlCl6,Cs,N,Tl,Cl,1,3,1,-1,188.0,16.0,150.0,83.0,181.0,3.951095307193512,False
CsNTlBr,Cs2NTlBr6,Cs,N,Tl,Br,1,3,1,-1,188.0,16.0,150.0,83.0,196.0,4.131818198759777,False
CsNFrF,Cs2NFrF6,Cs,N,Fr,F,1,3,1,-1,188.0,16.0,180.0,98.0,133.0,3.3017974730701702,False
CsNFrCl,Cs2NFrCl6,Cs,N,Fr,Cl,1,3,1,-1,188.0,16.0,180.0,98.0,181.0,3.791593391437517,False
CsNFrBr,Cs2NFrBr6,Cs,N,Fr,Br,1,3,1,-1,188.0,16.0,180.0,98.0,196.0,3.944654615927313,False
CsNaAlF,Cs2NaAlF6,Cs,Na,Al,F,1,1,3,-1,188.0,102.0,53.5,77.75,133.0,3.4491855666296534,False
CsNaAlCl,Cs2NaAlCl6,Cs,Na,Al,Cl,1,1,3,-1,188.0,102.0,53.5,77.75,181.0,4.0665489106811,False
CsNaPF,Cs2NaPF6,Cs,Na,P,F,1,1,3,-1,188.0,102.0,44.0,73.0,133.0,3.544317436888376,False
CsNaScF,Cs2NaScF6,Cs,Na,Sc,F,1,1,3,-1,188.0,102.0,74.5,88.25,133.0,3.3239550903184143,False
CsNaScCl,Cs2NaScCl6,Cs,Na,Sc,Cl,1,1,3,-1,188.0,102.0,74.5,88.25,181.0,3.867864438760341,False
CsNaScBr,Cs2NaScBr6,Cs,Na,Sc,Br,1,1,3,-1,188.0,102.0,74.5,88.25,196.0,4.037836110148443,False
CsNaTiF,Cs2NaTiF6,Cs,Na,Ti,F,1,1,3,-1,188.0,102.0,67.0,84.5,133.0,3.356106175630019,False
CsNaTiCl,Cs2NaTiCl6,Cs,Na,Ti,Cl,1,1,3,-1,188.0,102.0,67.0,84.5,181.0,3.924153512908125,False
CsNaTiBr,Cs2NaTiBr6,Cs,Na,Ti,Br,1,1,3,-1,188.0,102.0,67.0,84.5,196.0,4.101668305807534,False
CsNaVF,Cs2NaVF6,Cs,Na,V,F,1,1,3,-1,188.0,102.0,64.0,83.0,133.0,3.3727820541814637,False
CsNaVCl,Cs2NaVCl6,Cs,Na,V,Cl,1,1,3,-1,188.0,102.0,64.0,83.0,181.0,3.951095307193512,False
CsNaVBr,Cs2NaVBr6,Cs,Na,V,Br,1,1,3,-1,188.0,102.0,64.0,83.0,196.0,4.131818198759777,False
CsNaCrF,Cs2NaCrF6,Cs,Na,Cr,F,1,1,3,-1,188.0,102.0,61.5,81.75,133.0,3.3883907127469914,False
CsNaCrCl,Cs2NaCrCl6,Cs,Na,Cr,Cl,1,1,3,-1,188.0,102.0,61.5,81.75,181.0,3.975546676049744,False
CsNaCrBr,Cs2NaCrBr6,Cs,Na,Cr,Br,1,1,3,-1,188.0,102.0,61.5,81.75,196.0,4.159032914581854,False
CsNaMnF,Cs2NaMnF6,Cs,Na,Mn,F,1,1,3,-1,188.0,102.0,61.25,81.625,133.0,3.390038411304784,False
CsNaMnCl,Cs2NaMnCl6,Cs,Na,Mn,Cl,1,1,3,-1,188.0,102.0,61.25,81.625,181.0,3.978093541473237,False
CsNaMnBr,Cs2NaMnBr6,Cs,Na,Mn,Br,1,1,3,-1,188.0,102.0,61.25,81.625,196.0,4.161860769650879,False
CsNaFeF,Cs2NaFeF6,Cs,Na,Fe,F,1,1,3,-1,188.0,102.0,59.75,80.875,133.0,3.400259930678846,False
CsNaFeCl,Cs2NaFeCl6,Cs,Na,Fe,Cl,1,1,3,-1,188.0,102.0,59.75,80.875,181.0,3.993768431451644,False
CsNaFeBr,Cs2NaFeBr6,Cs,Na,Fe,Br,1,1,3,-1,188.0,102.0,59.75,80.875,196.0,4.179239837943143,False
CsNaCoF,Cs2NaCoF6,Cs,Na,Co,F,1,1,3,-1,188.0,102.0,57.75,79.875,133.0,3.414792407116704,False
CsNaCoCl,Cs2NaCoCl6,Cs,Na,Co,Cl,1,1,3,-1,188.0,102.0,57.75,79.875,181.0,4.015731374252853,False
CsNaNiF,Cs2NaNiF6,Cs,Na,Ni,F,1,1,3,-1,188.0,102.0,58.0,80.0,133.0,3.412918821571924,False
CsNaNiCl,Cs2NaNiCl6,Cs,Na,Ni,Cl,1,1,3,-1,188.0,102.0,58.0,80.0,181.0,4.012918821571924,False
CsNaCuF,Cs2NaCuF6,Cs,Na,Cu,F,1,1,3,-1,188.0,102.0,54.0,78.0,133.0,3.4448867878626226,False
CsNaCuCl,Cs2NaCuCl6,Cs,Na,Cu,Cl,1,1,3,-1,188.0,102.0,54.0,78.0,181.0,4.060271403247239,False
CsNaGaF,Cs2NaGaF6,Cs,Na,Ga,F,1,1,3,-1,188.0,102.0,62.0,82.0,133.0,3.3851429265948942,False
CsNaGaCl,Cs2NaGaCl6,Cs,Na,Ga,Cl,1,1,3,-1,188.0,102.0,62.0,82.0,181.0,3.970508780253431,False
CsNaGaBr,Cs2NaGaBr6,Cs,Na,Ga,Br,1,1,3,-1,188.0,102.0,62.0,82.0,196.0,4.153435609521724,False
CsNaAsF,Cs2NaAsF6,Cs,Na,As,F,1,1,3,-1,188.0,102.0,57.99999999999999,80.0,133.0,3.412918821571924,False
CsNaAsCl,Cs2NaAsCl6,Cs,Na,As,Cl,1,1,3,-1,188.0,102.0,57.99999999999999,80.0,181.0,4.012918821571924,False
CsNaYF,Cs2NaYF6,Cs,Na,Y,F,1,1,3,-1,188.0,102.0,90.0,96.0,133.0,3.2991965836631243,False
CsNaYCl,Cs2NaYCl6,Cs,Na,Y,Cl,1,1,3,-1,188.0,102.0,90.0,96.0,181.0,3.799196583663124,False
CsNaYBr,Cs2NaYBr6,Cs,Na,Y,Br,1,1,3,-1,188.0,102.0,90.0,96.0,196.0,3.955446583663124,False
CsNaNbF,Cs2NaNbF6,Cs,Na,Nb,F,1,1,3,-1,188.0,102.0,72.0,87.0,133.0,3.333180312407561,False
CsNaNbCl,Cs2NaNbCl6,Cs,Na,Nb,Cl,1,1,3,-1,188.0,102.0,72.0,87.0,181.0,3.884904450338595,False
CsNaNbBr,Cs2NaNbBr6,Cs,Na,Nb,Br,1,1,3,-1,188.0,102.0,72.0,87.0,196.0,4.057318243442044,False
CsNaMoF,Cs2NaMoF6,Cs,Na,Mo,F,1,1,3,-1,188.0,102.0,69.0,85.5,133.0,3.3462130058909194,False
CsNaMoCl,Cs2NaMoCl6,Cs,Na,Mo,Cl,1,1,3,-1,188.0,102.0,69.0,85.5,181.0,3.907616514662849,False
CsNaMoBr,Cs2NaMoBr6,Cs,Na,Mo,Br,1,1,3,-1,188.0,102.0,69.0,85.5,196.0,4.083055111154077,False
CsNaRuF,Cs2NaRuF6,Cs,Na,Ru,F,1,1,3,-1,188.0,102.0,68.0,85.0,133.0,3.351038209272404,False
CsNaRuCl,Cs2NaRuCl6,Cs,Na,Ru,Cl,1,1,3,-1,188.0,102.0,68.0,85.0,181.0,3.915744091625345,False
CsNaRuBr,Cs2NaRuBr6,Cs,Na,Ru,Br,1,1,3,-1,188.0,102.0,68.0,85.0,196.0,4.092214679860639,False
CsNaRhF,Cs2NaRhF6,Cs,Na,Rh,F,1,1,3,-1,188.0,102.0,66.5,84.25,133.0,3.358731658960333,False
CsNaRhCl,Cs2NaRhCl6,Cs,Na,Rh,Cl,1,1,3,-1,188.0,102.0,66.5,84.25,181.0,3.928464596645793,False
CsNaRhBr,Cs2NaRhBr6,Cs,Na,Rh,Br,1,1,3,-1,188.0,102.0,66.5,84.25,196.0,4.106506139672499,False
CsNaPdF,Cs2NaPdF6,Cs,Na,Pd,F,1,1,3,-1,188.0,102.0,76.0,89.0,133.0,3.319126274265052,False
CsNaPdCl,Cs2NaPdCl6,Cs,Na,Pd,Cl,1,1,3,-1,188.0,102.0,76.0,89.0,181.0,3.858452116961681,False
CsNaPdBr,Cs2NaPdBr6,Cs,Na,Pd,Br,1,1,3,-1,188.0,102.0,76.0,89.0,196.0,4.026991442804377,False
CsNaAgF,Cs2NaAgF6,Cs,Na,Ag,F,1,1,3,-1,188.0,102.0,75.0,88.5,133.0,3.3222868550572944,False
CsNaAgCl,Cs2NaAgCl6,Cs,Na,Ag,Cl,1,1,3,-1,188.0,102.0,75.0,88.5,181.0,3.8646597364132265,False
CsNaAgBr,Cs2NaAgBr6,Cs,Na,Ag,Br,1,1,3,-1,188.0,102.0,75.0,88.5,196.0,4.034151261836955,False
CsNaInF,Cs2NaInF6,Cs,Na,In,F,1,1,3,-1,188.0,102.0,80.0,91.0,133.0,3.308815222379253,False
CsNaInCl,Cs2NaInCl6,Cs,Na,In,Cl,1,1,3,-1,188.0,102.0,80.0,91.0,181.0,3.83628774985178,False
CsNaInBr,Cs2NaInBr6,Cs,Na,In,Br,1,1,3,-1,188.0,102.0,80.0,91.0,196.0,4.001122914686945,False
CsNaSbF,Cs2NaSbF6,Cs,Na,Sb,F,1,1,3,-1,188.0,102.0,76.0,89.0,133.0,3.319126274265052,False
CsNaSbCl,Cs2NaSbCl6,Cs,Na,Sb,Cl,1,1,3,-1,188.0,102.0,76.0,89.0,181.0,3.858452116961681,False
CsNaSbBr,Cs2NaSbBr6,Cs,Na,Sb,Br,1,1,3,-1,188.0,102.0,76.0,89.0,196.0,4.026991442804377,False
CsNaLaF,Cs2NaLaF6,Cs,Na,La,F,1,1,3,-1,188.0,102.0,103.2,102.6,133.0,3.3219674996099577,False
CsNaLaCl,Cs2NaLaCl6,Cs,Na,La,Cl,1,1,3,-1,188.0,102.0,103.2,102.6,181.0,3.7898037569198992,False
CsNaLaBr,Cs2NaLaBr6,Cs,Na,La,Br,1,1,3,-1,188.0,102.0,103.2,102.6,196.0,3.936002587329256,False
CsNaLaI,Cs2NaLaI6,Cs,Na,La,I,1,1,3,-1,188.0,102.0,103.2,102.6,220.00000000000003,4.169920715984228,False
CsNaCeF,Cs2NaCeF6,Cs,Na,Ce,F,1,1,3,-1,188.0,102.0,101.0,101.5,133.0,3.3153210435206497,False
CsNaCeCl,Cs2NaCeCl6,Cs,Na,Ce,Cl,1,1,3,-1,188.0,102.0,101.0,101.5,181.0,3.788227447461536,False
CsNaCeBr,Cs2NaCeBr6,Cs,Na,Ce,Br,1,1,3,-1,188.0,102.0,101.0,101.5,196.0,3.936010698693064,False
CsNaCeI,Cs2NaCeI6,Cs,Na,Ce,I,1,1,3,-1,188.0,102.0,101.0,101.5,220.00000000000003,4.172463900663507,False
CsNaPrF,Cs2NaPrF6,Cs,Na,Pr,F,1,1,3,-1,188.0,102.0,99.0,100.5,133.0,3.3102805037354184,False
CsNaPrCl,Cs2NaPrCl6,Cs,Na,Pr,Cl,1,1,3,-1,188.0,102.0,99.0,100.5,181.0,3.787892444033926,False
CsNaPrBr,Cs2NaPrBr6,Cs,Na,Pr,Br,1,1,3,-1,188.0,102.0,99.0,100.5,196.0,3.9371461753772095,False
CsNaPrI,Cs2NaPrI6,Cs,Na,Pr,I,1,1,3,-1,188.0,102.0,99.0,100.5,220.00000000000003,4.175952145526463,False
CsNaNdF,Cs2NaNdF6,Cs,Na,Nd,F,1,1,3,-1,188.0,102.0,98.3,100.15,133.0,3.3087399654085123,False
CsNaNdCl,Cs2NaNdCl6,Cs,Na,Nd,Cl,1,1,3,-1,188.0,102.0,98.3,100.15,181.0,3.7880210437909385,False
CsNaNdBr,Cs2NaNdBr6,Cs,Na,Nd,Br,1,1,3,-1,188.0,102.0,98.3,100.15,196.0,3.937796380785447,False
CsNaNdI,Cs2NaNdI6,Cs,Na,Nd,I,1,1,3,-1,188.0,102.0,98.3,100.15,220.00000000000003,4.17743691997666,False
CsNaPmF,Cs2NaPmF6,Cs,Na,Pm,F,1,1,3,-1,188.0,102.0,97.0,99.5,133.0,3.306184913121028,False
CsNaPmCl,Cs2NaPmCl6,Cs,Na,Pm,Cl,1,1,3,-1,188.0,102.0,97.0,99.5,181.0,3.788596973422536,False
CsNaPmBr,Cs2NaPmBr6,Cs,Na,Pm,Br,1,1,3,-1,188.0,102.0,97.0,99.5,196.0,3.9393507422667566,False
CsNaSmF,Cs2NaSmF6,Cs,Na,Sm,F,1,1,3,-1,188.0,102.0,95.8,98.9,133.0,3.3041780018614797,False
CsNaSmCl,Cs2NaSmCl6,Cs,Na,Sm,Cl,1,1,3,-1,188.0,102.0,95.8,98.9,181.0,3.789516727847324,False
CsNaSmBr,Cs2NaSmBr6,Cs,Na,Sm,Br,1,1,3,-1,188.0,102.0,95.8,98.9,196.0,3.9411850797179,False
CsNaEuF,Cs2NaEuF6,Cs,Na,Eu,F,1,1,3,-1,188.0,102.0,94.7,98.35,133.0,3.302633634577947,False
CsNaEuCl,Cs2NaEuCl6,Cs,Na,Eu,Cl,1,1,3,-1,188.0,102.0,94.7,98.35,181.0,3.790686506972456,False
CsNaEuBr,Cs2NaEuBr6,Cs,Na,Eu,Br,1,1,3,-1,188.0,102.0,94.7,98.35,196.0,3.943203029595741,False
CsNaGdF,Cs2NaGdF6,Cs,Na,Gd,F,1,1,3,-1,188.0,102.0,93.8,97.9,133.0,3.30157947617392,False
CsNaGdCl,Cs2NaGdCl6,Cs,Na,Gd,Cl,1,1,3,-1,188.0,102.0,93.8,97.9,181.0,3.791875696807219,False
CsNaGdBr,Cs2NaGdBr6,Cs,Na,Gd,Br,1,1,3,-1,188.0,102.0,93.8,97.9,196.0,3.945093265755125,False
CsNaTbF,Cs2NaTbF6,Cs,Na,Tb,F,1,1,3,-1,188.0,102.0,92.3,97.15,133.0,3.3002400808740715,False
CsNaTbCl,Cs2NaTbCl6,Cs,Na,Tb,Cl,1,1,3,-1,188.0,102.0,92.3,97.15,181.0,3.794321398424251,False
CsNaTbBr,Cs2NaTbBr6,Cs,Na,Tb,Br,1,1,3,-1,188.0,102.0,92.3,97.15,196.0,3.9487218101586823,False
CsNaDyF,Cs2NaDyF6,Cs,Na,Dy,F,1,1,3,-1,188.0,102.0,91.2,96.6,133.0,3.299588688794098,False
CsNaDyCl,Cs2NaDyCl6,Cs,Na,Dy,Cl,1,1,3,-1,188.0,102.0,91.2,96.6,181.0,3.7964830987319855,False
CsNaDyBr,Cs2NaDyBr6,Cs,Na,Dy,Br,1,1,3,-1,188.0,102.0,91.2,96.6,196.0,3.9517626018375767,False
CsNaHoF,Cs2NaHoF6,Cs,Na,Ho,F,1,1,3,-1,188.0,102.0,90.1,96.05,133.0,3.2992165796961626,False
CsNaHoCl,Cs2NaHoCl6,Cs,Na,Ho,Cl,1,1,3,-1,188.0,102.0,90.1,96.05,181.0,3.7989562985925702,False
CsNaHoBr,Cs2NaHoBr6,Cs,Na,Ho,Br,1,1,3,-1,188.0,102.0,90.1,96.05,196.0,3.955124960747698,False
CsNaErF,Cs2NaErF6,Cs,Na,Er,F,1,1,3,-1,188.0,102.0,89.0,95.5,133.0,3.299123296778356,False
CsNaErCl,Cs2NaErCl6,Cs,Na,Er,Cl,1,1,3,-1,188.0,102.0,89.0,95.5,181.0,3.801741097825477,False
CsNaErBr,Cs2NaErBr6,Cs,Na,Er,Br,1,1,3,-1,188.0,102.0,89.0,95.5,196.0,3.958809160652701,False
CsNaTmF,Cs2NaTmF6,Cs,Na,Tm,F,1,1,3,-1,188.0,102.0,88.0,95.0,133.0,3.2992801592625494,False
CsNaTmCl,Cs2NaTmCl6,Cs,Na,Tm,Cl,1,1,3,-1,188.0,102.0,88.0,95.0,181.0,3.804543317157286,False
CsNaTmBr,Cs2NaTmBr6,Cs,Na,Tm,Br,1,1,3,-1,188.0,102.0,88.0,95.0,196.0,3.962438053999392,False
CsNaYbF,Cs2NaYbF6,Cs,Na,Yb,F,1,1,3,-1,188.0,102.0,86.8,94.4,133.0,3.2997719468044515,False
CsNaYbCl,Cs2NaYbCl6,Cs,Na,Yb,Cl,1,1,3,-1,188.0,102.0,86.8,94.4,181.0,3.808246523075638,False
CsNaYbBr,Cs2NaYbBr6,Cs,Na,Yb,Br,1,1,3,-1,188.0,102.0,86.8,94.4,196.0,3.967144828160384,False
CsNaLuF,Cs2NaLuF6,Cs,Na,Lu,F,1,1,3,-1,188.0,102.0,86.1,94.05,133.0,3.3002116853728447,False
CsNaLuCl,Cs2NaLuCl6,Cs,Na,Lu,Cl,1,1,3,-1,188.0,102.0,86.1,94.05,181.0,3.810578511529144,False
CsNaLuBr,Cs2NaLuBr6,Cs,Na,Lu,Br,1,1,3,-1,188.0,102.0,86.1,94.05,196.0,3.970068144702988,False
CsNaTaF,Cs2NaTaF6,Cs,Na,Ta,F,1,1,3,-1,188.0,102.0,72.0,87.0,133.0,3.333180312407561,False
CsNaTaCl,Cs2NaTaCl6,Cs,Na,Ta,Cl,1,1,3,-1,188.0,102.0,72.0,87.0,181.0,3.884904450338595,False
CsNaTaBr,Cs2NaTaBr6,Cs,Na,Ta,Br,1,1,3,-1,188.0,102.0,72.0,87.0,196.0,4.057318243442044,False
CsNaIrF,Cs2NaIrF6,Cs,Na,Ir,F,1,1,3,-1,188.0,102.0,68.0,85.0,133.0,3.351038209272404,False
CsNaIrCl,Cs2NaIrCl6,Cs,Na,Ir,Cl,1,1,3,-1,188.0,102.0,68.0,85.0,181.0,3.915744091625345,False
CsNaIrBr,Cs2NaIrBr6,Cs,Na,Ir,Br,1,1,3,-1,188.0,102.0,68.0,85.0,196.0,4.092214679860639,False
CsNaAuF,Cs2NaAuF6,Cs,Na,Au,F,1,1,3,-1,188.0,102.0,85.0,93.5,133.0,3.3011302507451163,False
CsNaAuCl,Cs2NaAuCl6,Cs,Na,Au,Cl,1,1,3,-1,188.0,102.0,85.0,93.5,181.0,3.814499234702336,False
CsNaAuBr,Cs2NaAuBr6,Cs,Na,Au,Br,1,1,3,-1,188.0,102.0,85.0,93.5,196.0,3.974927042188967,False
CsNaTlF,Cs2NaTlF6,Cs,Na,Tl,F,1,1,3,-1,188.0,102.0,88.5,95.25,133.0,3.2991729722467524,False
CsNaTlCl,Cs2NaTlCl6,Cs,Na,Tl,Cl,1,1,3,-1,188.0,102.0,88.5,95.25,181.0,3.803109980120768,False
CsNaTlBr,Cs2NaTlBr6,Cs,Na,Tl,Br,1,1,3,-1,188.0,102.0,88.5,95.25,196.0,3.9605902950813983,False
CsNaBiF,Cs2NaBiF6,Cs,Na,Bi,F,1,1,3,-1,188.0,102.0,103.0,102.5,133.0,3.321315251322038,False
CsNaBiCl,Cs2NaBiCl6,Cs,Na,Bi,Cl,1,1,3,-1,188.0,102.0,103.0,102.5,181.0,3.789607934248868,False
CsNaBiBr,Cs2NaBiBr6,Cs,Na,Bi,Br,1,1,3,-1,188.0,102.0,103.0,102.5,196.0,3.9359493976635016,False
CsNaBiI,Cs2NaBiI6,Cs,Na,Bi,I,1,1,3,-1,188.0,102.0,103.0,102.5,220.00000000000003,4.170095739126916,False
CsNaAcF,Cs2NaAcF6,Cs,Na,Ac,F,1,1,3,-1,188.0,102.0,112.0,107.0,133.0,3.360393811370985,False
CsNaAcCl,Cs2NaAcCl6,Cs,Na,Ac,Cl,1,1,3,-1,188.0,102.0,112.0,107.0,181.0,3.8089919422121055,False
CsNaAcBr,Cs2NaAcBr6,Cs,Na,Ac,Br,1,1,3,-1,188.0,102.0,112.0,107.0,196.0,3.949178858099957,False
CsNaAcI,Cs2NaAcI6,Cs,Na,Ac,I,1,1,3,-1,188.0,102.0,112.0,107.0,220.00000000000003,4.173477923520518,False
CsNaThF,Cs2NaThF6,Cs,Na,Th,F,1,1,3,-1,188.0,102.0,120.9,111.45,133.0,3.4195317845029765,False
CsNaThCl,Cs2NaThCl6,Cs,Na,Th,Cl,1,1,3,-1,188.0,102.0,120.9,111.45,181.0,3.8502181909632727,False
CsNaThBr,Cs2NaThBr6,Cs,Na,Th,Br,1,1,3,-1,188.0,102.0,120.9,111.45,196.0,3.9848076929821152,False
CsNaPaF,Cs2NaPaF6,Cs,Na,Pa,F,1,1,3,-1,188.0,102.0,104.0,103.0,133.0,3.324673073519306,False
CsNaPaCl,Cs2NaPaCl6,Cs,Na,Pa,Cl,1,1,3,-1,188.0,102.0,104.0,103.0,181.0,3.790692490995034,False
CsNaPaBr,Cs2NaPaBr6,Cs,Na,Pa,Br,1,1,3,-1,188.0,102.0,104.0,103.0,196.0,3.936323558956199,False
CsNaPaI,Cs2NaPaI6,Cs,Na,Pa,I,1,1,3,-1,188.0,102.0,104.0,103.0,220.00000000000003,4.169333267694063,False
CsNaUF,Cs2NaUF6,Cs,Na,U,F,1,1,3,-1,188.0,102.0,102.5,102.25,133.0,3.3197267657530274,False
CsNaUCl,Cs2NaUCl6,Cs,Na,U,Cl,1,1,3,-1,188.0,102.0,102.5,102.25,181.0,3.7891644185647633,False
CsNaUBr,Cs2NaUBr6,Cs,Na,U,Br,1,1,3,-1,188.0,102.0,102.5,102.25,196.0,3.935863685068431,False
CsNaUI,Cs2NaUI6,Cs,Na,U,I,1,1,3,-1,188.0,102.0,102.5,102.25,220.00000000000003,4.170582511474299,False
CsNaNpF,Cs2NaNpF6,Cs,Na,Np,F,1,1,3,-1,188.0,102.0,101.0,101.5,133.0,3.3153210435206497,False
CsNaNpCl,Cs2NaNpCl6,Cs,Na,Np,Cl,1,1,3,-1,188.0,102.0,101.0,101.5,181.0,3.788227447461536,False
CsNaNpBr,Cs2NaNpBr6,Cs,Na,Np,Br,1,1,3,-1,188.0,102.0,101.0,101.5,196.0,3.936010698693064,False
CsNaNpI,Cs2NaNpI6,Cs,Na,Np,I,1,1,3,-1,188.0,102.0,101.0,101.5,220.00000000000003,4.172463900663507,False
CsNaPuF,Cs2NaPuF6,Cs,Na,Pu,F,1,1,3,-1,188.0,102.0,100.0,101.0,133.0,3.3126821413025835,False
CsNaPuCl,Cs2NaPuCl6,Cs,Na,Pu,Cl,1,1,3,-1,188.0,102.0,100.0,101.0,181.0,3.787929666055059,False
CsNaPuBr,Cs2NaPuBr6,Cs,Na,Pu,Br,1,1,3,-1,188.0,102.0,100.0,101.0,196.0,3.936444517540208,False
CsNaPuI,Cs2NaPuI6,Cs,Na,Pu,I,1,1,3,-1,188.0,102.0,100.0,101.0,220.00000000000003,4.174068279916446,False
CsNaAmF,Cs2NaAmF6,Cs,Na,Am,F,1,1,3,-1,188.0,102.0,97.5,99.75,133.0,3.307120648756764,False
CsNaAmCl,Cs2NaAmCl6,Cs,Na,Am,Cl,1,1,3,-1,188.0,102.0,97.5,99.75,181.0,3.788323656275561,False
CsNaAmBr,Cs2NaAmBr6,Cs,Na,Am,Br,1,1,3,-1,188.0,102.0,97.5,99.75,196.0,3.9386995961251854,False
CsNaAmI,Cs2NaAmI6,Cs,Na,Am,I,1,1,3,-1,188.0,102.0,97.5,99.75,220.00000000000003,4.179301099884585,False
CsNaCmF,Cs2NaCmF6,Cs,Na,Cm,F,1,1,3,-1,188.0,102.0,97.0,99.5,133.0,3.306184913121028,False
CsNaCmCl,Cs2NaCmCl6,Cs,Na,Cm,Cl,1,1,3,-1,188.0,102.0,97.0,99.5,181.0,3.788596973422536,False
CsNaCmBr,Cs2NaCmBr6,Cs,Na,Cm,Br,1,1,3,-1,188.0,102.0,97.0,99.5,196.0,3.9393507422667566,False
CsMgCaF,Cs2MgCaF6,Cs,Mg,Ca,F,1,2,2,-1,188.0,72.0,100.0,86.0,133.0,3.341629156577969,False
CsMgCaCl,Cs2MgCaCl6,Cs,Mg,Ca,Cl,1,2,2,-1,188.0,72.0,100.0,86.0,181.0,3.8997686914616905,False
CsMgCaBr,Cs2MgCaBr6,Cs,Mg,Ca,Br,1,2,2,-1,188.0,72.0,100.0,86.0,196.0,4.074187296112854,False
CsMgTiF,Cs2MgTiF6,Cs,Mg,Ti,F,1,2,2,-1,188.0,72.0,86.0,79.0,133.0,3.4283689883006483,False
CsMgTiCl,Cs2MgTiCl6,Cs,Mg,Ti,Cl,1,2,2,-1,188.0,72.0,86.0,79.0,181.0,4.03596392500951,False
CsMgVF,Cs2MgVF6,Cs,Mg,V,F,1,2,2,-1,188.0,72.0,79.0,75.5,133.0,3.4909994924377763,False
CsMgVCl,Cs2MgVCl6,Cs,Mg,V,Cl,1,2,2,-1,188.0,72.0,79.0,75.5,181.0,4.1267610818417495,False
CsMgCrF,Cs2MgCrF6,Cs,Mg,Cr,F,1,2,2,-1,188.0,72.0,76.5,74.25,133.0,3.5167303180840674,False
CsMgCrCl,Cs2MgCrCl6,Cs,Mg,Cr,Cl,1,2,2,-1,188.0,72.0,76.5,74.25,181.0,4.163194964548714,False
CsMgMnF,Cs2MgMnF6,Cs,Mg,Mn,F,1,2,2,-1,188.0,72.0,75.0,73.5,133.0,3.5330560164237115,False
CsMgFeF,Cs2MgFeF6,Cs,Mg,Fe,F,1,2,2,-1,188.0,72.0,69.5,70.75,133.0,3.598852380829615,False
CsMgCoF,Cs2MgCoF6,Cs,Mg,Co,F,1,2,2,-1,188.0,72.0,69.75,70.875,133.0,3.595652912226881,False
CsMgNiF,Cs2MgNiF6,Cs,Mg,Ni,F,1,2,2,-1,188.0,72.0,69.0,70.5,133.0,3.605312683557078,False
CsMgCuF,Cs2MgCuF6,Cs,Mg,Cu,F,1,2,2,-1,188.0,72.0,73.0,72.5,133.0,3.5558856552595204,False
CsMgZnF,Cs2MgZnF6,Cs,Mg,Zn,F,1,2,2,-1,188.0,72.0,74.0,73.0,133.0,3.544317436888376,False
CsMgGeF,Cs2MgGeF6,Cs,Mg,Ge,F,1,2,2,-1,188.0,72.0,73.0,72.5,133.0,3.5558856552595204,False
CsMgSrF,Cs2MgSrF6,Cs,Mg,Sr,F,1,2,2,-1,188.0,72.0,118.0,95.0,133.0,3.2992801592625494,False
CsMgSrCl,Cs2MgSrCl6,Cs,Mg,Sr,Cl,1,2,2,-1,188.0,72.0,118.0,95.0,181.0,3.804543317157286,False
CsMgSrBr,Cs2MgSrBr6,Cs,Mg,Sr,Br,1,2,2,-1,188.0,72.0,118.0,95.0,196.0,3.962438053999392,False
CsMgPdF,Cs2MgPdF6,Cs,Mg,Pd,F,1,2,2,-1,188.0,72.0,86.0,79.0,133.0,3.4283689883006483,False
CsMgPdCl,Cs2MgPdCl6,Cs,Mg,Pd,Cl,1,2,2,-1,188.0,72.0,86.0,79.0,181.0,4.03596392500951,False
CsMgAgF,Cs2MgAgF6,Cs,Mg,Ag,F,1,2,2,-1,188.0,72.0,94.0,83.0,133.0,3.3727820541814637,False
