A2BBX6,A,B1,B2,X,nA,nB1,nB2,nX,rA,rB1,rB2,rBavg,rX,tau
K2BePbF6,K,Be,Pb,F,1,2,2,-1,164.0,45.0,119.0,82.0,133.0,3.507341301290122
K2BePbCl6,K,Be,Pb,Cl,1,2,2,-1,164.0,45.0,119.0,82.0,181.0,4.092707154948659
K2BePbBr6,K,Be,Pb,Br,1,2,2,-1,164.0,45.0,119.0,82.0,196.0,4.275633984216951
K2BePbI6,K,Be,Pb,I,1,2,2,-1,164.0,45.0,119.0,82.0,220.00000000000003,4.568316911046219
K2BeRaF6,K,Be,Ra,F,1,2,2,-1,164.0,45.0,148.0,96.5,133.0,3.582852362133721
K2BeRaCl6,K,Be,Ra,Cl,1,2,2,-1,164.0,45.0,148.0,96.5,181.0,4.080261688558592
K2BeRaBr6,K,Be,Ra,Br,1,2,2,-1,164.0,45.0,148.0,96.5,196.0,4.235702103066364
K2BeRaI6,K,Be,Ra,I,1,2,2,-1,164.0,45.0,148.0,96.5,220.00000000000003,4.4844067662787985
K2BeNpF6,K,Be,Np,F,1,2,2,-1,164.0,45.0,110.00000000000001,77.5,133.0,3.5391833565348154
K2BeNpCl6,K,Be,Np,Cl,1,2,2,-1,164.0,45.0,110.00000000000001,77.5,181.0,4.158538195244493
K2BeNpBr6,K,Be,Np,Br,1,2,2,-1,164.0,45.0,110.00000000000001,77.5,196.0,4.352086582341267
K2BeNpI6,K,Be,Np,I,1,2,2,-1,164.0,45.0,110.00000000000001,77.5,220.00000000000003,4.661764001696106
K2BeAmF6,K,Be,Am,F,1,2,2,-1,164.0,45.0,121.0,83.0,133.0,3.503773370075809
K2BeAmCl6,K,Be,Am,Cl,1,2,2,-1,164.0,45.0,121.0,83.0,181.0,4.082086623087857
K2BeAmBr6,K,Be,Am,Br,1,2,2,-1,164.0,45.0,121.0,83.0,196.0,4.262809514654123
K2BeAmI6,K,Be,Am,I,1,2,2,-1,164.0,45.0,121.0,83.0,220.00000000000003,4.551966141160147
K2BeNoF6,K,Be,No,F,1,2,2,-1,164.0,45.0,110.00000000000001,77.5,133.0,3.5391833565348154
K2BeNoCl6,K,Be,No,Cl,1,2,2,-1,164.0,45.0,110.00000000000001,77.5,181.0,4.158538195244493
K2BeNoBr6,K,Be,No,Br,1,2,2,-1,164.0,45.0,110.00000000000001,77.5,196.0,4.352086582341267
K2BeNoI6,K,Be,No,I,1,2,2,-1,164.0,45.0,110.00000000000001,77.5,220.00000000000003,4.661764001696106
K2BNaF6,K,B,Na,F,1,3,1,-1,164.0,27.0,102.0,64.5,133.0,3.7866537147515538
K2BNaCl6,K,B,Na,Cl,1,3,1,-1,164.0,27.0,102.0,64.5,181.0,4.530839761263182
K2BNaBr6,K,B,Na,Br,1,3,1,-1,164.0,27.0,102.0,64.5,196.0,4.763397900798065
K2BNaI6,K,B,Na,I,1,3,1,-1,164.0,27.0,102.0,64.5,220.00000000000003,5.1354909240538795
K2BCuF6,K,B,Cu,F,1,3,1,-1,164.0,27.0,77.0,52.0,133.0,4.303455671473722
K2BCuCl6,K,B,Cu,Cl,1,3,1,-1,164.0,27.0,77.0,52.0,181.0,5.226532594550646
K2BCuBr6,K,B,Cu,Br,1,3,1,-1,164.0,27.0,77.0,52.0,196.0,5.514994133012184
K2BCuI6,K,B,Cu,I,1,3,1,-1,164.0,27.0,77.0,52.0,220.00000000000003,5.976532594550648
K2BRbF6,K,B,Rb,F,1,3,1,-1,164.0,27.0,152.0,89.5,133.0,3.511657883133365
K2BRbCl6,K,B,Rb,Cl,1,3,1,-1,164.0,27.0,152.0,89.5,181.0,4.047970732295376
K2BRbBr6,K,B,Rb,Br,1,3,1,-1,164.0,27.0,152.0,89.5,196.0,4.215568497658504
K2BRbI6,K,B,Rb,I,1,3,1,-1,164.0,27.0,152.0,89.5,220.00000000000003,4.48372492223951
K2BPdF6,K,B,Pd,F,1,3,1,-1,164.0,27.0,59.0,43.0,133.0,4.94209285128451
K2BPdCl6,K,B,Pd,Cl,1,3,1,-1,164.0,27.0,59.0,43.0,181.0,6.058371921051952
K2BPdBr6,K,B,Pd,Br,1,3,1,-1,164.0,27.0,59.0,43.0,196.0,6.407209130354278
K2BPdI6,K,B,Pd,I,1,3,1,-1,164.0,27.0,59.0,43.0,220.00000000000003,6.965348665238
K2BAgF6,K,B,Ag,F,1,3,1,-1,164.0,27.0,114.99999999999999,71.0,133.0,3.632312850746529
K2BAgCl6,K,B,Ag,Cl,1,3,1,-1,164.0,27.0,114.99999999999999,71.0,181.0,4.308369188774698
K2BAgBr6,K,B,Ag,Br,1,3,1,-1,164.0,27.0,114.99999999999999,71.0,196.0,4.5196367944085
K2BAgI6,K,B,Ag,I,1,3,1,-1,164.0,27.0,114.99999999999999,71.0,220.00000000000003,4.857664963422586
K2BCsF6,K,B,Cs,F,1,3,1,-1,164.0,27.0,167.0,97.0,133.0,3.590602944860225
K2BCsCl6,K,B,Cs,Cl,1,3,1,-1,164.0,27.0,167.0,97.0,181.0,4.085448305684967
K2BCsBr6,K,B,Cs,Br,1,3,1,-1,164.0,27.0,167.0,97.0,196.0,4.240087480942699
K2BCsI6,K,B,Cs,I,1,3,1,-1,164.0,27.0,167.0,97.0,220.00000000000003,4.48751016135507
K2BAuF6,K,B,Au,F,1,3,1,-1,164.0,27.0,137.0,82.0,133.0,3.507341301290122
K2BAuCl6,K,B,Au,Cl,1,3,1,-1,164.0,27.0,137.0,82.0,181.0,4.092707154948659
K2BAuBr6,K,B,Au,Br,1,3,1,-1,164.0,27.0,137.0,82.0,196.0,4.275633984216951
K2BAuI6,K,B,Au,I,1,3,1,-1,164.0,27.0,137.0,82.0,220.00000000000003,4.568316911046219
K2BHgF6,K,B,Hg,F,1,3,1,-1,164.0,27.0,119.0,73.0,133.0,3.5974996594363544
K2BHgCl6,K,B,Hg,Cl,1,3,1,-1,164.0,27.0,119.0,73.0,181.0,4.255033906011697
K2BHgBr6,K,B,Hg,Br,1,3,1,-1,164.0,27.0,119.0,73.0,196.0,4.460513358066491
K2BHgI6,K,B,Hg,I,1,3,1,-1,164.0,27.0,119.0,73.0,220.00000000000003,4.789280481354163
K2BTlF6,K,B,Tl,F,1,3,1,-1,164.0,27.0,150.0,88.5,133.0,3.506903095950835
K2BTlCl6,K,B,Tl,Cl,1,3,1,-1,164.0,27.0,150.0,88.5,181.0,4.049275977306768
K2BTlBr6,K,B,Tl,Br,1,3,1,-1,164.0,27.0,150.0,88.5,196.0,4.218767502730497
K2BTlI6,K,B,Tl,I,1,3,1,-1,164.0,27.0,150.0,88.5,220.00000000000003,4.489953943408462
K2BFrF6,K,B,Fr,F,1,3,1,-1,164.0,27.0,180.0,103.5,133.0,3.727472365510577
K2BFrCl6,K,B,Fr,Cl,1,3,1,-1,164.0,27.0,180.0,103.5,181.0,4.191240481452606
K2BFrBr6,K,B,Fr,Br,1,3,1,-1,164.0,27.0,180.0,103.5,196.0,4.33616801768449
K2BFrI6,K,B,Fr,I,1,3,1,-1,164.0,27.0,180.0,103.5,220.00000000000003,4.568052075655505
K2NNaF6,K,N,Na,F,1,3,1,-1,164.0,16.0,102.0,59.0,133.0,3.9731869224255316
K2NNaCl6,K,N,Na,Cl,1,3,1,-1,164.0,16.0,102.0,59.0,181.0,4.7867462444594295
K2NNaBr6,K,N,Na,Br,1,3,1,-1,164.0,16.0,102.0,59.0,196.0,5.040983532595023
K2NNaI6,K,N,Na,I,1,3,1,-1,164.0,16.0,102.0,59.0,220.00000000000003,5.447763193611973
K2NCuF6,K,N,Cu,F,1,3,1,-1,164.0,16.0,77.0,46.5,133.0,4.658407868181454
K2NCuCl6,K,N,Cu,Cl,1,3,1,-1,164.0,16.0,77.0,46.5,181.0,5.690665932697582
K2NCuBr6,K,N,Cu,Br,1,3,1,-1,164.0,16.0,77.0,46.5,196.0,6.013246577858872
K2NCuI6,K,N,Cu,I,1,3,1,-1,164.0,16.0,77.0,46.5,220.00000000000003,6.529375610116938
K2NRbF6,K,N,Rb,F,1,3,1,-1,164.0,16.0,152.0,84.0,133.0,3.5014740329326655
K2NRbCl6,K,N,Rb,Cl,1,3,1,-1,164.0,16.0,152.0,84.0,181.0,4.072902604361237
K2NRbBr6,K,N,Rb,Br,1,3,1,-1,164.0,16.0,152.0,84.0,196.0,4.2514740329326655
K2NRbI6,K,N,Rb,I,1,3,1,-1,164.0,16.0,152.0,84.0,220.00000000000003,4.537188318646951
K2NPdF6,K,N,Pd,F,1,3,1,-1,164.0,16.0,59.0,37.5,133.0,5.510582470632048
K2NPdCl6,K,N,Pd,Cl,1,3,1,-1,164.0,16.0,59.0,37.5,181.0,6.7905824706320494
K2NPdBr6,K,N,Pd,Br,1,3,1,-1,164.0,16.0,59.0,37.5,196.0,7.190582470632048
K2NPdI6,K,N,Pd,I,1,3,1,-1,164.0,16.0,59.0,37.5,220.00000000000003,7.830582470632049
K2NAgF6,K,N,Ag,F,1,3,1,-1,164.0,16.0,114.99999999999999,65.5,133.0,3.7585495697831828
K2NAgCl6,K,N,Ag,Cl,1,3,1,-1,164.0,16.0,114.99999999999999,65.5,181.0,4.491373997264098
K2NAgBr6,K,N,Ag,Br,1,3,1,-1,164.0,16.0,114.99999999999999,65.5,196.0,4.720381630851885
K2NAgI6,K,N,Ag,I,1,3,1,-1,164.0,16.0,114.99999999999999,65.5,220.00000000000003,5.086793844592343
K2NCsF6,K,N,Cs,F,1,3,1,-1,164.0,16.0,167.0,91.5,133.0,3.525129281809555
K2NCsCl6,K,N,Cs,Cl,1,3,1,-1,164.0,16.0,167.0,91.5,181.0,4.049719445743981
K2NCsBr6,K,N,Cs,Br,1,3,1,-1,164.0,16.0,167.0,91.5,196.0,4.21365387197349
K2NCsI6,K,N,Cs,I,1,3,1,-1,164.0,16.0,167.0,91.5,220.00000000000003,4.475948953940703
K2NAuF6,K,N,Au,F,1,3,1,-1,164.0,16.0,137.0,76.5,133.0,3.549812025434761
K2NAuCl6,K,N,Au,Cl,1,3,1,-1,164.0,16.0,137.0,76.5,181.0,4.177263005826918
K2NAuBr6,K,N,Au,Br,1,3,1,-1,164.0,16.0,137.0,76.5,196.0,4.373341437199467
K2NAuI6,K,N,Au,I,1,3,1,-1,164.0,16.0,137.0,76.5,220.00000000000003,4.687066927395546
K2NHgF6,K,N,Hg,F,1,3,1,-1,164.0,16.0,119.0,67.5,133.0,3.707244716373916
K2NHgCl6,K,N,Hg,Cl,1,3,1,-1,164.0,16.0,119.0,67.5,181.0,4.418355827485027
K2NHgBr6,K,N,Hg,Br,1,3,1,-1,164.0,16.0,119.0,67.5,196.0,4.6405780497072495
K2NHgI6,K,N,Hg,I,1,3,1,-1,164.0,16.0,119.0,67.5,220.00000000000003,4.996133605262806
K2NTlF6,K,N,Tl,F,1,3,1,-1,164.0,16.0,150.0,83.0,133.0,3.503773370075809
K2NTlCl6,K,N,Tl,Cl,1,3,1,-1,164.0,16.0,150.0,83.0,181.0,4.082086623087857
K2NTlBr6,K,N,Tl,Br,1,3,1,-1,164.0,16.0,150.0,83.0,196.0,4.262809514654123
K2NTlI6,K,N,Tl,I,1,3,1,-1,164.0,16.0,150.0,83.0,220.00000000000003,4.551966141160147
K2NFrF6,K,N,Fr,F,1,3,1,-1,164.0,16.0,180.0,98.0,133.0,3.607235696729915
K2NFrCl6,K,N,Fr,Cl,1,3,1,-1,164.0,16.0,180.0,98.0,181.0,4.097031615097261
K2NFrBr6,K,N,Fr,Br,1,3,1,-1,164.0,16.0,180.0,98.0,196.0,4.250092839587058
K2NFrI6,K,N,Fr,I,1,3,1,-1,164.0,16.0,180.0,98.0,220.00000000000003,4.494990798770731
K2NaAlF6,K,Na,Al,F,1,1,3,-1,164.0,102.0,53.5,77.75,133.0,3.536730362997667
K2NaAlCl6,K,Na,Al,Cl,1,1,3,-1,164.0,102.0,53.5,77.75,181.0,4.154093707049114
K2NaAlBr6,K,Na,Al,Br,1,1,3,-1,164.0,102.0,53.5,77.75,196.0,4.347019752065191
K2NaAlI6,K,Na,Al,I,1,1,3,-1,164.0,102.0,53.5,77.75,220.00000000000003,4.655701424090914
K2NaPF6,K,Na,P,F,1,1,3,-1,164.0,102.0,44.0,73.0,133.0,3.5974996594363544
K2NaPCl6,K,Na,P,Cl,1,1,3,-1,164.0,102.0,44.0,73.0,181.0,4.255033906011697
K2NaPBr6,K,Na,P,Br,1,1,3,-1,164.0,102.0,44.0,73.0,196.0,4.460513358066491
K2NaPI6,K,Na,P,I,1,1,3,-1,164.0,102.0,44.0,73.0,220.00000000000003,4.789280481354163
K2NaScF6,K,Na,Sc,F,1,1,3,-1,164.0,102.0,74.5,88.25,133.0,3.5059182607982615
K2NaScCl6,K,Na,Sc,Cl,1,1,3,-1,164.0,102.0,74.5,88.25,181.0,4.049827609240188
K2NaScBr6,K,Na,Sc,Br,1,1,3,-1,164.0,102.0,74.5,88.25,196.0,4.2197992806282905
K2NaScI6,K,Na,Sc,I,1,1,3,-1,164.0,102.0,74.5,88.25,220.00000000000003,4.491753954849253
K2NaTiF6,K,Na,Ti,F,1,1,3,-1,164.0,102.0,67.0,84.5,133.0,3.5008002859902696
K2NaTiCl6,K,Na,Ti,Cl,1,1,3,-1,164.0,102.0,67.0,84.5,181.0,4.0688476232683755
K2NaTiBr6,K,Na,Ti,Br,1,1,3,-1,164.0,102.0,67.0,84.5,196.0,4.246362416167784
K2NaTiI6,K,Na,Ti,I,1,1,3,-1,164.0,102.0,67.0,84.5,220.00000000000003,4.530386084806838
K2NaVF6,K,Na,V,F,1,1,3,-1,164.0,102.0,64.0,83.0,133.0,3.503773370075809
K2NaVCl6,K,Na,V,Cl,1,1,3,-1,164.0,102.0,64.0,83.0,181.0,4.082086623087857
K2NaVBr6,K,Na,V,Br,1,1,3,-1,164.0,102.0,64.0,83.0,196.0,4.262809514654123
K2NaVI6,K,Na,V,I,1,1,3,-1,164.0,102.0,64.0,83.0,220.00000000000003,4.551966141160147
K2NaCrF6,K,Na,Cr,F,1,1,3,-1,164.0,102.0,61.5,81.75,133.0,3.5084316066201193
K2NaCrCl6,K,Na,Cr,Cl,1,1,3,-1,164.0,102.0,61.5,81.75,181.0,4.095587569922872
K2NaCrBr6,K,Na,Cr,Br,1,1,3,-1,164.0,102.0,61.5,81.75,196.0,4.2790738084549815
K2NaCrI6,K,Na,Cr,I,1,1,3,-1,164.0,102.0,61.5,81.75,220.00000000000003,4.572651790106359
K2NaMnF6,K,Na,Mn,F,1,1,3,-1,164.0,102.0,61.25,81.625,133.0,3.5090065314447214
K2NaMnCl6,K,Na,Mn,Cl,1,1,3,-1,164.0,102.0,61.25,81.625,181.0,4.097061661613175
K2NaMnBr6,K,Na,Mn,Br,1,1,3,-1,164.0,102.0,61.25,81.625,196.0,4.280828889790817
K2NaMnI6,K,Na,Mn,I,1,1,3,-1,164.0,102.0,61.25,81.625,220.00000000000003,4.574856454875043
K2NaFeF6,K,Na,Fe,F,1,1,3,-1,164.0,102.0,59.75,80.875,133.0,3.5128733085173494
K2NaFeCl6,K,Na,Fe,Cl,1,1,3,-1,164.0,102.0,59.75,80.875,181.0,4.106381809290147
K2NaFeBr6,K,Na,Fe,Br,1,1,3,-1,164.0,102.0,59.75,80.875,196.0,4.2918532157816465
K2NaFeI6,K,Na,Fe,I,1,1,3,-1,164.0,102.0,59.75,80.875,220.00000000000003,4.588607466168045
K2NaCoF6,K,Na,Co,F,1,1,3,-1,164.0,102.0,57.75,79.875,133.0,3.5191441253806657
K2NaCoCl6,K,Na,Co,Cl,1,1,3,-1,164.0,102.0,57.75,79.875,181.0,4.120083092516816
K2NaCoBr6,K,Na,Co,Br,1,1,3,-1,164.0,102.0,57.75,79.875,196.0,4.307876519746863
K2NaCoI6,K,Na,Co,I,1,1,3,-1,164.0,102.0,57.75,79.875,220.00000000000003,4.608346003314939
K2NaNiF6,K,Na,Ni,F,1,1,3,-1,164.0,102.0,58.0,80.0,133.0,3.518290413907476
K2NaNiCl6,K,Na,Ni,Cl,1,1,3,-1,164.0,102.0,58.0,80.0,181.0,4.118290413907476
K2NaNiBr6,K,Na,Ni,Br,1,1,3,-1,164.0,102.0,58.0,80.0,196.0,4.305790413907476
K2NaNiI6,K,Na,Ni,I,1,1,3,-1,164.0,102.0,58.0,80.0,220.00000000000003,4.605790413907476
K2NaCuF6,K,Na,Cu,F,1,1,3,-1,164.0,102.0,54.0,78.0,133.0,3.534358639364548
K2NaCuCl6,K,Na,Cu,Cl,1,1,3,-1,164.0,102.0,54.0,78.0,181.0,4.149743254749164
K2NaCuBr6,K,Na,Cu,Br,1,1,3,-1,164.0,102.0,54.0,78.0,196.0,4.3420509470568565
K2NaCuI6,K,Na,Cu,I,1,1,3,-1,164.0,102.0,54.0,78.0,220.00000000000003,4.649743254749164
K2NaGaF6,K,Na,Ga,F,1,1,3,-1,164.0,102.0,62.0,82.0,133.0,3.507341301290122
K2NaGaCl6,K,Na,Ga,Cl,1,1,3,-1,164.0,102.0,62.0,82.0,181.0,4.092707154948659
K2NaGaBr6,K,Na,Ga,Br,1,1,3,-1,164.0,102.0,62.0,82.0,196.0,4.275633984216951
K2NaGaI6,K,Na,Ga,I,1,1,3,-1,164.0,102.0,62.0,82.0,220.00000000000003,4.568316911046219
K2NaAsF6,K,Na,As,F,1,1,3,-1,164.0,102.0,57.99999999999999,80.0,133.0,3.518290413907476
K2NaAsCl6,K,Na,As,Cl,1,1,3,-1,164.0,102.0,57.99999999999999,80.0,181.0,4.118290413907476
K2NaAsBr6,K,Na,As,Br,1,1,3,-1,164.0,102.0,57.99999999999999,80.0,196.0,4.305790413907476
K2NaAsI6,K,Na,As,I,1,1,3,-1,164.0,102.0,57.99999999999999,80.0,220.00000000000003,4.605790413907476
K2NaYF6,K,Na,Y,F,1,1,3,-1,164.0,102.0,90.0,96.0,133.0,3.5754729847423006
K2NaYCl6,K,Na,Y,Cl,1,1,3,-1,164.0,102.0,90.0,96.0,181.0,4.075472984742301
K2NaYBr6,K,Na,Y,Br,1,1,3,-1,164.0,102.0,90.0,96.0,196.0,4.2317229847423
K2NaYI6,K,Na,Y,I,1,1,3,-1,164.0,102.0,90.0,96.0,220.00000000000003,4.481722984742301
K2NaNbF6,K,Na,Nb,F,1,1,3,-1,164.0,102.0,72.0,87.0,133.0,3.502207931542987
K2NaNbCl6,K,Na,Nb,Cl,1,1,3,-1,164.0,102.0,72.0,87.0,181.0,4.053932069474021
K2NaNbBr6,K,Na,Nb,Br,1,1,3,-1,164.0,102.0,72.0,87.0,196.0,4.226345862577469
K2NaNbI6,K,Na,Nb,I,1,1,3,-1,164.0,102.0,72.0,87.0,220.00000000000003,4.502207931542987
K2NaMoF6,K,Na,Mo,F,1,1,3,-1,164.0,102.0,69.0,85.5,133.0,3.5004062536250053
K2NaMoCl6,K,Na,Mo,Cl,1,1,3,-1,164.0,102.0,69.0,85.5,181.0,4.061809762396935
K2NaMoBr6,K,Na,Mo,Br,1,1,3,-1,164.0,102.0,69.0,85.5,196.0,4.237248358888163
K2NaMoI6,K,Na,Mo,I,1,1,3,-1,164.0,102.0,69.0,85.5,220.00000000000003,4.517950113274129
K2NaRuF6,K,Na,Ru,F,1,1,3,-1,164.0,102.0,68.0,85.0,133.0,3.5004442049938413
K2NaRuCl6,K,Na,Ru,Cl,1,1,3,-1,164.0,102.0,68.0,85.0,181.0,4.065150087346782
K2NaRuBr6,K,Na,Ru,Br,1,1,3,-1,164.0,102.0,68.0,85.0,196.0,4.241620675582077
K2NaRuI6,K,Na,Ru,I,1,1,3,-1,164.0,102.0,68.0,85.0,220.00000000000003,4.523973616758547
K2NaRhF6,K,Na,Rh,F,1,1,3,-1,164.0,102.0,66.5,84.25,133.0,3.5010974747174046
K2NaRhCl6,K,Na,Rh,Cl,1,1,3,-1,164.0,102.0,66.5,84.25,181.0,4.070830412402865
K2NaRhBr6,K,Na,Rh,Br,1,1,3,-1,164.0,102.0,66.5,84.25,196.0,4.248871955429571
K2NaRhI6,K,Na,Rh,I,1,1,3,-1,164.0,102.0,66.5,84.25,220.00000000000003,4.533738424272301
K2NaPdF6,K,Na,Pd,F,1,1,3,-1,164.0,102.0,76.0,89.0,133.0,3.5091169898022487
K2NaPdCl6,K,Na,Pd,Cl,1,1,3,-1,164.0,102.0,76.0,89.0,181.0,4.0484428324988775
K2NaPdBr6,K,Na,Pd,Br,1,1,3,-1,164.0,102.0,76.0,89.0,196.0,4.216982158341574
K2NaPdI6,K,Na,Pd,I,1,1,3,-1,164.0,102.0,76.0,89.0,220.00000000000003,4.48664507968989
K2NaAgF6,K,Na,Ag,F,1,1,3,-1,164.0,102.0,75.0,88.5,133.0,3.506903095950835
K2NaAgCl6,K,Na,Ag,Cl,1,1,3,-1,164.0,102.0,75.0,88.5,181.0,4.049275977306768
K2NaAgBr6,K,Na,Ag,Br,1,1,3,-1,164.0,102.0,75.0,88.5,196.0,4.218767502730497
K2NaAgI6,K,Na,Ag,I,1,1,3,-1,164.0,102.0,75.0,88.5,220.00000000000003,4.489953943408462
K2NaInF6,K,Na,In,F,1,1,3,-1,164.0,102.0,80.0,91.0,133.0,3.5212610844877457
K2NaInCl6,K,Na,In,Cl,1,1,3,-1,164.0,102.0,80.0,91.0,181.0,4.048733611960273
K2NaInBr6,K,Na,In,Br,1,1,3,-1,164.0,102.0,80.0,91.0,196.0,4.213568776795437
K2NaInI6,K,Na,In,I,1,1,3,-1,164.0,102.0,80.0,91.0,220.00000000000003,4.477305040531702
K2NaSbF6,K,Na,Sb,F,1,1,3,-1,164.0,102.0,76.0,89.0,133.0,3.5091169898022487
K2NaSbCl6,K,Na,Sb,Cl,1,1,3,-1,164.0,102.0,76.0,89.0,181.0,4.0484428324988775
K2NaSbBr6,K,Na,Sb,Br,1,1,3,-1,164.0,102.0,76.0,89.0,196.0,4.216982158341574
K2NaSbI6,K,Na,Sb,I,1,1,3,-1,164.0,102.0,76.0,89.0,220.00000000000003,4.48664507968989
K2NaLaF6,K,Na,La,F,1,1,3,-1,164.0,102.0,103.2,102.6,133.0,3.7042780341876558
K2NaLaCl6,K,Na,La,Cl,1,1,3,-1,164.0,102.0,103.2,102.6,181.0,4.172114291497597
K2NaLaBr6,K,Na,La,Br,1,1,3,-1,164.0,102.0,103.2,102.6,196.0,4.318313121906954
K2NaLaI6,K,Na,La,I,1,1,3,-1,164.0,102.0,103.2,102.6,220.00000000000003,4.552231250561926
K2NaCeF6,K,Na,Ce,F,1,1,3,-1,164.0,102.0,101.0,101.5,133.0,3.6778684932950245
K2NaCeCl6,K,Na,Ce,Cl,1,1,3,-1,164.0,102.0,101.0,101.5,181.0,4.1507748972359115
K2NaCeBr6,K,Na,Ce,Br,1,1,3,-1,164.0,102.0,101.0,101.5,196.0,4.298558148467438
K2NaCeI6,K,Na,Ce,I,1,1,3,-1,164.0,102.0,101.0,101.5,220.00000000000003,4.535011350437882
K2NaPrF6,K,Na,Pr,F,1,1,3,-1,164.0,102.0,99.0,100.5,133.0,3.6556514207056887
K2NaPrCl6,K,Na,Pr,Cl,1,1,3,-1,164.0,102.0,99.0,100.5,181.0,4.133263361004197
K2NaPrBr6,K,Na,Pr,Br,1,1,3,-1,164.0,102.0,99.0,100.5,196.0,4.282517092347479
K2NaPrI6,K,Na,Pr,I,1,1,3,-1,164.0,102.0,99.0,100.5,220.00000000000003,4.521323062496734
K2NaNdF6,K,Na,Nd,F,1,1,3,-1,164.0,102.0,98.3,100.15,133.0,3.648268391493633
K2NaNdCl6,K,Na,Nd,Cl,1,1,3,-1,164.0,102.0,98.3,100.15,181.0,4.12754946987606
K2NaNdBr6,K,Na,Nd,Br,1,1,3,-1,164.0,102.0,98.3,100.15,196.0,4.277324806870568
K2NaNdI6,K,Na,Nd,I,1,1,3,-1,164.0,102.0,98.3,100.15,220.00000000000003,4.516965346061781
K2NaPmF6,K,Na,Pm,F,1,1,3,-1,164.0,102.0,97.0,99.5,133.0,3.6350869271441137
K2NaPmCl6,K,Na,Pm,Cl,1,1,3,-1,164.0,102.0,97.0,99.5,181.0,4.117498987445622
K2NaPmBr6,K,Na,Pm,Br,1,1,3,-1,164.0,102.0,97.0,99.5,196.0,4.268252756289843
K2NaPmI6,K,Na,Pm,I,1,1,3,-1,164.0,102.0,97.0,99.5,220.00000000000003,4.509458786440597
K2NaSmF6,K,Na,Sm,F,1,1,3,-1,164.0,102.0,95.8,98.9,133.0,3.623521490450151
K2NaSmCl6,K,Na,Sm,Cl,1,1,3,-1,164.0,102.0,95.8,98.9,181.0,4.108860216435995
K2NaSmBr6,K,Na,Sm,Br,1,1,3,-1,164.0,102.0,95.8,98.9,196.0,4.2605285683065715
K2NaSmI6,K,Na,Sm,I,1,1,3,-1,164.0,102.0,95.8,98.9,220.00000000000003,4.5031979312994945
K2NaEuF6,K,Na,Eu,F,1,1,3,-1,164.0,102.0,94.69999999999999,98.35,133.0,3.613419141566378
K2NaEuCl6,K,Na,Eu,Cl,1,1,3,-1,164.0,102.0,94.69999999999999,98.35,181.0,4.101472013960888
K2NaEuBr6,K,Na,Eu,Br,1,1,3,-1,164.0,102.0,94.69999999999999,98.35,196.0,4.253988536584171
K2NaEuI6,K,Na,Eu,I,1,1,3,-1,164.0,102.0,94.69999999999999,98.35,220.00000000000003,4.4980149727814265
K2NaGdF6,K,Na,Gd,F,1,1,3,-1,164.0,102.0,93.8,97.9,133.0,3.605503737301582
K2NaGdCl6,K,Na,Gd,Cl,1,1,3,-1,164.0,102.0,93.8,97.9,181.0,4.095799957934881
K2NaGdBr6,K,Na,Gd,Br,1,1,3,-1,164.0,102.0,93.8,97.9,196.0,4.249017526882787
K2NaGdI6,K,Na,Gd,I,1,1,3,-1,164.0,102.0,93.8,97.9,220.00000000000003,4.494165637199437
K2NaTbF6,K,Na,Tb,F,1,1,3,-1,164.0,102.0,92.30000000000001,97.15,133.0,3.593001162823427
K2NaTbCl6,K,Na,Tb,Cl,1,1,3,-1,164.0,102.0,92.30000000000001,97.15,181.0,4.087082480373607
K2NaTbBr6,K,Na,Tb,Br,1,1,3,-1,164.0,102.0,92.30000000000001,97.15,196.0,4.2414828921080385
K2NaTbI6,K,Na,Tb,I,1,1,3,-1,164.0,102.0,92.30000000000001,97.15,220.00000000000003,4.488523550883128
K2NaDyF6,K,Na,Dy,F,1,1,3,-1,164.0,102.0,91.2,96.6,133.0,3.584372643233012
K2NaDyCl6,K,Na,Dy,Cl,1,1,3,-1,164.0,102.0,91.2,96.6,181.0,4.0812670531709
K2NaDyBr6,K,Na,Dy,Br,1,1,3,-1,164.0,102.0,91.2,96.6,196.0,4.23654655627649
K2NaDyI6,K,Na,Dy,I,1,1,3,-1,164.0,102.0,91.2,96.6,220.00000000000003,4.484993761245435
K2NaHoF6,K,Na,Ho,F,1,1,3,-1,164.0,102.0,90.10000000000001,96.05000000000001,133.0,3.576194340430857
K2NaHoCl6,K,Na,Ho,Cl,1,1,3,-1,164.0,102.0,90.10000000000001,96.05000000000001,181.0,4.075934059327265
K2NaHoBr6,K,Na,Ho,Br,1,1,3,-1,164.0,102.0,90.10000000000001,96.05000000000001,196.0,4.232102721482393
K2NaHoI6,K,Na,Ho,I,1,1,3,-1,164.0,102.0,90.10000000000001,96.05000000000001,220.00000000000003,4.481972580930597
K2NaErF6,K,Na,Er,F,1,1,3,-1,164.0,102.0,89.0,95.5,133.0,3.56846058166555
K2NaErCl6,K,Na,Er,Cl,1,1,3,-1,164.0,102.0,89.0,95.5,181.0,4.07107838271267
K2NaErBr6,K,Na,Er,Br,1,1,3,-1,164.0,102.0,89.0,95.5,196.0,4.228146445539895
K2NaErI6,K,Na,Er,I,1,1,3,-1,164.0,102.0,89.0,95.5,220.00000000000003,4.479455346063456
