Cs2ZnYbCl6,Cs,Zn,2,Yb,2,Cl
Cs2ZnHgCl6,Cs,Zn,2,Hg,2,Cl
Cs2NiDyCl6,Cs,Ni,2,Dy,2,Cl
Cs2LiPuCl6,Cs,Li,1,Pu,3,Cl
Cs2CuTmCl6,Cs,Cu,2,Tm,2,Cl
Cs2GeTmCl6,Cs,Ge,2,Tm,2,Cl
Cs2CuPrCl6,Cs,Cu,1,Pr,3,Cl
Cs2RbScCl6,Cs,Rb,1,Sc,3,Cl
Cs2KTlCl6,Cs,K,1,Tl,3,Cl
Cs2KErCl6,Cs,K,1,Er,3,Cl
Cs2EuNpCl6,Cs,Eu,2,Np,2,Cl
Cs2VRaCl6,Cs,V,2,Ra,2,Cl
Cs2AuYCl6,Cs,Au,1,Y,3,Cl
Cs2AgAcCl6,Cs,Ag,1,Ac,3,Cl
Cs2RbAgCl6,Cs,Rb,1,Ag,3,Cl
Cs2AuHoCl6,Cs,Au,1,Ho,3,Cl
Cs2GeYbCl6,Cs,Ge,2,Yb,2,Cl
Cs2MgTmCl6,Cs,Mg,2,Tm,2,Cl
Cs2GeHgCl6,Cs,Ge,2,Hg,2,Cl
Cs2LiPrCl6,Cs,Li,1,Pr,3,Cl
Cs2CuHgCl6,Cs,Cu,2,Hg,2,Cl
Cs2CaMnCl6,Cs,Ca,2,Mn,2,Cl
Cs2CuYbCl6,Cs,Cu,2,Yb,2,Cl
Cs2CdPtCl6,Cs,Cd,2,Pt,2,Cl
Cs2AgFeCl6,Cs,Ag,1,Fe,3,Cl
Cs2LiNdCl6,Cs,Li,1,Nd,3,Cl
Cs2SrNpCl6,Cs,Sr,2,Np,2,Cl
Cs2KYCl6,Cs,K,1,Y,3,Cl
Cs2PtRaCl6,Cs,Pt,2,Ra,2,Cl
Cs2RbPdCl6,Cs,Rb,1,Pd,3,Cl
Cs2RbSbCl6,Cs,Rb,1,Sb,3,Cl
Cs2DyAmCl6,Cs,Dy,2,Am,2,Cl
Cs2CeCl6,Cs,Ce,4,Vac,0,Cl
Cs2NpCl6,Cs,Np,4,Vac,0,Cl
Cs2CuCmCl6,Cs,Cu,1,Cm,3,Cl
Cs2CuPmCl6,Cs,Cu,1,Pm,3,Cl
Cs2CaZnCl6,Cs,Ca,2,Zn,2,Cl
Cs2BeNdCl6,Cs,Be,2,Nd,2,Cl
Cs2MgYbCl6,Cs,Mg,2,Yb,2,Cl
Cs2VCdCl6,Cs,V,2,Cd,2,Cl
Cs2NaTaCl6,Cs,Na,1,Ta,3,Cl
Cs2AgPtCl6,Cs,Ag,2,Pt,2,Cl
Cs2NaNbCl6,Cs,Na,1,Nb,3,Cl
Cs2MgHgCl6,Cs,Mg,2,Hg,2,Cl
Cs2KHoCl6,Cs,K,1,Ho,3,Cl
Cs2AuDyCl6,Cs,Au,1,Dy,3,Cl
Cs2LiAmCl6,Cs,Li,1,Am,3,Cl
Cs2CaNdCl6,Cs,Ca,2,Nd,2,Cl
Cs2SmDyCl6,Cs,Sm,2,Dy,2,Cl
Cs2AgBaCl6,Cs,Ag,2,Ba,2,Cl
Cs2PbNpCl6,Cs,Pb,2,Np,2,Cl
Cs2CaCuCl6,Cs,Ca,2,Cu,2,Cl
Cs2CaGeCl6,Cs,Ca,2,Ge,2,Cl
Cs2LiCmCl6,Cs,Li,1,Cm,3,Cl
Cs2VAgCl6,Cs,V,2,Ag,2,Cl
Cs2LiPmCl6,Cs,Li,1,Pm,3,Cl
Cs2AgNiCl6,Cs,Ag,1,Ni,3,Cl
Cs2HgCuCl6,Cs,Hg,1,Cu,3,Cl
Cs2AgAsCl6,Cs,Ag,1,As,3,Cl
Cs2KDyCl6,Cs,K,1,Dy,3,Cl
Cs2CoTmCl6,Cs,Co,2,Tm,2,Cl
Cs2AgCoCl6,Cs,Ag,1,Co,3,Cl
Cs2AuTbCl6,Cs,Au,1,Tb,3,Cl
Cs2FeTmCl6,Cs,Fe,2,Tm,2,Cl
Cs2HgAlCl6,Cs,Hg,1,Al,3,Cl
Cs2MgCaCl6,Cs,Mg,2,Ca,2,Cl
Cs2NiTmCl6,Cs,Ni,2,Tm,2,Cl
Cs2TiPdCl6,Cs,Ti,2,Pd,2,Cl
Cs2PuCl6,Cs,Pu,4,Vac,0,Cl
Cs2TlInCl6,Cs,Tl,1,In,3,Cl
Cs2CdBaCl6,Cs,Cd,2,Ba,2,Cl
Cs2LiSmCl6,Cs,Li,1,Sm,3,Cl
Cs2CoYbCl6,Cs,Co,2,Yb,2,Cl
Cs2CoHgCl6,Cs,Co,2,Hg,2,Cl
Cs2KTbCl6,Cs,K,1,Tb,3,Cl
Cs2FeYbCl6,Cs,Fe,2,Yb,2,Cl
Cs2CrCdCl6,Cs,Cr,2,Cd,2,Cl
Cs2FeHgCl6,Cs,Fe,2,Hg,2,Cl
Cs2AuGdCl6,Cs,Au,1,Gd,3,Cl
Cs2NiYbCl6,Cs,Ni,2,Yb,2,Cl
Cs2NiHgCl6,Cs,Ni,2,Hg,2,Cl
Cs2NaMoCl6,Cs,Na,1,Mo,3,Cl
Cs2PdAcCl6,Cs,Pd,1,Ac,3,Cl
Cs2HgAcCl6,Cs,Hg,1,Ac,3,Cl
Cs2NpAmCl6,Cs,Np,2,Am,2,Cl
Cs2NdHgCl6,Cs,Nd,2,Hg,2,Cl
Cs2NdYbCl6,Cs,Nd,2,Yb,2,Cl
Cs2CuGdCl6,Cs,Cu,1,Gd,3,Cl
Cs2LiEuCl6,Cs,Li,1,Eu,3,Cl
Cs2CrAgCl6,Cs,Cr,2,Ag,2,Cl
Cs2AuEuCl6,Cs,Au,1,Eu,3,Cl
Cs2KGdCl6,Cs,K,1,Gd,3,Cl
Cs2PrCl6,Cs,Pr,4,Vac,0,Cl
Cs2AmCl6,Cs,Am,4,Vac,0,Cl
Cs2CmCl6,Cs,Cm,4,Vac,0,Cl
Cs2NaIrCl6,Cs,Na,1,Ir,3,Cl
Cs2MnCdCl6,Cs,Mn,2,Cd,2,Cl
Cs2NaRuCl6,Cs,Na,1,Ru,3,Cl
Cs2RbInCl6,Cs,Rb,1,In,3,Cl
Cs2SmNpCl6,Cs,Sm,2,Np,2,Cl
Cs2NdTmCl6,Cs,Nd,2,Tm,2,Cl
Cs2LiGdCl6,Cs,Li,1,Gd,3,Cl
Cs2CaCoCl6,Cs,Ca,2,Co,2,Cl
Cs2CaFeCl6,Cs,Ca,2,Fe,2,Cl
Cs2CuTbCl6,Cs,Cu,1,Tb,3,Cl
Cs2KEuCl6,Cs,K,1,Eu,3,Cl
Cs2AuSmCl6,Cs,Au,1,Sm,3,Cl
Cs2ZnCdCl6,Cs,Zn,2,Cd,2,Cl
Cs2AgCuCl6,Cs,Ag,1,Cu,3,Cl
Cs2MnAgCl6,Cs,Mn,2,Ag,2,Cl
Cs2CaNiCl6,Cs,Ca,2,Ni,2,Cl
Cs2NaTiCl6,Cs,Na,1,Ti,3,Cl
Cs2NaRhCl6,Cs,Na,1,Rh,3,Cl
Cs2AgAlCl6,Cs,Ag,1,Al,3,Cl
Cs2LiTbCl6,Cs,Li,1,Tb,3,Cl
Cs2FrAlCl6,Cs,Fr,1,Al,3,Cl
Cs2CuCdCl6,Cs,Cu,2,Cd,2,Cl
Cs2ZnAgCl6,Cs,Zn,2,Ag,2,Cl
Cs2RbNCl6,Cs,Rb,1,N,3,Cl
Cs2GeCdCl6,Cs,Ge,2,Cd,2,Cl
Cs2KSmCl6,Cs,K,1,Sm,3,Cl
Cs2TiRaCl6,Cs,Ti,2,Ra,2,Cl
Cs2AuCmCl6,Cs,Au,1,Cm,3,Cl
Cs2AuPmCl6,Cs,Au,1,Pm,3,Cl
Cs2FrCuCl6,Cs,Fr,1,Cu,3,Cl
Cs2PdRaCl6,Cs,Pd,2,Ra,2,Cl
Cs2AuAmCl6,Cs,Au,1,Am,3,Cl
Cs2LiDyCl6,Cs,Li,1,Dy,3,Cl
Cs2CuHoCl6,Cs,Cu,1,Ho,3,Cl
Cs2MgCdCl6,Cs,Mg,2,Cd,2,Cl
Cs2CuAgCl6,Cs,Cu,2,Ag,2,Cl
Cs2GeAgCl6,Cs,Ge,2,Ag,2,Cl
Cs2CuYCl6,Cs,Cu,1,Y,3,Cl
Cs2BeSmCl6,Cs,Be,2,Sm,2,Cl
Cs2KPmCl6,Cs,K,1,Pm,3,Cl
Cs2KCmCl6,Cs,K,1,Cm,3,Cl
Cs2TlAuCl6,Cs,Tl,1,Au,3,Cl
Cs2CaBaCl6,Cs,Ca,2,Ba,2,Cl
Cs2SrEuCl6,Cs,Sr,2,Eu,2,Cl
Cs2AuNdCl6,Cs,Au,1,Nd,3,Cl
Cs2KAmCl6,Cs,K,1,Am,3,Cl
Cs2LiHoCl6,Cs,Li,1,Ho,3,Cl
Cs2PdPtCl6,Cs,Pd,2,Pt,2,Cl
Cs2CuErCl6,Cs,Cu,1,Er,3,Cl
Cs2MgAgCl6,Cs,Mg,2,Ag,2,Cl
Cs2TiPtCl6,Cs,Ti,2,Pt,2,Cl
Cs2LiYCl6,Cs,Li,1,Y,3,Cl
Cs2BeAmCl6,Cs,Be,2,Am,2,Cl
Cs2TlNCl6,Cs,Tl,1,N,3,Cl
Cs2NaVCl6,Cs,Na,1,V,3,Cl
Cs2AgThCl6,Cs,Ag,1,Th,3,Cl
Cs2EuPbCl6,Cs,Eu,2,Pb,2,Cl
Cs2AuPrCl6,Cs,Au,1,Pr,3,Cl
Cs2NdDyCl6,Cs,Nd,2,Dy,2,Cl
Cs2TlLuCl6,Cs,Tl,1,Lu,3,Cl
Cs2CuTlCl6,Cs,Cu,1,Tl,3,Cl
Cs2KNdCl6,Cs,K,1,Nd,3,Cl
Cs2LiErCl6,Cs,Li,1,Er,3,Cl
Cs2KBCl6,Cs,K,1,B,3,Cl
Cs2VPdCl6,Cs,V,2,Pd,2,Cl
Cs2TiVCl6,Cs,Ti,2,V,2,Cl
Cs2TlYbCl6,Cs,Tl,1,Yb,3,Cl
Cs2CoCdCl6,Cs,Co,2,Cd,2,Cl
Cs2AuPuCl6,Cs,Au,1,Pu,3,Cl
Cs2SrPbCl6,Cs,Sr,2,Pb,2,Cl
Cs2KPrCl6,Cs,K,1,Pr,3,Cl
Cs2BaHgCl6,Cs,Ba,2,Hg,2,Cl
Cs2RbAuCl6,Cs,Rb,1,Au,3,Cl
Cs2BaYbCl6,Cs,Ba,2,Yb,2,Cl
Cs2LiTlCl6,Cs,Li,1,Tl,3,Cl
Cs2FeCdCl6,Cs,Fe,2,Cd,2,Cl
Cs2BePbCl6,Cs,Be,2,Pb,2,Cl
Cs2AuBCl6,Cs,Au,1,B,3,Cl
Cs2LiTmCl6,Cs,Li,1,Tm,3,Cl
Cs2NaGaCl6,Cs,Na,1,Ga,3,Cl
Cs2NiCdCl6,Cs,Ni,2,Cd,2,Cl
Cs2FrCoCl6,Cs,Fr,1,Co,3,Cl
Cs2CoAgCl6,Cs,Co,2,Ag,2,Cl
Cs2FeAgCl6,Cs,Fe,2,Ag,2,Cl
Cs2NaCrCl6,Cs,Na,1,Cr,3,Cl
Cs2EuAmCl6,Cs,Eu,2,Am,2,Cl
Cs2FrAsCl6,Cs,Fr,1,As,3,Cl
Cs2FrNiCl6,Cs,Fr,1,Ni,3,Cl
Cs2BaTmCl6,Cs,Ba,2,Tm,2,Cl
Cs2KPuCl6,Cs,K,1,Pu,3,Cl
Cs2AuNpCl6,Cs,Au,1,Np,3,Cl
Cs2TlTmCl6,Cs,Tl,1,Tm,3,Cl
Cs2AuCeCl6,Cs,Au,1,Ce,3,Cl
Cs2RbLuCl6,Cs,Rb,1,Lu,3,Cl
Cs2NaMnCl6,Cs,Na,1,Mn,3,Cl
Cs2CuLuCl6,Cs,Cu,1,Lu,3,Cl
Cs2NiAgCl6,Cs,Ni,2,Ag,2,Cl
Cs2HgPCl6,Cs,Hg,1,P,3,Cl
Cs2PdPaCl6,Cs,Pd,1,Pa,3,Cl
Cs2BeSrCl6,Cs,Be,2,Sr,2,Cl
Cs2TlTlCl6,Cs,Tl,1,Tl,3,Cl
Cs2LiYbCl6,Cs,Li,1,Yb,3,Cl
Cs2RbYbCl6,Cs,Rb,1,Yb,3,Cl
Cs2CrPdCl6,Cs,Cr,2,Pd,2,Cl
Cs2TiCrCl6,Cs,Ti,2,Cr,2,Cl
Cs2SmEuCl6,Cs,Sm,2,Eu,2,Cl
Cs2SrAmCl6,Cs,Sr,2,Am,2,Cl
Cs2TlErCl6,Cs,Tl,1,Er,3,Cl
Cs2KNpCl6,Cs,K,1,Np,3,Cl
Cs2NdNpCl6,Cs,Nd,2,Np,2,Cl
Cs2KCeCl6,Cs,K,1,Ce,3,Cl
Cs2PdLaCl6,Cs,Pd,1,La,3,Cl
Cs2LiLuCl6,Cs,Li,1,Lu,3,Cl
Cs2PdBiCl6,Cs,Pd,1,Bi,3,Cl
Cs2BeEuCl6,Cs,Be,2,Eu,2,Cl
Cs2CuAuCl6,Cs,Cu,1,Au,3,Cl
Cs2AuUCl6,Cs,Au,1,U,3,Cl
Cs2NaFeCl6,Cs,Na,1,Fe,3,Cl
Cs2FrFeCl6,Cs,Fr,1,Fe,3,Cl
Cs2PdUCl6,Cs,Pd,1,U,3,Cl
Cs2HgThCl6,Cs,Hg,1,Th,3,Cl
Cs2TlYCl6,Cs,Tl,1,Y,3,Cl
Cs2AuBiCl6,Cs,Au,1,Bi,3,Cl
Cs2PbAmCl6,Cs,Pb,2,Am,2,Cl
Cs2SrSmCl6,Cs,Sr,2,Sm,2,Cl
Cs2RbTmCl6,Cs,Rb,1,Tm,3,Cl
Cs2TlHoCl6,Cs,Tl,1,Ho,3,Cl
Cs2AuLaCl6,Cs,Au,1,La,3,Cl
Cs2LiAuCl6,Cs,Li,1,Au,3,Cl
Cs2MnPdCl6,Cs,Mn,2,Pd,2,Cl
Cs2TiMnCl6,Cs,Ti,2,Mn,2,Cl
Cs2RbTlCl6,Cs,Rb,1,Tl,3,Cl
Cs2KUCl6,Cs,K,1,U,3,Cl
Cs2RbErCl6,Cs,Rb,1,Er,3,Cl
Cs2SmPbCl6,Cs,Sm,2,Pb,2,Cl
Cs2AuPaCl6,Cs,Au,1,Pa,3,Cl
Cs2KBiCl6,Cs,K,1,Bi,3,Cl
Cs2KLaCl6,Cs,K,1,La,3,Cl
Cs2TlDyCl6,Cs,Tl,1,Dy,3,Cl
Cs2FrMnCl6,Cs,Fr,1,Mn,3,Cl
Cs2NaAsCl6,Cs,Na,1,As,3,Cl
Cs2ZnPdCl6,Cs,Zn,2,Pd,2,Cl
Cs2PdCeCl6,Cs,Pd,1,Ce,3,Cl
Cs2NaNiCl6,Cs,Na,1,Ni,3,Cl
Cs2TiZnCl6,Cs,Ti,2,Zn,2,Cl
Cs2FrCrCl6,Cs,Fr,1,Cr,3,Cl
Cs2NaCoCl6,Cs,Na,1,Co,3,Cl
Cs2KPaCl6,Cs,K,1,Pa,3,Cl
Cs2AgRaCl6,Cs,Ag,2,Ra,2,Cl
Cs2BaDyCl6,Cs,Ba,2,Dy,2,Cl
Cs2RbYCl6,Cs,Rb,1,Y,3,Cl
Cs2FrGaCl6,Cs,Fr,1,Ga,3,Cl
Cs2RbHoCl6,Cs,Rb,1,Ho,3,Cl
Cs2CuPdCl6,Cs,Cu,2,Pd,2,Cl
Cs2TiGeCl6,Cs,Ti,2,Ge,2,Cl
Cs2TiCuCl6,Cs,Ti,2,Cu,2,Cl
Cs2AgPCl6,Cs,Ag,1,P,3,Cl
Cs2PdPuCl6,Cs,Pd,1,Pu,3,Cl
Cs2GePdCl6,Cs,Ge,2,Pd,2,Cl
Cs2VPtCl6,Cs,V,2,Pt,2,Cl
Cs2TlTbCl6,Cs,Tl,1,Tb,3,Cl
Cs2CdRaCl6,Cs,Cd,2,Ra,2,Cl
Cs2SmAmCl6,Cs,Sm,2,Am,2,Cl
Cs2PdPrCl6,Cs,Pd,1,Pr,3,Cl
Cs2MgPdCl6,Cs,Mg,2,Pd,2,Cl
Cs2MgTiCl6,Cs,Mg,2,Ti,2,Cl
Cs2RbDyCl6,Cs,Rb,1,Dy,3,Cl
Cs2TlGdCl6,Cs,Tl,1,Gd,3,Cl
Cs2FrVCl6,Cs,Fr,1,V,3,Cl
Cs2CuInCl6,Cs,Cu,1,In,3,Cl
Cs2RbTbCl6,Cs,Rb,1,Tb,3,Cl
Cs2CrPtCl6,Cs,Cr,2,Pt,2,Cl
Cs2TlEuCl6,Cs,Tl,1,Eu,3,Cl
Cs2NaCuCl6,Cs,Na,1,Cu,3,Cl
Cs2PdPmCl6,Cs,Pd,1,Pm,3,Cl
Cs2LiInCl6,Cs,Li,1,In,3,Cl
Cs2PdCmCl6,Cs,Pd,1,Cm,3,Cl
Cs2BaNpCl6,Cs,Ba,2,Np,2,Cl
Cs2CoPdCl6,Cs,Co,2,Pd,2,Cl
Cs2TiCoCl6,Cs,Ti,2,Co,2,Cl
Cs2TiFeCl6,Cs,Ti,2,Fe,2,Cl
Cs2VCrCl6,Cs,V,2,Cr,2,Cl
Cs2FePdCl6,Cs,Fe,2,Pd,2,Cl
Cs2NaAlCl6,Cs,Na,1,Al,3,Cl
Cs2RbGdCl6,Cs,Rb,1,Gd,3,Cl
Cs2TlSmCl6,Cs,Tl,1,Sm,3,Cl
Cs2MnPtCl6,Cs,Mn,2,Pt,2,Cl
Cs2PbCl6,Cs,Pb,4,Vac,0,Cl
Cs2NiPdCl6,Cs,Ni,2,Pd,2,Cl
Cs2TiNiCl6,Cs,Ti,2,Ni,2,Cl
Cs2BeNpCl6,Cs,Be,2,Np,2,Cl
Cs2NdEuCl6,Cs,Nd,2,Eu,2,Cl
Cs2FrRhCl6,Cs,Fr,1,Rh,3,Cl
Cs2RbEuCl6,Cs,Rb,1,Eu,3,Cl
Cs2KNCl6,Cs,K,1,N,3,Cl
Cs2ZnPtCl6,Cs,Zn,2,Pt,2,Cl
Cs2VMnCl6,Cs,V,2,Mn,2,Cl
Cs2TlPmCl6,Cs,Tl,1,Pm,3,Cl
Cs2TlCmCl6,Cs,Tl,1,Cm,3,Cl
Cs2FrTiCl6,Cs,Fr,1,Ti,3,Cl
Cs2SrNdCl6,Cs,Sr,2,Nd,2,Cl
Cs2TlAmCl6,Cs,Tl,1,Am,3,Cl
Cs2CuSbCl6,Cs,Cu,1,Sb,3,Cl
Cs2CuPtCl6,Cs,Cu,2,Pt,2,Cl
Cs2VZnCl6,Cs,V,2,Zn,2,Cl
Cs2AuNCl6,Cs,Au,1,N,3,Cl
Cs2GePtCl6,Cs,Ge,2,Pt,2,Cl
Cs2RbSmCl6,Cs,Rb,1,Sm,3,Cl
Cs2PdGdCl6,Cs,Pd,1,Gd,3,Cl
Cs2CaRaCl6,Cs,Ca,2,Ra,2,Cl
Cs2FrRuCl6,Cs,Fr,1,Ru,3,Cl
Cs2NdPbCl6,Cs,Nd,2,Pb,2,Cl
Cs2FrIrCl6,Cs,Fr,1,Ir,3,Cl
Cs2TlNdCl6,Cs,Tl,1,Nd,3,Cl
Cs2TbCl6,Cs,Tb,4,Vac,0,Cl
Cs2MgPtCl6,Cs,Mg,2,Pt,2,Cl
Cs2LiPdCl6,Cs,Li,1,Pd,3,Cl
Cs2VGeCl6,Cs,V,2,Ge,2,Cl
Cs2BeDyCl6,Cs,Be,2,Dy,2,Cl
Cs2VCuCl6,Cs,V,2,Cu,2,Cl
Cs2LiSbCl6,Cs,Li,1,Sb,3,Cl
Cs2RbPmCl6,Cs,Rb,1,Pm,3,Cl
Cs2TlPrCl6,Cs,Tl,1,Pr,3,Cl
Cs2AuAcCl6,Cs,Au,1,Ac,3,Cl
Cs2RbCmCl6,Cs,Rb,1,Cm,3,Cl
Cs2FrMoCl6,Cs,Fr,1,Mo,3,Cl
Cs2CuScCl6,Cs,Cu,1,Sc,3,Cl
Cs2CrMnCl6,Cs,Cr,2,Mn,2,Cl
Cs2PdTbCl6,Cs,Pd,1,Tb,3,Cl
Cs2RbAmCl6,Cs,Rb,1,Am,3,Cl
Cs2LiAgCl6,Cs,Li,1,Ag,3,Cl
Cs2MgVCl6,Cs,Mg,2,V,2,Cl
Cs2TlPuCl6,Cs,Tl,1,Pu,3,Cl
Cs2YbRaCl6,Cs,Yb,2,Ra,2,Cl
Cs2NdAmCl6,Cs,Nd,2,Am,2,Cl
Cs2HgRaCl6,Cs,Hg,2,Ra,2,Cl
Cs2KAcCl6,Cs,K,1,Ac,3,Cl
Cs2LiScCl6,Cs,Li,1,Sc,3,Cl
Cs2CrZnCl6,Cs,Cr,2,Zn,2,Cl
Cs2RbNdCl6,Cs,Rb,1,Nd,3,Cl
Cs2CoPtCl6,Cs,Co,2,Pt,2,Cl
Cs2CrGeCl6,Cs,Cr,2,Ge,2,Cl
Cs2FePtCl6,Cs,Fe,2,Pt,2,Cl
Cs2CrCuCl6,Cs,Cr,2,Cu,2,Cl
Cs2TmRaCl6,Cs,Tm,2,Ra,2,Cl
Cs2RbPrCl6,Cs,Rb,1,Pr,3,Cl
Cs2TlNpCl6,Cs,Tl,1,Np,3,Cl
Cs2NdSmCl6,Cs,Nd,2,Sm,2,Cl
Cs2TlCeCl6,Cs,Tl,1,Ce,3,Cl
Cs2PdHoCl6,Cs,Pd,1,Ho,3,Cl
Cs2CuNbCl6,Cs,Cu,1,Nb,3,Cl
Cs2NiPtCl6,Cs,Ni,2,Pt,2,Cl
Cs2PdYCl6,Cs,Pd,1,Y,3,Cl
Cs2CuTaCl6,Cs,Cu,1,Ta,3,Cl
Cs2MnZnCl6,Cs,Mn,2,Zn,2,Cl
Cs2VCoCl6,Cs,V,2,Co,2,Cl
Cs2MgCrCl6,Cs,Mg,2,Cr,2,Cl
Cs2VFeCl6,Cs,V,2,Fe,2,Cl
Cs2FrNbCl6,Cs,Fr,1,Nb,3,Cl
Cs2BaEuCl6,Cs,Ba,2,Eu,2,Cl
Cs2FrTaCl6,Cs,Fr,1,Ta,3,Cl
Cs2RbPuCl6,Cs,Rb,1,Pu,3,Cl
Cs2BeTmCl6,Cs,Be,2,Tm,2,Cl
Cs2LiNbCl6,Cs,Li,1,Nb,3,Cl
Cs2LiTaCl6,Cs,Li,1,Ta,3,Cl
Cs2MnCuCl6,Cs,Mn,2,Cu,2,Cl
Cs2MnGeCl6,Cs,Mn,2,Ge,2,Cl
Cs2VNiCl6,Cs,V,2,Ni,2,Cl
Cs2PdErCl6,Cs,Pd,1,Er,3,Cl
Cs2TlUCl6,Cs,Tl,1,U,3,Cl
Cs2PdTlCl6,Cs,Pd,1,Tl,3,Cl
