comp,spin,VBM,CBM,bandgap,VBMtotcontr.A,VBMorbital.A,VBMorbchar.A,VBMorborder.A,VBMorbcontr.A,CBMtotcontr.A,CBMorbital.A,CBMorbchar.A,CBMorborder.A,CBMorbcontr.A,VBMtotcontr.B1,VBMorbital.B1,VBMorbchar.B1,VBMorborder.B1,VBMorbcontr.B1,CBMtotcontr.B1,CBMorbital.B1,CBMorbchar.B1,CBMorborder.B1,CBMorbcontr.B1,VBMtotcontr.B2,VBMorbital.B2,VBMorbchar.B2,VBMorborder.B2,VBMorbcontr.B2,CBMtotcontr.B2,CBMorbital.B2,CBMorbchar.B2,CBMorborder.B2,CBMorbcontr.B2,VBMtotcontr.X,VBMorbital.X,VBMorbchar.X,VBMorborder.X,VBMorbcontr.X,CBMtotcontr.X,CBMorbital.X,CBMorbchar.X,CBMorborder.X,CBMorbcontr.X,spin_vbm,spin_cbm,spin_forbidden,cond_type
2037_CsCuCeF,-1,-3.40275,0.07479,3.4775400000000003,0.0,,,,0.0,0.0669347755743539,5s,s,5.0,0.055507789026025,0.9580614001309888,3d,d,3.0,0.9580330324602452,0.3194594677884096,4s,s,4.0,0.3194286506725836,0.0,,,,0.0,0.4626172976471132,6s,s,6.0,0.4378557450808178,0.036120478488741,2p,p,2.0,0.0334031286492755,0.1507141866592705,2s,s,2.0,0.1215735219340821,,,,semiconductor
2037_CsCuCeF,combined,-3.40275,0.04674,3.44949,0.0,,,,0.0,0.0539422986561413,5s,s,5.0,0.0457302306752546,0.9579465283706354,3d,d,3.0,0.9579202593590928,0.2326632112366535,4s,s,4.0,0.2325114036419364,0.0,,,,0.0,0.6022906079291757,6s,s,6.0,0.352005667483536,0.0356853584176654,2p,p,2.0,0.03294079826721,0.1108918334742975,2s,s,2.0,0.0993833720081253,1.0,1.0,False,semiconductor
2038_CsKRhF,1,-4.64439,0.0106,4.65499,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.7257939655641045,4d,d,4.0,0.7252310546693715,0.6936782377347885,4d,d,4.0,0.6928079992802268,0.2722683640754691,2p,p,2.0,0.2721777384611218,0.2962453616486539,2p,p,2.0,0.2654941439695906,,,,insulator
2038_CsKRhF,-1,-4.64439,0.0106,4.65499,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.7257938241824907,4d,d,4.0,0.7252309132877579,0.693678169938688,4d,d,4.0,0.6928068197217492,0.2722676571674009,2p,p,2.0,0.2721772082800707,0.2962452360709618,2p,p,2.0,0.2654933862212252,,,,insulator
2038_CsKRhF,combined,-4.64439,0.0106,4.65499,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.7257939655641045,4d,d,4.0,0.7252310546693715,0.6936782377347885,4d,d,4.0,0.6928079992802268,0.2722683640754691,2p,p,2.0,0.2721777384611218,0.2962453616486539,2p,p,2.0,0.2654941439695906,1.0,1.0,False,insulator
2039_CsFeBaF,1,-5.52486,0.05332,5.578180000000001,0.0,,,,0.0,0.0798556198944534,5s,s,5.0,0.0668757201118131,0.7636346215059213,3d,d,3.0,0.7633083559072102,0.1409556423459053,4s,s,4.0,0.1408766921856611,0.0,,,,0.0,0.6358571890288883,6s,s,6.0,0.633533093686701,0.2294776177576832,2p,p,2.0,0.2253829763737584,0.1432575329555238,2s,s,2.0,0.122503509581342,,,,insulator
2039_CsFeBaF,-1,-3.49219,0.13329,3.62548,0.0,,,,0.0,0.0266116900068582,5s,s,5.0,0.0256396429282538,0.9502521905811976,3d,d,3.0,0.949114830453634,0.7185529634300126,3d,d,3.0,0.6649368929890932,0.0,,,,0.0,0.192126556934581,6s,s,6.0,0.1912540651755492,0.0491999225320864,2p,p,2.0,0.0490972895427247,0.0626866662241985,2s,s,2.0,0.0433217738545607,,,,semiconductor
2039_CsFeBaF,combined,-3.49219,0.05332,3.54551,0.0,,,,0.0,0.0798556198944534,5s,s,5.0,0.0668757201118131,0.9502521905811976,3d,d,3.0,0.949114830453634,0.1409556423459053,4s,s,4.0,0.1408766921856611,0.0,,,,0.0,0.6358571890288883,6s,s,6.0,0.633533093686701,0.0491999225320864,2p,p,2.0,0.0490972895427247,0.1432575329555238,2s,s,2.0,0.122503509581342,-1.0,1.0,True,semiconductor
2040_CsNaUF,1,-1.63751,0.05117,1.68868,0.0,,,,0.0,0.0557624460995688,5s,s,5.0,0.0445451255917739,0.0,,,,0.0,0.3418116575701836,3s,s,3.0,0.3418116575701836,0.9775854794276788,5f,f,5.0,0.9769528203121204,0.45942390616048,7s,s,7.0,0.4351460965533879,0.0223812927492659,2p,p,2.0,0.0223266408267464,0.1428625275156047,2s,s,2.0,0.1211968157283719,,,,semiconductor
2040_CsNaUF,-1,-8.66858,0.13305,8.801630000000001,0.0106199373508797,5p,p,5.0,0.010589112368046,0.0559144215064522,5s,s,5.0,0.044790394490958,0.0,,,,0.0,0.3556046850399494,3s,s,3.0,0.3556046850399494,0.0467124934364045,6p,p,6.0,0.0405775467990558,0.4470578714262592,7s,s,7.0,0.4207155574520682,0.9407646136991892,2p,p,2.0,0.9404389583848558,0.1412795573932108,2s,s,2.0,0.1204220067391592,,,,insulator
2040_CsNaUF,combined,-1.63751,0.05117,1.68868,0.0,,,,0.0,0.0557624460995688,5s,s,5.0,0.0445451255917739,0.0,,,,0.0,0.3418116575701836,3s,s,3.0,0.3418116575701836,0.9775854794276788,5f,f,5.0,0.9769528203121204,0.45942390616048,7s,s,7.0,0.4351460965533879,0.0223812927492659,2p,p,2.0,0.0223266408267464,0.1428625275156047,2s,s,2.0,0.1211968157283719,1.0,1.0,False,semiconductor
2041_CsCoBaF,1,-6.09501,0.37886,6.47387,0.0,,,,0.0,0.0799681162720883,5s,s,5.0,0.0670878148259334,0.5586377480028154,3d,d,3.0,0.5583932832956129,0.1568203227709858,4s,s,4.0,0.1567996190515626,0.014322355031282,5p,p,5.0,0.0117805003371027,0.6138652808977134,6s,s,6.0,0.6112436724257513,0.4264433911163133,2p,p,2.0,0.4199775056577328,0.1492531133218083,2s,s,2.0,0.126054595708119,,,,insulator
2041_CsCoBaF,-1,-4.91855,0.00665,4.925199999999999,0.0,,,,0.0,0.0,,,,0.0,0.9131389389475748,3d,d,3.0,0.912579289003962,0.9707834141128712,3d,d,3.0,0.965427717801584,0.0,,,,0.0,0.0,,,,0.0,0.0854093277693582,2p,p,2.0,0.0849965693192589,0.0264957459757357,2p,p,2.0,0.0258841600098661,,,,insulator
2041_CsCoBaF,combined,-4.91855,0.00665,4.925199999999999,0.0,,,,0.0,0.0,,,,0.0,0.9131389389475748,3d,d,3.0,0.912579289003962,0.9707834141128712,3d,d,3.0,0.965427717801584,0.0,,,,0.0,0.0,,,,0.0,0.0854093277693582,2p,p,2.0,0.0849965693192589,0.0264957459757357,2p,p,2.0,0.0258841600098661,-1.0,-1.0,False,insulator
2042_CsIrAuF,1,-2.6274,0.02374,2.6511400000000003,0.0,,,,0.0,0.0207395506635787,5p,p,5.0,0.0175994940906022,0.7527597568355229,5d,d,5.0,0.7523656208399682,0.3449912405889742,5d,d,5.0,0.3437021971166582,0.0297652247199437,5d,d,5.0,0.0297575555841555,0.497780322517241,6s,s,6.0,0.492401958689763,0.2167820217239656,2p,p,2.0,0.2166349994177476,0.1364806822940256,2s,s,2.0,0.0711527384909884,,,,semiconductor
2042_CsIrAuF,-1,-2.6274,0.02374,2.6511400000000003,0.0,,,,0.0,0.0207384385461215,5p,p,5.0,0.0175983433314338,0.7527598877081475,5d,d,5.0,0.7523657778871176,0.3449913840518304,5d,d,5.0,0.3437023247164736,0.0297653294180431,5d,d,5.0,0.029757660282255,0.4977796115320049,6s,s,6.0,0.4924011815180819,0.2167819955494407,2p,p,2.0,0.2166350255922725,0.1364799689887396,2s,s,2.0,0.0711532722656713,,,,semiconductor
2042_CsIrAuF,combined,-2.6274,0.02374,2.6511400000000003,0.0,,,,0.0,0.0207395506635787,5p,p,5.0,0.0175994940906022,0.7527597568355229,5d,d,5.0,0.7523656208399682,0.3449912405889742,5d,d,5.0,0.3437021971166582,0.0297652247199437,5d,d,5.0,0.0297575555841555,0.497780322517241,6s,s,6.0,0.492401958689763,0.2167820217239656,2p,p,2.0,0.2166349994177476,0.1364806822940256,2s,s,2.0,0.0711527384909884,1.0,1.0,False,semiconductor
2043_CsTiPbF,1,-6.67142,0.20014,6.871560000000001,0.0,,,,0.0,0.017625874623426,5p,p,5.0,0.0109551356360455,0.0278288491204695,3d,d,3.0,0.020493088047509,0.0462262631135668,3d,d,3.0,0.0297279412104973,0.3064956168786754,6s,s,6.0,0.3051114159889156,0.8137250223283493,6p,p,6.0,0.8135232862702632,0.6625764975511393,2p,p,2.0,0.6477360508989547,0.1224215384117023,2p,p,2.0,0.0767378657568731,,,,insulator
2043_CsTiPbF,-1,-0.01334,0.01334,0.02668,0.0,,,,0.0,0.0158440889170894,5p,p,5.0,0.0111996251298142,0.662188333167093,3d,d,3.0,0.6563010009462217,0.1170070863760684,3d,d,3.0,0.1066089111118257,0.2546391822056401,6p,p,6.0,0.2544558685964917,0.7446928520913904,6p,p,6.0,0.7445456414990375,0.0770663891801837,2p,p,2.0,0.059811726140251,0.1224572562323654,2p,p,2.0,0.0821536443505587,,,,metallic
2043_CsTiPbF,combined,-0.01334,0.01334,0.02668,0.0,,,,0.0,0.0158440889170894,5p,p,5.0,0.0111996251298142,0.662188333167093,3d,d,3.0,0.6563010009462217,0.1170070863760684,3d,d,3.0,0.1066089111118257,0.2546391822056401,6p,p,6.0,0.2544558685964917,0.7446928520913904,6p,p,6.0,0.7445456414990375,0.0770663891801837,2p,p,2.0,0.059811726140251,0.1224572562323654,2p,p,2.0,0.0821536443505587,-1.0,-1.0,False,half-metal
2044_CsKTiF,1,-3.0739,0.01404,3.08794,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.8755183518740391,3d,d,3.0,0.8748326901072692,0.91762334360027,3d,d,3.0,0.9168233562889012,0.1240235109700268,2p,p,2.0,0.1239161350741048,0.080992135855938,2p,p,2.0,0.0804912577577504,,,,semiconductor
2044_CsKTiF,-1,-8.39358,0.54741,8.94099,0.0243187450283308,5p,p,5.0,0.0240990298933321,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.924498721364028,3d,d,3.0,0.9230581154786536,0.9712512690362458,2p,p,2.0,0.971088787471024,0.0740684624648059,2p,p,2.0,0.0735615696203952,,,,insulator
2044_CsKTiF,combined,-3.0739,0.01404,3.08794,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.8755183518740391,3d,d,3.0,0.8748326901072692,0.91762334360027,3d,d,3.0,0.9168233562889012,0.1240235109700268,2p,p,2.0,0.1239161350741048,0.080992135855938,2p,p,2.0,0.0804912577577504,1.0,1.0,False,semiconductor
2045_CsNaBiF,1,-6.49534,0.00642,6.50176,0.0,,,,0.0,0.0134207161501798,5p,p,5.0,0.0075450453000747,0.0151410553905109,3s,s,3.0,0.0146192325772279,0.0574794832761354,3s,s,3.0,0.0573679712188376,0.2579476362936283,6s,s,6.0,0.2579081511846113,0.7226511697216227,6p,p,6.0,0.7216485576581201,0.7237528867034154,2p,p,2.0,0.709653089767847,0.2064493555445543,2p,p,2.0,0.1449804853899728,,,,insulator
2045_CsNaBiF,-1,-6.49534,0.00642,6.50176,0.0,,,,0.0,0.0134212143762684,5p,p,5.0,0.0075452264731979,0.0151410553905109,3s,s,3.0,0.0146192325772279,0.0574680693693771,3s,s,3.0,0.0573566478986408,0.2579475072573243,6s,s,6.0,0.2579080221483073,0.7226605001374651,6p,p,6.0,0.7216578880739621,0.7237527576671113,2p,p,2.0,0.7096528962133909,0.2064509861026626,2p,p,2.0,0.1449824782943274,,,,insulator
2045_CsNaBiF,combined,-6.49534,0.00642,6.50176,0.0,,,,0.0,0.0134207161501798,5p,p,5.0,0.0075450453000747,0.0151410553905109,3s,s,3.0,0.0146192325772279,0.0574794832761354,3s,s,3.0,0.0573679712188376,0.2579476362936283,6s,s,6.0,0.2579081511846113,0.7226511697216227,6p,p,6.0,0.7216485576581201,0.7237528867034154,2p,p,2.0,0.709653089767847,0.2064493555445543,2p,p,2.0,0.1449804853899728,1.0,1.0,False,insulator
2046_CsYAgF,1,-5.27858,0.04362,5.3222,0.0,,,,0.0,0.050691647697426,5s,s,5.0,0.0403898908539076,0.0113056355097051,4d,d,4.0,0.0072761972109937,0.2362559229132508,5s,s,5.0,0.2333773738081214,0.8157220564973132,4d,d,4.0,0.8156486036210142,0.5626409427845254,5s,s,5.0,0.5626038002154269,0.1727207577937482,2p,p,2.0,0.1644194376268929,0.1502947528162026,2s,s,2.0,0.1082228341902654,,,,insulator
2046_CsYAgF,-1,-5.27858,0.04362,5.3222,0.0,,,,0.0,0.0506943007380759,5s,s,5.0,0.0403898908539076,0.011305471917553,4d,d,4.0,0.0072760336188416,0.2362559229132508,5s,s,5.0,0.2333773738081214,0.8157224927430523,4d,d,4.0,0.8156490398667532,0.5626409427845254,5s,s,5.0,0.5626038002154269,0.172720430609444,2p,p,2.0,0.1644188923197192,0.1502947528162026,2s,s,2.0,0.1082228341902654,,,,insulator
2046_CsYAgF,combined,-5.27858,0.04362,5.3222,0.0,,,,0.0,0.050691647697426,5s,s,5.0,0.0403898908539076,0.0113056355097051,4d,d,4.0,0.0072761972109937,0.2362559229132508,5s,s,5.0,0.2333773738081214,0.8157220564973132,4d,d,4.0,0.8156486036210142,0.5626409427845254,5s,s,5.0,0.5626038002154269,0.1727207577937482,2p,p,2.0,0.1644194376268929,0.1502947528162026,2s,s,2.0,0.1082228341902654,1.0,1.0,False,insulator
2047_CsCdNpF,1,-1.8623,1.06716,2.92946,0.0,,,,0.0,0.0,,,,0.0,0.8600325150786872,5s,s,5.0,0.8600266561289268,0.0,,,,0.0,0.0424852325694413,5f,f,5.0,0.0181220454807252,0.98976085321692,5f,f,5.0,0.9424386378940288,0.0884446130984982,2p,p,2.0,0.0613568051230656,0.0,,,,0.0,,,,semiconductor
2047_CsCdNpF,-1,-1.91461,0.01046,1.92507,0.0,,,,0.0,0.0,,,,0.0,0.845840466052442,5s,s,5.0,0.8458362811054037,0.0,,,,0.0,0.0671841981421764,5f,f,5.0,0.0428937192942588,0.947459040168224,5f,f,5.0,0.9388928387012868,0.0779768626833085,2p,p,2.0,0.0497007448996481,0.0522671243548669,2p,p,2.0,0.049304188278409,,,,semiconductor
2047_CsCdNpF,combined,-1.8623,0.01046,1.87276,0.0,,,,0.0,0.0,,,,0.0,0.8600325150786872,5s,s,5.0,0.8600266561289268,0.0,,,,0.0,0.0424852325694413,5f,f,5.0,0.0181220454807252,0.947459040168224,5f,f,5.0,0.9388928387012868,0.0884446130984982,2p,p,2.0,0.0613568051230656,0.0522671243548669,2p,p,2.0,0.049304188278409,1.0,-1.0,True,semiconductor
2048_CsPdPbF,1,-2.5234,2.4467,4.9701,0.0,,,,0.0,0.0237661472469859,5p,p,5.0,0.0119073408807455,0.2850948298313636,4d,d,4.0,0.2817300521608524,0.1429806426997093,5s,s,5.0,0.1413150586125116,0.2021554659071772,6s,s,6.0,0.1941540518010503,0.6813066128984545,6p,p,6.0,0.6786467797969593,0.5112642129694032,2p,p,2.0,0.5030776681055266,0.1519434973227192,2s,s,2.0,0.0763877461333136,,,,insulator
2048_CsPdPbF,-1,-3.95,0.00767,3.95767,0.0,,,,0.0,0.0,,,,0.0,0.6416741529044708,4d,d,4.0,0.6387510723680427,0.7498539042780562,4d,d,4.0,0.7484425298402164,0.0789898736026618,6s,s,6.0,0.0766132368831752,0.0705130727745848,6p,p,6.0,0.064028943271612,0.2773757047706419,2p,p,2.0,0.2713400822589036,0.1779787712271947,2p,p,2.0,0.1472818584817425,,,,semiconductor
2048_CsPdPbF,combined,-2.5234,0.00767,2.53107,0.0,,,,0.0,0.0,,,,0.0,0.2850948298313636,4d,d,4.0,0.2817300521608524,0.7498539042780562,4d,d,4.0,0.7484425298402164,0.2021554659071772,6s,s,6.0,0.1941540518010503,0.0705130727745848,6p,p,6.0,0.064028943271612,0.5112642129694032,2p,p,2.0,0.5030776681055266,0.1779787712271947,2p,p,2.0,0.1472818584817425,1.0,-1.0,True,semiconductor
2050_CsRuAuF,1,-2.65046,0.02295,2.67341,0.0,,,,0.0,0.0208988863526081,5p,p,5.0,0.0180531994314643,0.7545906456071423,4d,d,4.0,0.7538158255168468,0.3353853281866557,4d,d,4.0,0.3347010911260213,0.0224095150109063,5d,d,5.0,0.0223589383886712,0.5044937440876031,6s,s,6.0,0.4993593873499524,0.2224439552822379,2p,p,2.0,0.2223113780139754,0.1391984025299579,2s,s,2.0,0.0728415909543173,,,,semiconductor
2050_CsRuAuF,-1,-2.2833,0.22948,2.51278,0.0,,,,0.0,0.0,,,,0.0,0.780573986464469,4d,d,4.0,0.7797488409065667,0.7279899375033845,4d,d,4.0,0.7269961149626701,0.0155275722419726,5d,d,5.0,0.0152469780040736,0.1392379050790128,6s,s,6.0,0.1369647486319753,0.2034553766239011,2p,p,2.0,0.2031991644246665,0.1270158490917093,2p,p,2.0,0.10901665720169,,,,semiconductor
2050_CsRuAuF,combined,-2.2833,0.02295,2.30625,0.0,,,,0.0,0.0208988863526081,5p,p,5.0,0.0180531994314643,0.780573986464469,4d,d,4.0,0.7797488409065667,0.3353853281866557,4d,d,4.0,0.3347010911260213,0.0155275722419726,5d,d,5.0,0.0152469780040736,0.5044937440876031,6s,s,6.0,0.4993593873499524,0.2034553766239011,2p,p,2.0,0.2031991644246665,0.1391984025299579,2s,s,2.0,0.0728415909543173,-1.0,1.0,True,semiconductor
2049_CsTmYbF,1,-1.62657,0.0598,1.68637,0.0,,,,0.0,0.0903632257656022,5s,s,5.0,0.0745182668158122,0.1194979582403781,4f,f,4.0,0.1193972187495532,0.3980815094658196,6s,s,6.0,0.3970948270403748,0.8752912283332711,4f,f,4.0,0.8752478025031204,0.3558863257423861,6s,s,6.0,0.3549471307064013,0.0,,,,0.0,0.1553470800531859,2s,s,2.0,0.1379350372512188,,,,semiconductor
2049_CsTmYbF,-1,-1.14817,0.0598,1.20797,0.0,,,,0.0,0.0902486939251327,5s,s,5.0,0.0743976944000691,0.6324875798363493,4f,f,4.0,0.6323992308445963,0.3755612883726955,6s,s,6.0,0.3743901385950521,0.3612592946648773,4f,f,4.0,0.361128654024613,0.3785836103795172,6s,s,6.0,0.3776445317559692,0.0,,,,0.0,0.1552771901040542,2s,s,2.0,0.137812486507491,,,,semiconductor
2049_CsTmYbF,combined,-1.14817,0.0598,1.20797,0.0,,,,0.0,0.0903632257656022,5s,s,5.0,0.0745182668158122,0.6324875798363493,4f,f,4.0,0.6323992308445963,0.3980815094658196,6s,s,6.0,0.3970948270403748,0.3612592946648773,4f,f,4.0,0.361128654024613,0.3558863257423861,6s,s,6.0,0.3549471307064013,0.0,,,,0.0,0.1553470800531859,2s,s,2.0,0.1379350372512188,-1.0,1.0,True,semiconductor
2051_CsAgHoF,1,-5.21854,0.04588,5.26442,0.0,,,,0.0,0.0589297247424265,5s,s,5.0,0.0474334922343533,0.8102801258481483,4d,d,4.0,0.8100022244726284,0.5210364447178226,5s,s,5.0,0.520956481623866,0.0,,,,0.0,0.2658711363985853,6s,s,6.0,0.2646101799169614,0.1833863492619298,2p,p,2.0,0.1771515177825053,0.1541196370905735,2s,s,2.0,0.11189912348147,,,,insulator
2051_CsAgHoF,-1,-5.24148,0.06882,5.3103,0.0,,,,0.0,0.0543677174673819,5s,s,5.0,0.0441294445103278,0.8109264787997552,4d,d,4.0,0.8107097088452637,0.4789432930359746,5s,s,5.0,0.4789432930359746,0.0110267090977604,4f,f,4.0,0.0073185092122356,0.3320753488523507,6s,s,6.0,0.2436048580058736,0.177783017977971,2p,p,2.0,0.1714199596154134,0.1344880747256733,2s,s,2.0,0.1049731079657623,,,,insulator
2051_CsAgHoF,combined,-5.21854,0.04588,5.26442,0.0,,,,0.0,0.0589297247424265,5s,s,5.0,0.0474334922343533,0.8102801258481483,4d,d,4.0,0.8100022244726284,0.5210364447178226,5s,s,5.0,0.520956481623866,0.0,,,,0.0,0.2658711363985853,6s,s,6.0,0.2646101799169614,0.1833863492619298,2p,p,2.0,0.1771515177825053,0.1541196370905735,2s,s,2.0,0.11189912348147,1.0,1.0,False,insulator
2052_CsLuHgF,1,-4.63659,0.02548,4.66207,0.0,,,,0.0,0.0181960081995636,5p,p,5.0,0.0122705504856968,0.2206970762616966,4f,f,4.0,0.205024265978713,0.0591295645188901,5d,d,5.0,0.0307581962715688,0.147948555183889,5d,d,5.0,0.1436358799299828,0.7274882910406159,6s,s,6.0,0.727414898800353,0.6294271811628124,2p,p,2.0,0.6267276931139212,0.1951907013085064,2p,p,2.0,0.1422777053512249,,,,insulator
2052_CsLuHgF,-1,-0.99355,3.94874,4.94229,0.0183518735512789,5p,p,5.0,0.0136071042976805,0.0169247485196214,5p,p,5.0,0.0085787533419443,0.0522266170668931,5d,d,5.0,0.0288381832974297,0.8354920903847569,6s,s,6.0,0.4615779205405583,0.6871898521728896,6s,s,6.0,0.6870428693503079,0.0,,,,0.0,0.2422243656328832,2p,p,2.0,0.1950721738107055,0.1384335009258713,2s,s,2.0,0.0780214357282783,,,,insulator
2052_CsLuHgF,combined,-0.99355,0.02548,1.01903,0.0183518735512789,5p,p,5.0,0.0136071042976805,0.0181960081995636,5p,p,5.0,0.0122705504856968,0.0522266170668931,5d,d,5.0,0.0288381832974297,0.0591295645188901,5d,d,5.0,0.0307581962715688,0.6871898521728896,6s,s,6.0,0.6870428693503079,0.7274882910406159,6s,s,6.0,0.727414898800353,0.2422243656328832,2p,p,2.0,0.1950721738107055,0.1951907013085064,2p,p,2.0,0.1422777053512249,-1.0,1.0,True,semiconductor
2053_CsNaLaF,1,-8.86661,0.05216,8.91877,0.0136951879610216,5p,p,5.0,0.0136735753622592,0.0828155721588674,5s,s,5.0,0.0689519573677573,0.0,,,,0.0,0.2195560497376164,3s,s,3.0,0.2195560497376164,0.027466967699487,5p,p,5.0,0.0273145204728852,0.5596403921515452,6s,s,6.0,0.558227453320135,0.9573609197907508,2p,p,2.0,0.957201709252486,0.1378550991904755,2s,s,2.0,0.1231128045886612,,,,insulator
2053_CsNaLaF,-1,-8.86661,0.05216,8.91877,0.0136950084739359,5p,p,5.0,0.013673395986276,0.0828155721588674,5s,s,5.0,0.0689519573677573,0.0,,,,0.0,0.2195506257881676,3s,s,3.0,0.2195506257881676,0.0274669492225579,5p,p,5.0,0.0273144482370761,0.5596647999240647,6s,s,6.0,0.5582518610926547,0.9573608526343188,2p,p,2.0,0.9572016429144972,0.1378550991904755,2s,s,2.0,0.1231128045886612,,,,insulator
2053_CsNaLaF,combined,-8.86661,0.05216,8.91877,0.0136951879610216,5p,p,5.0,0.0136735753622592,0.0828155721588674,5s,s,5.0,0.0689519573677573,0.0,,,,0.0,0.2195560497376164,3s,s,3.0,0.2195560497376164,0.027466967699487,5p,p,5.0,0.0273145204728852,0.5596403921515452,6s,s,6.0,0.558227453320135,0.9573609197907508,2p,p,2.0,0.957201709252486,0.1378550991904755,2s,s,2.0,0.1231128045886612,1.0,1.0,False,insulator
2054_CsZnTmF,1,-1.04049,0.67753,1.71802,0.0142743170000784,5p,p,5.0,0.0100049125991109,0.0,,,,0.0,0.7501710637190422,4s,s,4.0,0.7501576612909121,0.0,,,,0.0,0.0395715219358759,4f,f,4.0,0.0188651359956566,0.9759868293698034,4f,f,4.0,0.9752385860990928,0.1959824881437247,2p,p,2.0,0.1542268577836672,0.0190165945584947,2p,p,2.0,0.0183740938083761,,,,semiconductor
2054_CsZnTmF,-1,-6.79946,0.0363,6.83576,0.0154923701235639,5p,p,5.0,0.0154097841171204,0.0249158875194786,5s,s,5.0,0.0166985408698115,0.0281258879907405,3d,d,3.0,0.0265214254100012,0.6916710936393257,4s,s,4.0,0.6916604689049439,0.1133225680944563,4f,f,4.0,0.1078714710922978,0.1140228785947017,6s,s,6.0,0.1122671412381356,0.8430589826199277,2p,p,2.0,0.8426294206836348,0.1693777447230485,2p,p,2.0,0.1015600651650375,,,,insulator
2054_CsZnTmF,combined,-1.04049,0.0363,1.07679,0.0142743170000784,5p,p,5.0,0.0100049125991109,0.0249158875194786,5s,s,5.0,0.0166985408698115,0.7501710637190422,4s,s,4.0,0.7501576612909121,0.6916710936393257,4s,s,4.0,0.6916604689049439,0.0395715219358759,4f,f,4.0,0.0188651359956566,0.1140228785947017,6s,s,6.0,0.1122671412381356,0.1959824881437247,2p,p,2.0,0.1542268577836672,0.1693777447230485,2p,p,2.0,0.1015600651650375,1.0,-1.0,True,semiconductor
2056_CsBTlF,1,-0.00694,6.54652,6.55346,0.0152282392298958,5p,p,5.0,0.0139558867301053,0.0463724460300687,5s,s,5.0,0.0250807466805288,0.0101937469143613,2p,p,2.0,0.0095543402124879,0.0201824671276047,2p,p,2.0,0.0163411271994219,0.5086414590414335,6s,s,6.0,0.5071589043732744,0.8330801216447518,6p,p,6.0,0.8317085497365,0.4659375573683713,2p,p,2.0,0.449785965847216,0.1003671311631389,2s,s,2.0,0.0527334743273774,,,,insulator
2056_CsBTlF,-1,-0.00694,6.54652,6.55346,0.0152284620196874,5p,p,5.0,0.0139561095198969,0.0463725491712861,5s,s,5.0,0.0250806435393114,0.0101940810990487,2p,p,2.0,0.0095544516073837,0.0201829828336914,2p,p,2.0,0.0163420038997694,0.5086407906720587,6s,s,6.0,0.5071583473987955,0.8330805857802297,6p,p,6.0,0.831709013871978,0.4659387827122251,2p,p,2.0,0.449787079796174,0.1003667701688782,2s,s,2.0,0.0527328554800733,,,,insulator
2056_CsBTlF,combined,-0.00694,6.54652,6.55346,0.0152282392298958,5p,p,5.0,0.0139558867301053,0.0463724460300687,5s,s,5.0,0.0250807466805288,0.0101937469143613,2p,p,2.0,0.0095543402124879,0.0201824671276047,2p,p,2.0,0.0163411271994219,0.5086414590414335,6s,s,6.0,0.5071589043732744,0.8330801216447518,6p,p,6.0,0.8317085497365,0.4659375573683713,2p,p,2.0,0.449785965847216,0.1003671311631389,2s,s,2.0,0.0527334743273774,1.0,1.0,False,insulator
2058_CsNiHgF,1,-3.45502,0.04722,3.50224,0.0,,,,0.0,0.0359694867542316,5s,s,5.0,0.0256362235707293,0.3259341363165791,3d,d,3.0,0.3247275277540933,0.0686046040170753,4s,s,4.0,0.0668978393208466,0.1028723712821198,5d,d,5.0,0.0998900448830432,0.669862667225291,6s,s,6.0,0.669862667225291,0.5706687341446277,2p,p,2.0,0.5677762278732912,0.225569034191285,2p,p,2.0,0.131793512363425,,,,semiconductor
2058_CsNiHgF,-1,-3.75409,0.14166,3.89575,0.0,,,,0.0,0.029700930846377,5s,s,5.0,0.0165288867829213,0.8254414848320107,3d,d,3.0,0.8252206994578245,0.143233643615459,3d,d,3.0,0.1049643834758125,0.0,,,,0.0,0.6327256920648969,6s,s,6.0,0.6325674834252953,0.1681518566840582,2p,p,2.0,0.1681197462636679,0.1943287685180471,2p,p,2.0,0.1156207535273869,,,,semiconductor
2058_CsNiHgF,combined,-3.45502,0.04722,3.50224,0.0,,,,0.0,0.0359694867542316,5s,s,5.0,0.0256362235707293,0.3259341363165791,3d,d,3.0,0.3247275277540933,0.0686046040170753,4s,s,4.0,0.0668978393208466,0.1028723712821198,5d,d,5.0,0.0998900448830432,0.669862667225291,6s,s,6.0,0.669862667225291,0.5706687341446277,2p,p,2.0,0.5677762278732912,0.225569034191285,2p,p,2.0,0.131793512363425,1.0,1.0,False,semiconductor
