comp,basisset#,abs_charge_spilling,bandOverlap_exists,bandOverlap_maxDev,bandOverlap_perc_kpts
2680_CsLiCuF,basisset0,0.695,True,0.0026,0.0
2681_CsMoVacF,basisset0,0.635,False,NaN,NaN
2682_CsLiAlF,basisset0,0.79,True,0.2208,5.5556
2682_CsLiAlF,basisset1,0.67,True,0.1291,1.3889
2683_CsNbFrF,basisset0,0.88,True,0.0,0.0
2684_CsRbPuF,basisset0,0.91,True,0.0,0.0
2685_CsBaEuF,basisset0,1.2,False,NaN,NaN
2686_CsTaFrF,basisset0,0.81,True,0.0002,0.0
2687_CsTcVacF,basisset0,0.54,False,NaN,NaN
2688_CsBNaF,basisset0,0.77,True,0.0074,0.0
2689_CsTlUF,basisset0,0.945,True,0.0026,0.0
2690_CsRbCeF,basisset0,0.745,False,NaN,NaN
2691_CsSrBaF,basisset0,1.08,True,0.0014,0.0
2692_CsTlBiF,basisset0,1.03,True,0.0,0.0
2693_CsRbNpF,basisset0,0.91,True,0.0,0.0
2694_CsMoPdF,basisset0,0.57,True,0.0041,0.0
2695_CsLaTlF,basisset0,1.28,True,0.0033,0.0
2696_CsBaPbF,basisset0,1.09,False,NaN,NaN
2697_CsTlPaF,basisset0,1.2,True,0.0129,0.0
2698_CsRuPdF,basisset0,0.555,False,NaN,NaN
2699_CsPdIrF,basisset0,0.62,False,NaN,NaN
2700_CsScFrF,basisset0,0.71,True,0.0119,0.0
2702_CsAgFrF,basisset0,0.81,True,0.4252,1.3889
2702_CsAgFrF,basisset1,0.685,True,0.0031,0.0
2703_CsRbBiF,basisset0,0.97,True,0.0022,0.0
2704_CsDyRaF,basisset0,1.76,True,0.0002,0.0
2705_CsOsVacF,basisset0,0.635,False,NaN,NaN
2706_CsTiPdF,basisset0,0.71,True,0.0,0.0
2707_CsReVacF,basisset0,0.685,False,NaN,NaN
2708_CsRbLaF,basisset0,1.24,False,NaN,NaN
2709_CsRhPdF,basisset0,0.54,False,NaN,NaN
2710_CsIrVacF,basisset0,0.685,False,NaN,NaN
2711_CsPtVacF,basisset0,0.62,False,NaN,NaN
2712_CsBePtF,basisset0,0.82,True,0.0005,0.0
2714_CsPdFrF,basisset0,0.87,False,NaN,NaN
2715_CsSbFrF,basisset0,1.07,True,0.0,0.0
2717_CsBeVF,basisset0,0.77,True,0.7263,4.1667
2717_CsBeVF,basisset1,0.65,True,0.0153,0.0
2718_CsRuVacF,basisset0,0.595,False,NaN,NaN
2719_CsBaSmF,basisset0,1.23,False,NaN,NaN
2720_CsPdVacF,basisset0,0.7,False,NaN,NaN
2722_CsAuThF,basisset0,1.135,True,0.0006,0.0
2723_CsRaNpF,basisset0,1.905,False,NaN,NaN
2724_CsKThF,basisset0,1.61,True,0.0,0.0
2725_CsBeCrF,basisset0,0.8,True,0.0,0.0
2727_CsTiSrBr,basisset0,0.785,True,0.0001,0.0
2728_CsAuHgBr,basisset0,0.795,False,NaN,NaN
2729_CsAgErBr,basisset0,1.125,False,NaN,NaN
2730_CsNiBaBr,basisset0,0.905,True,0.0003,0.0
2731_CsSrPdBr,basisset0,0.71,True,0.0001,0.0
2732_CsTiAuBr,basisset0,0.68,False,NaN,NaN
2733_CsMnNdBr,basisset0,0.91,True,0.0012,0.0
2734_CsFeBaBr,basisset0,0.91,True,0.0053,0.0
2735_CsKRhBr,basisset0,0.53,True,0.0,0.0
2736_CsNaUBr,basisset0,0.66,False,NaN,NaN
2737_CsAgTlBr,basisset0,0.6,False,NaN,NaN
2738_CsRhAuBr,basisset0,0.64,False,NaN,NaN
2739_CsAlTlBr,basisset0,1.0,True,0.0308,0.0
2740_CsCoBaBr,basisset0,0.915,True,0.0079,0.0
2741_CsNaBiBr,basisset0,0.84,True,0.0006,0.0
2742_CsYAgBr,basisset0,0.6,True,0.0,0.0
2744_CsKTiBr,basisset0,0.615,False,NaN,NaN
2745_CsTiPbBr,basisset0,0.88,True,0.0004,0.0
2746_CsIrAuBr,basisset0,0.85,False,NaN,NaN
2747_CsPdPbBr,basisset0,0.905,True,0.0001,0.0
2748_CsRuAuBr,basisset0,0.66,False,NaN,NaN
2749_CsTmYbBr,basisset0,1.22,True,0.0,0.0
2750_CsAgHoBr,basisset0,1.135,False,NaN,NaN
2751_CsLuHgBr,basisset0,1.3,False,NaN,NaN
2752_CsNaLaBr,basisset0,1.19,True,0.0,0.0
2753_CsCaTmBr,basisset0,1.05,False,NaN,NaN
2754_CsTiEuBr,basisset0,0.965,False,NaN,NaN
2755_CsZnNdBr,basisset0,1.2,True,0.0062,0.0
2756_CsNaNpBr,basisset0,0.685,True,0.0,0.0
2757_CsAgTmBr,basisset0,1.155,False,NaN,NaN
2758_CsNaCeBr,basisset0,0.515,False,NaN,NaN
2759_CsCrNdBr,basisset0,1.115,True,0.0,0.0
2760_CsAlRbBr,basisset0,0.84,True,0.0218,0.0
2761_CsYbHgBr,basisset0,1.28,False,NaN,NaN
2762_CsKRuBr,basisset0,0.55,False,NaN,NaN
2763_CsNaPaBr,basisset0,0.725,True,0.0,0.0
2764_CsMoAuBr,basisset0,0.635,False,NaN,NaN
2765_CsKIrBr,basisset0,0.75,True,0.0071,0.0
2766_CsCuRbBr,basisset0,0.59,True,0.0038,0.0
2767_CsAgDyBr,basisset0,1.16,True,0.0,0.0
2768_CsCaHgBr,basisset0,0.75,True,0.0001,0.0
2769_CsSmPtBr,basisset0,1.025,False,NaN,NaN
2770_CsCdDyBr,basisset0,1.275,False,NaN,NaN
2771_CsNaPuBr,basisset0,0.695,True,0.0033,0.0
2772_CsCaYbBr,basisset0,1.06,True,0.0,0.0
2773_CsKVBr,basisset0,0.535,True,0.0069,0.0
2774_CsGeNdBr,basisset0,0.905,True,0.0001,0.0
2775_CsAgYbBr,basisset0,1.15,False,NaN,NaN
2776_CsCaDyBr,basisset0,1.065,False,NaN,NaN
2777_CsTiAmBr,basisset0,0.9,True,0.0256,0.0
2778_CsBFrBr,basisset0,1.01,True,0.0003,0.0
2779_CsMgBaBr,basisset0,0.96,True,0.1003,1.3889
2779_CsMgBaBr,basisset1,0.96,True,0.0454,0.0
2780_CsKMoBr,basisset0,0.525,True,0.0,0.0
2781_CsTmHgBr,basisset0,1.395,True,0.0,0.0
2782_CsAgLuBr,basisset0,1.05,False,NaN,NaN
2783_CsVAuBr,basisset0,0.635,False,NaN,NaN
2784_CsPtAmBr,basisset0,0.85,True,1.4001,5.5556
2784_CsPtAmBr,basisset1,0.855,True,0.2182,1.3889
2785_CsNaPrBr,basisset0,1.095,True,0.0,0.0
2786_CsVSmBr,basisset0,0.85,True,0.0411,0.0
2787_CsMgNdBr,basisset0,1.045,True,0.0,0.0
2788_CsAgTbBr,basisset0,1.13,False,NaN,NaN
2789_CsHgTlBr,basisset0,1.0,False,NaN,NaN
2790_CsCoTlBr,basisset0,0.89,True,0.0,0.0
2791_CsNaNdBr,basisset0,1.085,True,0.0,0.0
2792_CsNiTlBr,basisset0,0.82,False,NaN,NaN
2793_CsVNdBr,basisset0,0.89,True,0.0,0.0
2794_CsErHgBr,basisset0,1.365,False,NaN,NaN
2795_CsCuBaBr,basisset0,0.85,True,0.6682,2.7778
2795_CsCuBaBr,basisset1,0.89,True,0.6682,6.9444
2796_CsGeBaBr,basisset0,0.88,False,NaN,NaN
2797_CsTiSmBr,basisset0,0.96,True,0.0007,0.0
2798_CsAsTlBr,basisset0,0.98,True,0.0003,0.0
2799_CsAgAuBr,basisset0,0.68,True,0.001,0.0
2800_CsVAmBr,basisset0,0.82,True,0.4537,2.7778
2801_CsKGaBr,basisset0,0.58,True,0.0,0.0
2802_CsKCrBr,basisset0,0.51,True,0.0001,0.0
2803_CsNaAmBr,basisset0,0.69,True,0.0,0.0
2804_CsAgGdBr,basisset0,1.11,True,0.0005,0.0
2805_CsKMnBr,basisset0,0.515,False,NaN,NaN
2806_CsNbAuBr,basisset0,0.665,True,0.0002,0.0
2808_CsZnBaBr,basisset0,0.86,False,NaN,NaN
2809_CsNdPtBr,basisset0,1.265,True,0.0082,0.0
2810_CsTaAuBr,basisset0,0.655,False,NaN,NaN
2811_CsYHgBr,basisset0,0.825,True,0.0001,0.0
2812_CsPCuF,basisset0,0.8,False,NaN,NaN
2813_CsTiVacF,basisset0,0.76,False,NaN,NaN
2814_CsGaPdF,basisset0,0.555,True,0.0001,0.0
2815_CsHoHgBr,basisset0,1.345,False,NaN,NaN
2816_CsGaAuBr,basisset0,0.73,True,0.0001,0.0
2817_CsNaCmBr,basisset0,0.72,True,0.027,0.0
2818_CsPtPbBr,basisset0,0.945,True,0.0,0.0
2819_CsNaPmBr,basisset0,1.09,False,NaN,NaN
2820_CsInHgBr,basisset0,1.08,False,NaN,NaN
2821_CsCoNdBr,basisset0,1.415,True,0.0004,0.0
2823_CsCrAuBr,basisset0,0.625,False,NaN,NaN
2824_CsFeNdBr,basisset0,1.165,True,0.0057,0.0
2825_CsAgEuBr,basisset0,1.07,True,0.0027,0.0
2826_CsCoRbBr,basisset0,0.7,True,0.0,0.0
2827_CsFeTlBr,basisset0,0.905,False,NaN,NaN
2828_CsMnAuBr,basisset0,0.665,False,NaN,NaN
2829_CsKNbBr,basisset0,0.6,True,0.0002,0.0
2830_CsNiRbBr,basisset0,0.635,False,NaN,NaN
2832_CsKTaBr,basisset0,0.575,False,NaN,NaN
2833_CsMnBaBr,basisset0,0.8,True,0.0002,0.0
2834_CsAsRbBr,basisset0,0.78,False,NaN,NaN
2836_CsVPbBr,basisset0,0.815,True,0.0,0.0
2837_CsNiNdBr,basisset0,1.33,True,0.0002,0.0
2838_CsCdTmBr,basisset0,1.19,False,NaN,NaN
2839_CsSrPtBr,basisset0,0.78,True,0.0119,0.0
2840_CsDyHgBr,basisset0,1.385,False,NaN,NaN
2841_CsCuThBr,basisset0,0.965,True,0.1499,1.3889
2841_CsCuThBr,basisset1,0.85,True,0.0423,0.0
2842_CsNaSmBr,basisset0,1.065,False,NaN,NaN
2843_CsKFeBr,basisset0,0.625,True,0.034,0.0
2844_CsCrAmBr,basisset0,0.785,True,0.1539,1.3889
2845_CsAgSmBr,basisset0,1.08,False,NaN,NaN
2846_CsCdHgBr,basisset0,0.64,False,NaN,NaN
2847_CsEuPtBr,basisset0,0.955,False,NaN,NaN
2848_CsVSrBr,basisset0,0.7,True,0.0,0.0
2849_CsCdYbBr,basisset0,0.92,False,NaN,NaN
2850_CsMnSmBr,basisset0,0.875,True,0.0003,0.0
2851_CsMnTlBr,basisset0,0.795,False,NaN,NaN
2852_CsLiThBr,basisset0,1.055,False,NaN,NaN
2853_CsTbHgBr,basisset0,1.35,False,NaN,NaN
2855_CsInFrF,basisset0,0.7,True,0.0123,0.0
2856_CsNaEuBr,basisset0,1.075,False,NaN,NaN
2857_CsScAuBr,basisset0,0.58,False,NaN,NaN
2859_CsCrTlBr,basisset0,0.74,False,NaN,NaN
2860_CsCrBaBr,basisset0,0.795,True,0.0037,0.0
2861_CsFeRbBr,basisset0,0.65,True,0.0001,0.0
2862_CsYbNpBr,basisset0,1.245,False,NaN,NaN
2863_CsCdEuBr,basisset0,0.875,False,NaN,NaN
2864_CsGaTlBr,basisset0,0.83,True,0.0,0.0
2865_CsSrAgBr,basisset0,0.66,True,0.0001,0.0
2866_CsAgPmBr,basisset0,1.11,False,NaN,NaN
2867_CsAgCmBr,basisset0,0.81,True,39.4067,8.3333
2867_CsAgCmBr,basisset1,0.795,True,0.9135,2.7778
2868_CsVEuBr,basisset0,0.835,False,NaN,NaN
2869_CsZnSmBr,basisset0,1.225,False,NaN,NaN
2870_CsKNiBr,basisset0,0.615,True,0.0001,0.0
2871_CsNFrBr,basisset0,0.86,True,0.0053,0.0
2872_CsKAsBr,basisset0,0.75,True,0.0017,0.0
2873_CsPRbBr,basisset0,0.84,False,NaN,NaN
2874_CsMnAmBr,basisset0,0.805,True,0.0211,0.0
2875_CsTiNpBr,basisset0,0.98,True,1.0126,6.9444
2876_CsNaGdBr,basisset0,1.085,True,0.0021,0.0
2877_CsKCoBr,basisset0,0.68,True,0.0498,0.0
2878_CsKScBr,basisset0,0.47,True,0.0,0.0
2880_CsAgAmBr,basisset0,0.735,True,0.1501,1.3889
2880_CsAgAmBr,basisset1,0.715,True,0.2724,2.7778
2881_CsCrPbBr,basisset0,0.785,False,NaN,NaN
2882_CsGdHgBr,basisset0,1.31,True,0.0003,0.0
2883_CsSbAuBr,basisset0,0.92,False,NaN,NaN
2884_CsSrCdBr,basisset0,0.69,True,0.0,0.0
2885_CsKAgBr,basisset0,0.495,True,0.0154,0.0
2886_CsAgPbBr,basisset0,0.86,False,NaN,NaN
2888_CsAgInBr,basisset0,0.59,False,NaN,NaN
2889_CsPdHgBr,basisset0,0.775,True,0.0002,0.0
2890_CsSbHgBr,basisset0,1.27,False,NaN,NaN
2891_CsCaCdBr,basisset0,0.71,False,NaN,NaN
2892_CsZnAmBr,basisset0,0.845,True,0.1662,1.3889
2892_CsZnAmBr,basisset1,0.77,True,2.2613,4.1667
2893_CsAsAuBr,basisset0,0.88,False,NaN,NaN
2894_CsNiAuBr,basisset0,0.765,True,0.0,0.0
2895_CsGeSmBr,basisset0,0.86,False,NaN,NaN
2896_CsMnRbBr,basisset0,0.54,False,NaN,NaN
2897_CsAgNdBr,basisset0,1.11,True,0.0017,0.0
2898_CsCoAuBr,basisset0,0.77,True,0.0,0.0
2899_CsCrRbBr,basisset0,0.535,True,0.0,0.0
2900_CsCrSrBr,basisset0,0.655,True,0.0005,0.0
2901_CsEuHgBr,basisset0,0.965,False,NaN,NaN
2902_CsNaTbBr,basisset0,1.11,False,NaN,NaN
2903_CsKSbBr,basisset0,0.77,True,0.0131,0.0
2904_CsAgPrBr,basisset0,1.125,True,0.0004,0.0
2905_CsVBaBr,basisset0,0.825,True,0.0,0.0
2906_CsGaRbBr,basisset0,0.62,True,0.0018,0.0
2907_CsNaAcBr,basisset0,0.7,True,0.0,0.0
2908_CsVTlBr,basisset0,0.745,False,NaN,NaN
2909_CsKPdBr,basisset0,0.54,True,0.0008,0.0
2910_CsCdPbBr,basisset0,0.81,False,NaN,NaN
2911_CsAgHgBr,basisset0,0.65,True,0.0001,0.0
2912_CsCaAgBr,basisset0,0.685,True,0.0,0.0
2913_CsMgSmBr,basisset0,0.995,False,NaN,NaN
2914_CsPTlBr,basisset0,1.02,True,0.0004,0.0
2915_CsMnPbBr,basisset0,0.78,False,NaN,NaN
2916_CsGeAmBr,basisset0,0.85,True,0.1011,1.3889
2917_CsTeVacBr,basisset0,1.04,False,NaN,NaN
2918_CsCrPdF,basisset0,0.59,False,NaN,NaN
2919_CsScHgBr,basisset0,0.705,False,NaN,NaN
2920_CsCrEuBr,basisset0,0.83,True,0.0,0.0
2921_CsSmHgBr,basisset0,1.22,True,0.0099,0.0
2922_CsNaDyBr,basisset0,1.14,False,NaN,NaN
2923_CsAgPuBr,basisset0,0.735,True,3.4876,6.9444
2923_CsAgPuBr,basisset1,0.7,True,0.5581,4.1667
2924_CsTiNdBr,basisset0,1.02,True,0.0001,0.0
2925_CsBaPtBr,basisset0,0.925,True,0.0325,0.0
2926_CsBeRaBr,basisset0,1.28,True,0.0043,0.0
2927_CsMnSrBr,basisset0,0.675,True,0.0003,0.0
2928_CsTiDyBr,basisset0,1.005,False,NaN,NaN
2929_CsMgAmBr,basisset0,0.925,False,NaN,NaN
2930_CsZnPbBr,basisset0,0.84,False,NaN,NaN
2932_CsMnPdF,basisset0,0.6,True,0.0014,0.0
2933_CsNaHoBr,basisset0,1.125,False,NaN,NaN
2934_CsHgCmBr,basisset0,1.05,True,0.6183,1.3889
2934_CsHgCmBr,basisset1,0.965,True,0.0108,0.0
2935_CsPmHgBr,basisset0,1.29,False,NaN,NaN
2936_CsVRbBr,basisset0,0.535,True,0.0024,0.0
2937_CsAgNpBr,basisset0,0.715,True,0.766,2.7778
2937_CsAgNpBr,basisset1,0.685,True,0.0334,0.0
2938_CsAgCeBr,basisset0,0.565,True,0.0,0.0
2939_CsCdAmBr,basisset0,0.82,True,0.0203,0.0
2940_CsGePbBr,basisset0,0.89,False,NaN,NaN
2941_CsNaYBr,basisset0,0.55,False,NaN,NaN
2942_CsKCuBr,basisset0,0.555,True,0.761,1.3889
2942_CsKCuBr,basisset1,0.625,True,14.3997,2.7778
2943_CsZnSrBr,basisset0,0.74,True,0.0,0.0
2944_CsMnEuBr,basisset0,0.87,True,0.0,0.0
2945_CsCuPbBr,basisset0,0.87,False,NaN,NaN
2947_CsRhTlBr,basisset0,0.76,False,NaN,NaN
2949_CsAlKBr,basisset0,0.77,True,0.0095,0.0
2950_CsFeSmBr,basisset0,0.98,True,0.0,0.0
2951_CsDyNpBr,basisset0,1.28,False,NaN,NaN
2952_CsInAuBr,basisset0,0.69,False,NaN,NaN
2953_CsNiRaBr,basisset0,0.97,True,0.0,0.0
2954_CsTiTlBr,basisset0,0.825,False,NaN,NaN
2955_CsCdSmBr,basisset0,0.875,True,0.0,0.0
2956_CsCaEuBr,basisset0,1.01,True,0.0,0.0
2957_CsZnEuBr,basisset0,0.89,True,0.0124,0.0
2958_CsGeSrBr,basisset0,0.76,False,NaN,NaN
2959_CsNaErBr,basisset0,1.11,False,NaN,NaN
2961_CsCuSrBr,basisset0,0.71,True,0.0002,0.0
2962_CsAgSbBr,basisset0,0.83,False,NaN,NaN
2963_CsTaHgBr,basisset0,0.845,True,0.0,0.0
2964_CsMgPbBr,basisset0,0.92,False,NaN,NaN
2965_CsNbHgBr,basisset0,0.915,False,NaN,NaN
2967_CsNdHgBr,basisset0,1.315,True,0.0002,0.0
2968_CsBeMnF,basisset0,0.82,True,0.5231,2.7778
2968_CsBeMnF,basisset1,0.71,True,0.0636,0.0
2969_CsRhVacF,basisset0,0.55,False,NaN,NaN
2970_CsLiPF,basisset0,0.9,True,0.0032,0.0
2971_CsAgUBr,basisset0,0.7,True,5.4584,2.7778
2971_CsAgUBr,basisset1,0.655,True,2.7634,1.3889
2972_CsFeRaBr,basisset0,0.975,True,0.0028,0.0
2973_CsAlAuBr,basisset0,0.87,True,0.0161,0.0
2974_CsNaTlBr,basisset0,0.53,True,0.0002,0.0
2976_CsCoRaBr,basisset0,0.97,True,0.0102,0.0
2977_CsIrTlBr,basisset0,0.96,False,NaN,NaN
2978_CsPrHgBr,basisset0,1.335,True,0.0053,0.0
2979_CsKInBr,basisset0,0.51,True,0.0001,0.0
2980_CsCaSrBr,basisset0,0.82,True,0.0,0.0
2981_CsRuTlBr,basisset0,0.77,True,0.0001,0.0
2982_CsAgBiBr,basisset0,0.87,True,0.0,0.0
2983_CsNaTmBr,basisset0,1.13,True,0.0,0.0
2984_CsNiAmBr,basisset0,0.875,True,2.6196,8.3333
2984_CsNiAmBr,basisset1,0.86,True,0.3568,5.5556
2985_CsGeEuBr,basisset0,0.86,True,0.0001,0.0
2986_CsMgSrBr,basisset0,0.81,True,0.0004,0.0
2987_CsPtNpBr,basisset0,0.865,True,0.2749,1.3889
2987_CsPtNpBr,basisset1,0.85,True,0.1955,1.3889
2988_CsAgAgBr,basisset0,0.57,True,0.0066,0.0
2989_CsAgLaBr,basisset0,1.22,True,0.0009,0.0
2990_CsRbRhBr,basisset0,0.54,False,NaN,NaN
2991_CsScAgBr,basisset0,0.51,False,NaN,NaN
2992_CsMgEuBr,basisset0,1.0,True,0.0,0.0
2993_CsAgCdBr,basisset0,0.595,False,NaN,NaN
2994_CsCuAcBr,basisset0,0.78,True,1.0652,2.7778
2994_CsCuAcBr,basisset1,0.76,True,0.0458,0.0
2995_CsTiTmBr,basisset0,0.995,True,0.0,0.0
2996_CsVNpBr,basisset0,0.915,False,NaN,NaN
2997_CsAgPaBr,basisset0,0.765,True,0.0044,0.0
2998_CsEuYbBr,basisset0,1.195,True,0.0003,0.0
3000_CsCaPbBr,basisset0,0.93,False,NaN,NaN
3001_CsTiRbBr,basisset0,0.635,False,NaN,NaN
3002_CsMoTlBr,basisset0,0.745,True,0.0008,0.0
3003_CsNaYbBr,basisset0,1.14,False,NaN,NaN
3004_CsCoPbBr,basisset0,0.89,False,NaN,NaN
3005_CsFePbBr,basisset0,0.885,False,NaN,NaN
3006_CsNaLuBr,basisset0,1.02,False,NaN,NaN
3007_CsMoHgBr,basisset0,0.8,False,NaN,NaN
3008_CsNiPbBr,basisset0,0.88,False,NaN,NaN
3009_CsLiAcBr,basisset0,0.81,False,NaN,NaN
3010_CsPoVacBr,basisset0,0.99,False,NaN,NaN
3011_CsTiYbBr,basisset0,0.995,True,0.0107,0.0
3012_CsThVacBr,basisset0,1.04,False,NaN,NaN
3013_CsRbIrBr,basisset0,0.77,False,NaN,NaN
3014_CsSrYbBr,basisset0,1.04,True,0.0,0.0
3015_CsHgNpBr,basisset0,0.99,True,0.0697,0.0
3015_CsHgNpBr,basisset1,0.93,True,0.002,0.0
3016_CsRbRuBr,basisset0,0.555,False,NaN,NaN
3017_CsMgRaBr,basisset0,1.02,True,0.0059,0.0
3018_CsEuTmBr,basisset0,1.195,False,NaN,NaN
3019_CsSrHgBr,basisset0,0.73,True,0.0097,0.0
3020_CsCeHgBr,basisset0,0.79,False,NaN,NaN
3021_CsCoSrBr,basisset0,0.78,True,0.084,0.0
3021_CsCoSrBr,basisset1,0.835,True,1.9187,6.9444
3022_CsFeSrBr,basisset0,0.785,True,0.1482,1.3889
3022_CsFeSrBr,basisset1,0.83,True,0.2642,2.7778
3024_CsRuHgBr,basisset0,0.875,False,NaN,NaN
3025_CsNaAuBr,basisset0,0.56,True,0.1672,1.3889
3025_CsNaAuBr,basisset1,0.605,True,0.3828,2.7778
3026_CsAgTaBr,basisset0,0.63,True,0.0102,0.0
3027_CsDyPtBr,basisset0,1.315,True,0.0,0.0
3028_CsNbAgBr,basisset0,0.625,True,0.0005,0.0
3029_CsNiSrBr,basisset0,0.78,True,0.0002,0.0
3030_CsIrHgBr,basisset0,1.2,False,NaN,NaN
3031_CsHgPbBr,basisset0,0.84,False,NaN,NaN
3032_CsPdBaBr,basisset0,0.845,True,0.0027,0.0
3033_CsGeRaBr,basisset0,0.94,False,NaN,NaN
3035_CsCuRaBr,basisset0,0.915,True,0.0003,0.0
3036_CsRbMoBr,basisset0,0.535,True,0.0,0.0
3037_CsTiBaBr,basisset0,0.935,True,0.0043,0.0
3038_CsCaAmBr,basisset0,0.95,True,0.0001,0.0
3039_CsYbPbBr,basisset0,1.04,False,NaN,NaN
3040_CsCoEuBr,basisset0,0.96,True,0.0006,0.0
3042_CsCrNpBr,basisset0,0.75,True,0.0069,0.0
3045_CsFeEuBr,basisset0,0.98,False,NaN,NaN
3046_CsHgUBr,basisset0,0.975,True,0.0336,0.0
3047_CsCaPdBr,basisset0,0.72,True,0.0001,0.0
3048_CsTiHgBr,basisset0,0.93,False,NaN,NaN
3049_CsNiEuBr,basisset0,0.935,True,0.0072,0.0
3051_CsCaTiBr,basisset0,0.8,True,0.0004,0.0
3052_CsCaSmBr,basisset0,1.005,True,0.0119,0.0
3053_CsNbTlBr,basisset0,0.82,False,NaN,NaN
3054_CsTmPbBr,basisset0,1.035,False,NaN,NaN
3055_CsTaTlBr,basisset0,0.82,True,0.0005,0.0
3056_CsAuAuBr,basisset0,0.86,False,NaN,NaN
3057_CsHgBiBr,basisset0,1.235,False,NaN,NaN
3058_CsZnRaBr,basisset0,0.92,True,0.0002,0.0
3059_CsLaHgBr,basisset0,1.45,True,0.0002,0.0
3060_CsBeZnF,basisset0,0.84,False,NaN,NaN
3062_CsRhHgBr,basisset0,0.92,True,0.0008,0.0
3064_CsNaThBr,basisset0,0.94,False,NaN,NaN
3065_CsKAuBr,basisset0,0.575,True,0.0072,0.0
3066_CsYbAmBr,basisset0,1.13,True,0.0008,0.0
3067_CsMnRaBr,basisset0,0.855,False,NaN,NaN
3068_CsHgPaBr,basisset0,1.0,True,0.0,0.0
3069_CsLuAuBr,basisset0,1.08,False,NaN,NaN
3070_CsTlAcF,basisset0,0.98,True,0.0003,0.0
3071_CsYbAuBr,basisset0,1.185,False,NaN,NaN
3072_CsMoAgBr,basisset0,0.565,True,0.0001,0.0
3073_CsZnNpBr,basisset0,0.865,True,0.6119,1.3889
3073_CsZnNpBr,basisset1,0.79,True,0.9634,2.7778
3074_CsEuDyBr,basisset0,2.19,True,0.0002,0.0
3076_CsPFrBr,basisset0,1.02,True,0.0001,0.0
3077_CsRbTaBr,basisset0,0.61,False,NaN,NaN
3078_CsRbNbBr,basisset0,0.63,False,NaN,NaN
3079_CsCdNdBr,basisset0,1.175,True,0.0008,0.0
3080_CsSmYbBr,basisset0,1.2,True,0.0003,0.0
3081_CsKLuBr,basisset0,1.01,False,NaN,NaN
3082_CsCrDyBr,basisset0,1.185,True,0.0014,0.0
3083_CsScTlBr,basisset0,0.69,False,NaN,NaN
3085_CsCrRaBr,basisset0,0.855,True,0.0317,0.0
3086_CsGeNpBr,basisset0,0.89,True,0.4862,2.7778
3087_CsRuAgBr,basisset0,0.585,True,0.0,0.0
3088_CsVHgBr,basisset0,0.82,True,0.0001,0.0
3089_CsAgIrBr,basisset0,0.77,False,NaN,NaN
3090_CsTmPtBr,basisset0,1.24,True,0.0004,0.0
3091_CsKYbBr,basisset0,1.12,False,NaN,NaN
3092_CsSrDyBr,basisset0,1.03,False,NaN,NaN
3094_CsTmAuBr,basisset0,1.21,False,NaN,NaN
3096_CsAuTlBr,basisset0,0.99,True,0.0,0.0
3098_CsTiAgBr,basisset0,0.63,False,NaN,NaN
3099_CsYbPtBr,basisset0,1.015,False,NaN,NaN
3100_CsVTmBr,basisset0,0.875,False,NaN,NaN
3101_CsNaInBr,basisset0,0.52,True,0.0,0.0
3102_CsMnDyBr,basisset0,0.92,True,0.0008,0.0
3103_CsMgNpBr,basisset0,1.07,True,0.0,0.0
3104_CsPKBr,basisset0,0.8,True,0.0392,0.0
3105_CsPtHgBr,basisset0,0.95,False,NaN,NaN
3106_CsKTmBr,basisset0,1.12,False,NaN,NaN
3107_CsSbTlBr,basisset0,1.02,True,0.0517,0.0
3108_CsErAuBr,basisset0,1.195,False,NaN,NaN
3110_CsBeCuF,basisset0,0.845,True,0.0,0.0
3111_CsBeGeF,basisset0,0.81,True,0.0033,0.0
3112_CsNNaF,basisset0,0.61,False,NaN,NaN
3113_CsRhAgBr,basisset0,0.57,False,NaN,NaN
3114_CsScRbBr,basisset0,0.47,True,0.0,0.0
3115_CsKTlBr,basisset0,0.53,False,NaN,NaN
3116_CsCuPaBr,basisset0,0.79,True,0.0069,0.0
3117_CsGaHgBr,basisset0,1.11,False,NaN,NaN
3118_CsZnDyBr,basisset0,1.285,False,NaN,NaN
3119_CsVYbBr,basisset0,0.88,False,NaN,NaN
3120_CsPdCdBr,basisset0,0.665,True,0.0002,0.0
3121_CsPAuBr,basisset0,1.23,False,NaN,NaN
3122_CsTiCdBr,basisset0,0.645,True,0.0001,0.0
3123_CsEuNpBr,basisset0,1.21,False,NaN,NaN
3124_CsRbAgBr,basisset0,0.51,False,NaN,NaN
3125_CsAgAcBr,basisset0,0.74,True,0.0094,0.0
3126_CsKErBr,basisset0,1.095,False,NaN,NaN
3127_CsYAuBr,basisset0,0.64,True,0.0002,0.0
3128_CsVRaBr,basisset0,0.89,True,0.0014,0.0
3129_CsHoAuBr,basisset0,1.205,False,NaN,NaN
3130_CsCrHgBr,basisset0,0.815,False,NaN,NaN
3131_CsMnHgBr,basisset0,0.615,False,NaN,NaN
3132_CsCuLaBr,basisset0,1.28,True,0.0013,0.0
3134_CsGeDyBr,basisset0,1.05,True,0.0616,0.0
3134_CsGeDyBr,basisset1,0.73,True,0.055,0.0
3135_CsPaVacBr,basisset0,0.85,False,NaN,NaN
3136_CsCuBiBr,basisset0,0.89,False,NaN,NaN
3137_CsPdAgBr,basisset0,0.64,True,0.0001,0.0
