comp,abs_charge_spilling,bandOverlap_exists,bandOverlap_maxDev,bandOverlap_perc_kpts,popdiff.total,popdiff.B1,popdiff.B2,charge.B1,charge.B2,charge.A,charge.X,charge.total,charge.balanced,Icohp.B1.sum,Icohp.B1.avg,Icohp.B1.avg_spinup,Icohp.B1.avg_spindown,Icohp.B1.x_avg,Icohp.B1.x_spinup,Icohp.B1.x_spindown,Icohp.B1.y_avg,Icohp.B1.y_spinup,Icohp.B1.y_spindown,Icohp.B1.z_avg,Icohp.B1.z_spinup,Icohp.B1.z_spindown,Icobi.B1.sum,Icobi.B1.avg,Icobi.B1.avg_spinup,Icobi.B1.avg_spindown,Icobi.B1.x_avg,Icobi.B1.x_spinup,Icobi.B1.x_spindown,Icobi.B1.y_avg,Icobi.B1.y_spinup,Icobi.B1.y_spindown,Icobi.B1.z_avg,Icobi.B1.z_spinup,Icobi.B1.z_spindown,Icohp.B1.axial_asym_index,Icohp.B1.directional_asym_index,Icobi.B1.axial_asym_index,Icobi.B1.directional_asym_index,Icohp.B2.sum,Icohp.B2.avg,Icohp.B2.avg_spinup,Icohp.B2.avg_spindown,Icohp.B2.x_avg,Icohp.B2.x_spinup,Icohp.B2.x_spindown,Icohp.B2.y_avg,Icohp.B2.y_spinup,Icohp.B2.y_spindown,Icohp.B2.z_avg,Icohp.B2.z_spinup,Icohp.B2.z_spindown,Icobi.B2.sum,Icobi.B2.avg,Icobi.B2.avg_spinup,Icobi.B2.avg_spindown,Icobi.B2.x_avg,Icobi.B2.x_spinup,Icobi.B2.x_spindown,Icobi.B2.y_avg,Icobi.B2.y_spinup,Icobi.B2.y_spindown,Icobi.B2.z_avg,Icobi.B2.z_spinup,Icobi.B2.z_spindown,Icohp.B2.axial_asym_index,Icohp.B2.directional_asym_index,Icobi.B2.axial_asym_index,Icobi.B2.directional_asym_index,MadelungEnergy,SitePotential.B1,SitePotential.B2
1569_CsKSmCl,1.03,True,0.0009,0.0,5.0,0.01,5.03,0.59,2.37,1.03,-0.8333333333333334,0.02,True,-4.3838,-0.7306333333333334,-0.3610533333333333,-0.36958,-0.730205,-0.36064,-0.369565,-0.730655,-0.361085,-0.36957,-0.7310399999999999,-0.361435,-0.3696049999999999,0.49831,0.0830516666666666,0.0414566666666666,0.041595,0.083325,0.041595,0.04173,0.0829,0.04137,0.04153,0.08293,0.041405,0.041525,0.0002566557762599,0.0011428441078515,5.155901406725074e-05,0.0051172964620418,-7.10047,-1.1834116666666663,-0.5856549999999999,-0.5977566666666666,-1.155385,-0.555185,-0.6002,-1.197455,-0.6009249999999999,-0.59653,-1.197395,-0.600855,-0.59654,0.87419,0.1456983333333333,0.0752533333333333,0.070445,0.136685,0.0682899999999999,0.068395,0.15021,0.07874,0.07147,0.1502,0.07873,0.07147,0.0001613395771787,0.0355497593821254,2.9297272141253083e-05,0.0928287900799597,-47.4,-7.35,-17.39
1570_CsTiRaCl,1.005,True,0.0103,0.0,2.0,1.99,0.01,0.76,1.63,1.02,-0.7400000000000001,-0.01,True,-13.44953,-2.241588333333333,-1.106663333333333,-1.134925,-2.23553,-1.10253,-1.133,-2.235425,-1.10241,-1.133015,-2.25381,-1.11505,-1.13876,1.81162,0.3019366666666667,0.1496583333333333,0.1522783333333333,0.30049,0.1487649999999999,0.151725,0.300485,0.14877,0.151715,0.3048349999999999,0.15144,0.153395,0.000680051513031,0.0082017735935753,0.0001513092030776,0.0144069948443933,-4.68126,-0.78021,-0.3905033333333333,-0.3897066666666666,-0.77976,-0.3901,-0.38966,-0.78035,-0.390685,-0.389665,-0.78052,-0.390725,-0.389795,0.5416300000000001,0.0902716666666666,0.0450466666666666,0.0452249999999999,0.090275,0.045035,0.04524,0.090385,0.045115,0.04527,0.090155,0.04499,0.045165,0.0002519701628247,0.0009740967175503,3.4761109633529246e-05,0.0025478647785387,-31.79,-10.57,-10.96
1571_CsAuCmCl,0.82,False,,,6.96,0.0,7.02,0.45,0.82,1.01,-0.5499999999999999,-0.01,True,-5.811400000000001,-0.9685666666666668,-0.4836766666666667,-0.48489,-0.968665,-0.48375,-0.484915,-0.968515,-0.4836399999999999,-0.484875,-0.96852,-0.48364,-0.48488,0.7860100000000001,0.1310016666666666,0.0654133333333333,0.0655883333333333,0.13101,0.06542,0.06559,0.13099,0.065405,0.065585,0.131005,0.065415,0.06559,0.0006751513002518,0.0001548680180335,7.946011371999772e-05,0.0001526698133613,-22.6891,-3.781516666666666,-1.8622083333333332,-1.9193083333333332,-3.781685,-1.861745,-1.91994,-3.781755,-1.86265,-1.919105,-3.78111,-1.86223,-1.91888,3.28345,0.5472416666666667,0.27187,0.2753716666666667,0.547235,0.27186,0.275375,0.54725,0.271875,0.275375,0.54724,0.271875,0.2753649999999999,0.0016890837839013,0.0001705664834656,0.0002336960839796,2.74101935463989e-05,-17.91,-5.72,-7.57
1572_CsAuPmCl,1.135,False,,,3.99,-0.01,4.0,0.45,2.33,1.02,-0.7999999999999999,0.02,True,-5.39096,-0.8984933333333333,-0.4477933333333332,-0.4507,-0.897495,-0.4463899999999999,-0.451105,-0.898365,-0.4474,-0.450965,-0.8996200000000001,-0.44959,-0.45003,0.7603,0.1267166666666666,0.0631883333333333,0.0635283333333333,0.126215,0.0628,0.063415,0.12663,0.063095,0.063535,0.127305,0.06367,0.063635,7.50926397124651e-05,0.0023650704141748,1.0801249486131927e-05,0.008601867683809,-7.07469,-1.179115,-0.5757850000000001,-0.60333,-1.183245,-0.58084,-0.602405,-1.181045,-0.5770200000000001,-0.604025,-1.1730550000000002,-0.569495,-0.6035600000000001,0.83913,0.139855,0.0705883333333333,0.0692666666666666,0.141155,0.07163,0.069525,0.14021,0.07082,0.06939,0.1382,0.069315,0.068885,0.0001434784949058,0.008642074776421,1.4624929061890977e-05,0.0211290264917234,-44.4,-7.77,-16.59
1573_CsFrCuCl,0.775,True,2.6611,4.1667,-2.03,-0.04,-0.73,0.73,1.13,1.02,-0.65,-0.0,True,-3.9264699999999992,-0.6544116666666665,-0.3444483333333334,-0.3099633333333333,-0.6552399999999999,-0.344985,-0.310255,-0.65432,-0.34425,-0.3100699999999999,-0.653675,-0.34411,-0.309565,0.41959,0.0699316666666666,0.0351333333333333,0.0347983333333333,0.070045,0.0352,0.034845,0.069925,0.03512,0.034805,0.069825,0.03508,0.034745,8.820755171737809e-05,0.0023914610324285,1.4433772149765577e-05,0.0031459281679734,-10.30745,-1.7179083333333331,-1.062533333333333,-0.6553749999999999,-1.7173200000000002,-1.06197,-0.65535,-1.718095,-1.062735,-0.6553599999999999,-1.7183099999999998,-1.062895,-0.655415,1.26616,0.2110266666666666,0.1435883333333333,0.0674383333333333,0.2110099999999999,0.1435449999999999,0.067465,0.21105,0.1436,0.06745,0.2110199999999999,0.14362,0.0673999999999999,0.0004599906453899,0.0005762822036485,8.863151486248912e-05,0.0001895495040123,-25.45,-5.61,-12.54
1574_CsPdRaCl,0.915,True,0.0118,0.0,2.0,1.26,0.02,0.72,1.63,1.01,-0.73,-0.01,True,-9.77262,-1.62877,-0.53153,-1.09724,-1.628645,-0.5315449999999999,-1.0971,-1.62886,-0.5315099999999999,-1.09735,-1.6288049999999998,-0.531535,-1.09727,1.20715,0.2011916666666666,0.0626266666666666,0.1385649999999999,0.201195,0.06263,0.138565,0.201195,0.062625,0.13857,0.201185,0.062625,0.13856,0.000733307756302,0.0001320014489461,0.0001428579209454,4.970384790627512e-05,-4.86224,-0.8103733333333333,-0.3957816666666666,-0.4145916666666666,-0.810605,-0.3957199999999999,-0.4148849999999999,-0.8102750000000001,-0.395835,-0.41444,-0.8102400000000001,-0.39579,-0.41445,0.54039,0.090065,0.0454283333333333,0.0446366666666666,0.0901,0.045435,0.0446649999999999,0.090055,0.04543,0.044625,0.09004,0.04542,0.04462,0.0001732532284363,0.0004504096877158,3.253204334913321e-05,0.0006661855326708,-30.94,-10.16,-10.92
1575_CsAuAmCl,0.805,True,0.0048,0.0,-6.0,0.01,-6.09,0.46,0.53,1.01,-0.5,0.01,True,-5.948320000000001,-0.9913866666666667,-0.4940216666666666,-0.497365,-0.99333,-0.494245,-0.499085,-0.99227,-0.49415,-0.49812,-0.98856,-0.49367,-0.49489,0.7916100000000001,0.131935,0.0660233333333333,0.0659116666666666,0.132575,0.066225,0.0663499999999999,0.132225,0.066115,0.06611,0.131005,0.06573,0.065275,5.131609314599901e-05,0.0048114425585712,2.5980801984566124e-05,0.0118997991435175,-25.41568,-4.235946666666666,-2.132401666666667,-2.103545,-4.22846,-2.1315600000000003,-2.0969,-4.23325,-2.1325450000000004,-2.100705,-4.24613,-2.1331,-2.11303,3.68368,0.6139466666666668,0.304435,0.3095116666666666,0.6116,0.303765,0.3078349999999999,0.6128549999999999,0.30413,0.308725,0.617385,0.3054099999999999,0.311975,0.0020004072570981,0.0041714406224818,0.0003663107521231,0.0094226425748163,-14.98,-5.44,-5.78
1576_CsLiDyCl,1.215,False,,,4.96,0.0,4.96,0.49,2.38,1.03,-0.82,0.01,True,-5.49284,-0.9154733333333334,-0.4512183333333333,-0.464255,-0.91542,-0.45108,-0.46434,-0.915315,-0.45077,-0.464545,-0.915685,-0.451805,-0.4638799999999999,0.6283000000000001,0.1047166666666666,0.052235,0.0524816666666666,0.10467,0.05219,0.05248,0.10463,0.052125,0.0525049999999999,0.10485,0.05239,0.05246,0.0006013189459793,0.0004041625097399,0.0001009401855237,0.0021009072099315,-7.17552,-1.19592,-0.5660833333333334,-0.6298366666666667,-1.19881,-0.5635950000000001,-0.635215,-1.19964,-0.56436,-0.6352800000000001,-1.18931,-0.570295,-0.619015,0.75146,0.1252433333333333,0.0587983333333333,0.0664449999999999,0.125625,0.0585549999999999,0.06707,0.12573,0.05864,0.06709,0.124375,0.0592,0.065175,8.339981488561618e-05,0.0086377015184963,3.391158547979067e-05,0.0108189391318234,-47.53,-8.51,-17.37
1577_CsCuHoCl,1.145,True,0.0002,0.0,-4.03,-0.01,-3.96,0.45,2.37,1.03,-0.8100000000000002,0.02,True,-5.77285,-0.9621416666666668,-0.48692,-0.4752216666666666,-0.961815,-0.48682,-0.474995,-0.962785,-0.4868099999999999,-0.475975,-0.961825,-0.48713,-0.474695,0.7060099999999999,0.1176683333333333,0.0589333333333333,0.058735,0.11759,0.058905,0.058685,0.117765,0.058925,0.05884,0.1176499999999999,0.0589699999999999,0.0586799999999999,0.0007887187400732,0.0010081675428947,9.593128310151486e-05,0.0014872310590501,-7.122470000000001,-1.1870783333333337,-0.6178566666666666,-0.5692216666666667,-1.18812,-0.61917,-0.5689500000000001,-1.190905,-0.621065,-0.56984,-1.18221,-0.613335,-0.568875,0.7360300000000001,0.1226716666666666,0.0644116666666666,0.05826,0.122785,0.064535,0.05825,0.123015,0.064705,0.05831,0.122215,0.063995,0.05822,3.7267813256670177e-06,0.0073247061763686,2.886752401904578e-06,0.0065214733095118,-46.76,-8.56,-17.25
1578_CsMgCdCl,0.68,True,0.0,0.0,0.0,0.0,0.0,1.46,1.37,1.01,-0.8100000000000002,-0.01,True,-6.46805,-1.0780083333333332,-0.539005,-0.5390033333333334,-1.07788,-0.53908,-0.5388,-1.07792,-0.538655,-0.539265,-1.078225,-0.53928,-0.538945,0.7446499999999999,0.1241083333333333,0.062055,0.0620533333333333,0.1241,0.062055,0.062045,0.1240999999999999,0.06204,0.06206,0.124125,0.06207,0.062055,1.6666637297994796e-06,0.0003200346317669,3.726773395213306e-06,0.0002014369166723,-5.88888,-0.98148,-0.49074,-0.49074,-0.981585,-0.49068,-0.490905,-0.981555,-0.491025,-0.49053,-0.9813,-0.490515,-0.490785,0.8350500000000001,0.139175,0.0695866666666666,0.0695883333333333,0.139185,0.069585,0.0696,0.139185,0.069605,0.06958,0.139155,0.06957,0.069585,1.224743939887107e-05,0.0002903777967966,2.8867491503445654e-06,0.0002155559547332,-42.81,-13.62,-12.27
1580_CsGeAgCl,0.81,False,,,0.0,0.0,0.0,0.49,0.58,1.01,-0.5099999999999999,0.03,True,-19.47714,-3.2461900000000004,-1.6231116666666665,-1.6230783333333332,-3.24596,-1.623235,-1.622725,-3.246085,-1.62324,-1.622845,-3.246525,-1.6228600000000002,-1.623665,2.64588,0.44098,0.2204916666666666,0.2204883333333333,0.44097,0.220495,0.2204749999999999,0.440975,0.220495,0.22048,0.440995,0.220485,0.22051,0.0002027177784163,0.0001740501942278,1.5092318340345272e-05,5.669191346558293e-05,-6.7144,-1.1190666666666669,-0.5595366666666667,-0.55953,-1.120805,-0.559115,-0.56169,-1.11962,-0.55877,-0.5608500000000001,-1.116775,-0.560725,-0.5560499999999999,0.7824300000000001,0.130405,0.0652033333333333,0.0652016666666666,0.130655,0.065235,0.06542,0.130485,0.06517,0.065315,0.130075,0.065205,0.06487,0.0006113962559538,0.0036012152984629,0.0001099873474491,0.0044476822207737,-16.22,-6.29,-6.0
1581_CsCuYCl,0.64,True,0.0343,0.0,0.0,0.0,0.0,0.51,0.88,1.02,-0.57,0.01,True,-6.27739,-1.046231666666667,-0.52308,-0.5231516666666667,-1.04579,-0.521775,-0.524015,-1.0469750000000002,-0.5246550000000001,-0.52232,-1.0459299999999998,-0.52281,-0.52312,0.7359499999999999,0.1226583333333333,0.0613283333333333,0.06133,0.122595,0.06123,0.061365,0.12275,0.06145,0.0613,0.12263,0.061305,0.061325,8.335012112647772e-05,0.0011326363345277,2.0344289331107182e-05,0.0012636728038588,-22.15385,-3.6923083333333335,-1.8461133333333333,-1.846195,-3.69231,-1.846075,-1.846235,-3.692245,-1.846135,-1.84611,-3.69237,-1.84613,-1.84624,3.20889,0.5348149999999999,0.2674083333333333,0.2674066666666666,0.534785,0.26737,0.267415,0.53484,0.267445,0.267395,0.5348200000000001,0.26741,0.26741,0.0004692697061554,3.3854160789129296e-05,6.157653419289355e-05,0.0001028392995709,-20.03,-6.79,-7.98
1582_CsBeSmCl,1.23,False,,,-4.05,0.0,-3.99,1.4,1.42,1.03,-0.8100000000000002,0.02,True,-6.87899,-1.1464983333333334,-0.579385,-0.5671133333333335,-1.1487850000000002,-0.5811550000000001,-0.5676300000000001,-1.145185,-0.578495,-0.5666899999999999,-1.145525,-0.578505,-0.5670200000000001,0.80898,0.13483,0.0675633333333333,0.0672666666666666,0.1355599999999999,0.0680399999999999,0.06752,0.1344199999999999,0.06731,0.06711,0.13451,0.06734,0.06717,0.0016856671858212,0.0031399958424131,0.0002516831719858,0.0084550915968256,-6.20588,-1.0343133333333332,-0.5189316666666667,-0.5153816666666667,-1.031815,-0.516275,-0.51554,-1.03532,-0.5203450000000001,-0.514975,-1.035805,-0.520175,-0.51563,0.60568,0.1009466666666666,0.0504449999999999,0.0505016666666666,0.10073,0.0502849999999999,0.050445,0.101045,0.050535,0.05051,0.101065,0.050515,0.05055,0.0005786037717293,0.0038576317943627,0.0001304477496811,0.0033185840707964,-43.64,-15.24,-11.43
1583_CsKPmCl,1.05,False,,,4.02,0.01,4.01,0.59,2.4,1.03,-0.84,0.01,True,-4.35965,-0.7266083333333334,-0.360405,-0.3662033333333334,-0.726685,-0.36043,-0.366255,-0.726405,-0.36026,-0.366145,-0.726735,-0.360525,-0.36621,0.49803,0.083005,0.0414916666666666,0.0415133333333333,0.0830149999999999,0.041495,0.04152,0.08298,0.04148,0.0414999999999999,0.08302,0.0415,0.04152,0.000646398573397,0.0004541648985584,8.50000569745085e-05,0.0004818986808023,-7.01883,-1.169805,-0.5720149999999999,-0.5977899999999999,-1.170585,-0.57311,-0.597475,-1.16952,-0.57155,-0.59797,-1.1693099999999998,-0.571385,-0.597925,0.8515999999999999,0.1419333333333333,0.0712766666666666,0.0706566666666666,0.14217,0.07147,0.0707,0.14178,0.07116,0.0706199999999999,0.1418499999999999,0.0712,0.0706499999999999,0.0001350822606466,0.001089925243951,2.054804381585514e-05,0.0027477689055894,-47.68,-7.39,-17.41
1584_CsKCmCl,0.76,True,0.0,0.0,-7.02,0.0,-7.02,0.65,0.88,1.02,-0.59,0.03,True,-4.39553,-0.7325883333333333,-0.3665166666666667,-0.3660716666666666,-0.73258,-0.366515,-0.366065,-0.7325900000000001,-0.3665199999999999,-0.36607,-0.732595,-0.366515,-0.3660799999999999,0.4863699999999999,0.0810616666666666,0.0405466666666666,0.0405149999999999,0.08106,0.040545,0.0405149999999999,0.08106,0.040545,0.0405149999999999,0.081065,0.04055,0.0405149999999999,0.0003344021619407,2.047534654522287e-05,4.03112537582865e-05,6.168143594389046e-05,-22.380060000000004,-3.730010000000001,-1.8868166666666664,-1.8431933333333332,-3.730885,-1.8872,-1.843685,-3.729365,-1.886585,-1.84278,-3.72978,-1.886665,-1.843115,3.2962,0.5493666666666667,0.2761883333333333,0.2731783333333333,0.5493750000000001,0.27619,0.273185,0.549365,0.27619,0.273175,0.54936,0.276185,0.273175,0.0006445977505256,0.0004075056099044,8.072594201795452e-05,2.730416843656016e-05,-20.03,-6.04,-8.53
1586_CsCaBaCl,0.94,True,0.0007,0.0,0.0,0.0,0.0,1.52,1.62,1.02,-0.86,0.02,True,-5.8780600000000005,-0.9796766666666668,-0.4898616666666666,-0.4898149999999999,-0.97963,-0.4898949999999999,-0.489735,-0.979835,-0.489875,-0.4899599999999999,-0.979565,-0.489815,-0.48975,0.67375,0.1122916666666666,0.0561433333333333,0.0561483333333333,0.11229,0.05614,0.05615,0.1123,0.056145,0.056155,0.112285,0.056145,0.0561399999999999,0.0003535932518448,0.0002756011337073,9.142407090441222e-05,0.0001335807050094,-4.809430000000001,-0.8015716666666668,-0.4007566666666666,-0.400815,-0.80162,-0.40072,-0.4009,-0.801365,-0.4007,-0.400665,-0.80173,-0.40085,-0.40088,0.53845,0.0897416666666666,0.0448716666666666,0.04487,0.0897449999999999,0.04487,0.044875,0.08973,0.04487,0.04486,0.08975,0.044875,0.044875,0.0003525032064272,0.0004553554163383,7.776394309916865e-05,0.0002228619184695,-44.89,-13.74,-12.07
1587_CsSrEuCl,1.04,False,,,4.99,0.0,4.99,1.58,1.53,1.02,-0.86,-0.01,True,-5.923100000000001,-0.9871833333333334,-0.5179616666666668,-0.4692216666666667,-0.98686,-0.51749,-0.46937,-0.98694,-0.517665,-0.469275,-0.98775,-0.5187299999999999,-0.46902,0.59293,0.0988216666666666,0.0497666666666666,0.0490549999999999,0.0989049999999999,0.049845,0.04906,0.098855,0.04977,0.049085,0.0987049999999999,0.049685,0.0490199999999999,0.0013754457230898,0.0009015549290067,0.0001101894202557,0.0020238476717319,-6.588620000000001,-1.0981033333333334,-0.5604666666666667,-0.5376366666666668,-1.0970050000000002,-0.557165,-0.5398400000000001,-1.096615,-0.562305,-0.5343100000000001,-1.1006900000000002,-0.56193,-0.53876,0.6184700000000001,0.1030783333333333,0.0514866666666666,0.0515916666666666,0.103015,0.05138,0.051635,0.103115,0.05161,0.0515049999999999,0.103105,0.05147,0.051635,0.0011733215767203,0.0037109440216618,3.476109174461063e-05,0.0009701359807266,-45.65,-12.73,-13.45
1588_CsAuNdCl,1.14,True,0.0,0.0,2.99,0.0,2.99,0.45,2.31,1.02,-0.7999999999999999,0.0,True,-5.395709999999999,-0.8992849999999999,-0.4483766666666667,-0.4509083333333333,-0.8994300000000001,-0.448555,-0.450875,-0.89927,-0.44833,-0.45094,-0.899155,-0.448245,-0.45091,0.7591399999999999,0.1265233333333333,0.063105,0.0634183333333333,0.1266,0.063165,0.0634349999999999,0.12648,0.0630749999999999,0.063405,0.12649,0.0630749999999999,0.063415,0.0001802547587818,0.0003057984954714,1.6996760848380865e-05,0.0009484416576651,-7.103199999999999,-1.1838666666666666,-0.585605,-0.5982616666666666,-1.18277,-0.5848500000000001,-0.59792,-1.184545,-0.58602,-0.598525,-1.184285,-0.5859449999999999,-0.5983400000000001,0.8734299999999999,0.1455716666666666,0.0738833333333333,0.0716883333333333,0.14531,0.07373,0.07158,0.14569,0.07395,0.07174,0.145715,0.07397,0.071745,0.0007927489734373,0.001499324248226,0.0001010088756272,0.0027821348018731,-43.73,-7.81,-16.35
1589_CsKAmCl,0.735,True,0.0,0.0,-6.01,0.0,-6.07,0.65,0.59,1.02,-0.5433333333333333,0.02,True,-4.34592,-0.72432,-0.3622566666666666,-0.3620633333333333,-0.724395,-0.36228,-0.3621149999999999,-0.724205,-0.362235,-0.36197,-0.72436,-0.362255,-0.362105,0.4843299999999999,0.0807216666666666,0.0403983333333333,0.0403233333333333,0.080555,0.0403349999999999,0.04022,0.08104,0.04052,0.04052,0.08057,0.04034,0.04023,0.0002967885926912,0.0002623149988955,3.270238658869341e-05,0.0060083001259471,-25.2475,-4.207916666666667,-2.1146416666666665,-2.093275,-4.224795,-2.1149050000000003,-2.10989,-4.173985,-2.11277,-2.061215,-4.22497,-2.11625,-2.10872,3.71544,0.61924,0.3073633333333333,0.3118766666666666,0.6243650000000001,0.308815,0.31555,0.60949,0.3045949999999999,0.304895,0.6238649999999999,0.3086799999999999,0.315185,0.0009615072247553,0.0121164471729873,6.407466815952647e-05,0.024021381047736,-16.7,-5.75,-6.82
1590_CsLiHoCl,1.2,True,0.0002,0.0,3.97,0.01,3.96,0.49,2.38,1.03,-0.82,0.01,True,-5.512379999999999,-0.91873,-0.4539483333333333,-0.4647816666666666,-0.918945,-0.45416,-0.464785,-0.918405,-0.45379,-0.464615,-0.91884,-0.453895,-0.464945,0.62913,0.1048549999999999,0.0523016666666666,0.0525533333333333,0.10477,0.052265,0.0525049999999999,0.10482,0.05229,0.05253,0.104975,0.0523499999999999,0.052625,0.0021975040270973,0.000587767896988,0.0003223918531864,0.0019550808259024,-7.185739999999999,-1.1976233333333333,-0.5730066666666668,-0.6246166666666667,-1.19732,-0.57298,-0.62434,-1.19821,-0.573305,-0.624905,-1.19734,-0.572735,-0.6246050000000001,0.7471800000000001,0.12453,0.0590866666666666,0.0654433333333333,0.124525,0.0591,0.065425,0.124525,0.059085,0.06544,0.12454,0.059075,0.065465,4.6308196633296354e-05,0.000743138493739,2.4608065004529644e-05,0.000120452902915,-47.88,-8.49,-17.5
1591_CsPdPtCl,0.755,True,0.0005,0.0,0.02,-0.83,0.83,0.51,0.65,1.01,-0.5300000000000001,0.0,True,-9.13764,-1.52294,-0.9435883333333334,-0.5793516666666667,-1.544285,-0.953805,-0.59048,-1.509935,-0.93802,-0.571915,-1.5146,-0.93894,-0.5756600000000001,1.16421,0.1940349999999999,0.1225183333333333,0.0715166666666666,0.197315,0.12418,0.073135,0.191915,0.12149,0.070425,0.192875,0.121885,0.07099,0.0005840144653332,0.0225550579799597,4.146622528921008e-05,0.0278300306645709,-13.24368,-2.2072800000000004,-0.8719366666666666,-1.335343333333333,-2.18523,-0.8591249999999999,-1.326105,-2.221575,-0.879645,-1.34193,-2.215035,-0.87704,-1.337995,1.65686,0.2761433333333333,0.10753,0.1686133333333333,0.27297,0.10578,0.16719,0.2780749999999999,0.10856,0.169515,0.277385,0.10825,0.169135,0.0001570030562706,0.0164659671632055,4.08247956565017e-06,0.0184867761911083,-17.87,-6.08,-7.32
1592_CsCuErCl,1.13,False,,,3.04,0.01,2.97,0.45,2.37,1.03,-0.8100000000000002,0.02,True,-5.77917,-0.963195,-0.47719,-0.486005,-0.96275,-0.4770149999999999,-0.485735,-0.96285,-0.47726,-0.4855899999999999,-0.963985,-0.477295,-0.4866899999999999,0.70441,0.1174016666666666,0.0586133333333333,0.0587883333333333,0.117255,0.058545,0.05871,0.117285,0.05859,0.058695,0.1176649999999999,0.058705,0.05896,0.0003371818698324,0.001282191041274,7.851041967751447e-05,0.0034922843230504,-7.155099999999999,-1.1925166666666664,-0.577515,-0.6150016666666667,-1.19258,-0.577315,-0.615265,-1.193505,-0.5772999999999999,-0.616205,-1.191465,-0.57793,-0.6135349999999999,0.7348600000000001,0.1224766666666666,0.0586383333333333,0.0638383333333333,0.122475,0.058625,0.0638499999999999,0.12259,0.058625,0.063965,0.122365,0.0586649999999999,0.0637,7.820899438501776e-05,0.0017106679151933,4.766775475257284e-05,0.0018370846147565,-47.03,-8.54,-17.35
1593_CsMgAgCl,0.635,True,0.0001,0.0,0.99,0.0,0.37,1.44,0.83,1.01,-0.7133333333333334,0.01,True,-6.52576,-1.0876266666666667,-0.5469833333333334,-0.5406433333333333,-1.071395,-0.5457000000000001,-0.525695,-1.06641,-0.54507,-0.52134,-1.125075,-0.55018,-0.5748949999999999,0.75821,0.1263683333333333,0.0632666666666666,0.0631016666666666,0.1207449999999999,0.061415,0.05933,0.11916,0.06082,0.05834,0.1392,0.067565,0.071635,7.071079405025847e-06,0.053938545089001,3.7267860725629113e-06,0.1585840334471979,-7.627750000000001,-1.2712916666666667,-0.5372733333333334,-0.7340183333333333,-1.336345,-0.53075,-0.8055950000000001,-1.3599,-0.528605,-0.831295,-1.11763,-0.552465,-0.5651649999999999,0.95052,0.15842,0.0632916666666666,0.0951283333333333,0.170585,0.06239,0.108195,0.174385,0.06189,0.112495,0.13029,0.065595,0.064695,5.8428480158009405e-05,0.1905699583756679,7.071066159711137e-06,0.2783423810124983,-33.5,-12.67,-9.09
1594_CsTiPtCl,0.74,False,,,0.01,0.97,-0.82,1.01,0.34,1.02,-0.5633333333333334,0.01,True,-18.1892,-3.0315333333333334,-1.48046,-1.551073333333333,-3.011145,-1.46849,-1.542655,-3.11066,-1.543205,-1.5674549999999998,-2.972795,-1.429685,-1.54311,2.68872,0.44812,0.2203633333333333,0.2277566666666666,0.44864,0.22085,0.22779,0.48092,0.2410999999999999,0.23982,0.4148,0.19914,0.21566,4.672611803900809e-05,0.0454769863435445,1.999998522287753e-05,0.1475497634562171,-7.99836,-1.33306,-0.7746633333333334,-0.5583966666666668,-1.291405,-0.7145250000000001,-0.5768800000000001,-1.215215,-0.639815,-0.5754,-1.49256,-0.96965,-0.52291,0.9584,0.1597333333333333,0.091615,0.0681183333333333,0.1572349999999999,0.08609,0.071145,0.144685,0.075795,0.06889,0.17728,0.11296,0.06432,4.66070579367741e-05,0.2080514005371102,8.498357302350315e-06,0.2040588480801335,-20.92,-9.72,-5.16
1595_CsLiYCl,0.67,False,,,0.0,0.0,0.0,0.54,0.9,1.02,-0.58,0.0,True,-5.981110000000001,-0.9968516666666668,-0.4984,-0.4984516666666667,-0.998265,-0.49888,-0.4993849999999999,-0.99736,-0.49965,-0.49771,-0.99493,-0.49667,-0.49826,0.64653,0.107755,0.0538733333333333,0.0538816666666666,0.10794,0.05395,0.0539899999999999,0.10782,0.0539749999999999,0.053845,0.107505,0.053695,0.05381,0.0003571528108618,0.0033455328525975,5.629777437726866e-05,0.0040369356410375,-22.4843,-3.747383333333333,-1.873681666666667,-1.873701666666667,-3.74765,-1.87379,-1.87386,-3.747375,-1.873845,-1.87353,-3.747125,-1.87341,-1.873715,3.25795,0.5429916666666667,0.271495,0.2714966666666666,0.543025,0.27152,0.271505,0.543,0.27151,0.27149,0.5429499999999999,0.271455,0.271495,0.0004067421774309,0.0001400977571016,2.986081608968041e-05,0.000138123666723,-20.59,-6.76,-8.26
