comp,lattice_a_primitive,lattice_a_conventional,distance_B1_X,distance_B1_A,size_Oh_B1,distance_B2_X,distance_B2_A,size_Oh_B2,calc_oct_mismatch
2573_CsHgThF,7.276074256316984,10.289922894117211,2.9331455305998797,4.455667314644298,5.866291061199759,2.2118159164587263,4.455667314644298,4.423631832917452,0.271177
2574_CsPbAmF,6.79817694021906,9.614074028269824,2.4569084152407914,4.16301617117293,4.91381683048158,2.3501285988941207,4.16301617117293,4.700257197788243,0.040143
2575_CsYTlF,6.778724427669601,9.586564021200148,2.155665838667293,4.151103988682614,4.311331677334588,2.6376161719327804,4.151103988682614,5.275232343865559,0.181184
2576_CsAuBiF,6.634044797479638,9.381956125986378,2.4393089568926145,4.06250617114762,4.87861791378523,2.2516691061005742,4.06250617114762,4.503338212201148,0.070541
2577_CsSrSmF,6.72310348515607,9.507904129945535,2.4684148088971165,4.117043256639907,4.936829617794231,2.285537256075652,4.117043256639907,4.571074512151306,0.068751
2578_CsRbTmF,6.741274777464359,9.533602217973764,2.6463062378866145,4.128170855170475,5.29261247577323,2.120494871100268,4.128170855170475,4.240989742200536,0.197673
2579_CsMgFeF,5.934253971056134,8.39230244843398,2.06642111134713,3.6339735582930857,4.1328422226942605,2.1297301128698605,3.6339735582930857,4.25946022573972,0.0238
2580_CsHoTlF,6.764950450817213,9.567084676327683,2.1453558491928195,4.1426691849283,4.290711698385642,2.638186488971023,4.1426691849283,5.276372977942043,0.185275
2581_CsLaAuF,6.710506174229895,9.49008884198431,2.287646717652465,4.109329010664829,4.575293435304929,2.45739770333969,4.109329010664829,4.914795406679381,0.063816
2583_CsRbTlF,6.772902086728102,9.578329987675918,2.618413723699632,4.147538547578817,5.236827447399262,2.170751270138327,4.147538547578817,4.341502540276656,0.168294
2584_CsMgNiF,5.889730737627366,8.329337087878315,2.083410286643079,3.606708757393259,4.166820573286156,2.0812582572960787,3.606708757393259,4.16251651459216,0.000809
2586_CsRbErF,6.751790757669199,9.548474059801096,2.640808926525408,4.1346105515822416,5.281617853050814,2.13342810337514,4.1346105515822416,4.2668562067502815,0.190745
2585_CsVCuF,6.026621681072144,8.522930116663966,1.972971316474076,3.690536997855233,3.945942632948152,2.2884937418579074,3.690536997855233,4.576987483715816,0.118617
2587_CsSmPbF,6.828409826593342,9.656829786210018,2.234849504103731,4.181529957440063,4.469699008207463,2.593565389001278,4.181529957440063,5.187130778002556,0.134856
2588_CsAuPaF,7.355804295990884,10.402678197552586,3.1057577191171086,4.504491793237527,6.211515438234218,2.095581379659184,4.504491793237527,4.191162759318367,0.379766
2589_CsKBiF,6.765505837520038,9.567870111735184,2.5299880499344924,4.143009288436263,5.059976099868986,2.2539470059330995,4.143009288436263,4.507894011866198,0.103775
2590_CsKLaF,6.831189886347421,9.660761384418445,2.535465550198011,4.183232389403048,5.07093110039602,2.2949151420112117,4.183232389403048,4.589830284022424,0.090432
2591_CsDyTlF,6.781894476137524,9.591047146736864,2.158100756423841,4.15304523898419,4.316201512847684,2.637422816944591,4.15304523898419,5.27484563388918,0.180196
2592_CsMnFrF,6.70224821020723,9.478410317265867,1.9360198269135385,4.104272061122381,3.872039653827076,2.803185331719395,4.104272061122381,5.606370663438792,0.326002
2593_CsCrFrF,6.679285244444066,9.445935779651291,1.9137015813616796,4.090210173847193,3.827403162723361,2.8092663084639677,4.090210173847193,5.618532616927933,0.336678
2594_CsBeCdF,5.885192033210896,8.32291839053694,1.8450208500167653,3.6039293799148417,3.690041700033533,2.3164383452517043,3.6039293799148417,4.632876690503407,0.177225
2595_CsLiVF,6.006724063906287,8.494790636609105,2.283277134797501,3.6783522455668343,4.566554269595,1.9641181835070525,3.6783522455668343,3.928236367014105,0.119985
2596_CsAgRaF,6.730346744106819,9.518147644989464,2.211243252664209,4.1214788287659525,4.422486505328417,2.5478305698305235,4.1214788287659525,5.095661139661049,0.126537
2597_CsRbYF,6.790210547893755,9.602807848200191,2.6452580487498363,4.158137772100974,5.2905160974996726,2.1561458753502603,4.158137772100974,4.3122917507005205,0.183877
2598_CsBaDyF,6.859372374514192,9.700617441405312,2.652964492297521,4.200490568325701,5.305928984595043,2.197344228405134,4.200490568325701,4.394688456810269,0.171286
2599_CsKPaF,6.898797412421621,9.756372864711071,2.6335953366631903,4.224633374816473,5.267190673326383,2.2445910956923454,4.224633374816473,4.489182191384689,0.146242
2600_CsGaFrF,6.684223263217259,9.452919192771596,1.912194620420525,4.093234080430845,3.824389240841052,2.8142649759652727,4.093234080430845,5.628529951930542,0.339124
2601_CsRbHoF,6.768622657453887,9.572277960757106,2.641097654361867,4.144917943050777,5.282195308723735,2.1450413260166856,4.144917943050777,4.2900826520333695,0.186487
2602_CsFeCoF,5.9382290794612,8.397924100652329,2.0672359399158218,3.636407805109251,4.134471879831644,2.1317261104103427,3.636407805109251,4.263452220820686,0.024244
2603_CsTbTlF,6.793139018703096,9.606949331335777,2.170613666302696,4.159931086903354,4.341227332605392,2.6328609993651924,4.159931086903354,5.265721998730385,0.173777
2604_CsPdInF,6.305476822645835,8.91729083981495,2.351782473193584,3.8613002001070087,4.703564946387167,2.106862946713891,3.8613002001070087,4.213725893427783,0.092075
2605_CsCuGaF,6.024040140635773,8.519279267167036,2.3200946499608586,3.6889561336503647,4.640189299921719,1.9395449836226597,3.6889561336503647,3.8790899672453176,0.143064
2606_CsBeAgF,5.877834356390093,8.312513064189403,1.8298911734633492,3.5994237414390247,3.6597823469266992,2.326365358631352,3.5994237414390247,4.652730717262704,0.186644
2607_CsCoNiF,5.903850295140293,8.349305157607802,2.0855591054356566,3.6153551852183967,4.171118210871311,2.089093473368245,3.6153551852183967,4.178186946736492,0.001329
2608_CsCrCuF,5.993729138226209,8.476413036470309,1.956615577040779,3.6703945112764393,3.913231154081557,2.2815909411943758,3.6703945112764393,4.563181882388752,0.122171
2610_CsCdRaF,6.782517189858575,9.59192779692665,2.22853370613291,4.153426571702291,4.457067412265821,2.5674301923304146,4.153426571702291,5.134860384660829,0.127405
2612_CsRbDyF,6.793135911450186,9.60694493701657,2.6448174319563007,4.159929184107321,5.289634863912601,2.158655036551984,4.159929184107321,4.317310073103968,0.182768
2613_CsMnCuF,5.973569700833303,8.447903286699448,2.0385584413306823,3.658049427497888,4.07711688266136,2.185393202019042,3.658049427497888,4.370786404038088,0.055201
2614_CsLiGaF,6.00649188071874,8.494462279996322,2.3101526967718184,3.6782100629827488,4.620305393543634,1.9370784432263424,3.6782100629827488,3.8741568864526856,0.140253
2615_CsSnVacF,6.432464140744048,9.09687802731883,1.9880345817321696,3.9390637333932887,3.976069163464338,,,5.120808863854492,0.215177
2616_CsGdTlF,6.818366435687683,9.642626286579022,2.185528880259322,4.17537966168852,4.371057760518644,2.635784263030189,4.17537966168852,5.271568526060378,0.169269
2617_CsLiCrF,5.994718283783733,8.47781189953292,2.300800739820354,3.671000236750758,4.601601479640708,1.938105209946106,3.671000236750758,3.876210419892212,0.136352
2618_CsVFrF,6.716120257848101,9.498028355177471,1.938163509419871,4.112766920724309,3.876327018839741,2.8108506681688654,4.112766920724309,5.621701336337732,0.328078
2619_CsLiMnF,6.0069466503451086,8.495105421369686,2.286931408483925,3.678488551366528,4.57386281696785,1.9606213022009185,3.678488551366528,3.921242604401836,0.122673
2620_CsRbTbF,6.811414097922157,9.632794196220814,2.6444603194012712,4.171122241677264,5.28892063880254,2.171936778709136,4.171122241677264,4.343873557418274,0.17764
2622_CsEuTlF,6.834860844624076,9.665952903400196,2.2010940333924207,4.185480383064261,4.402188066784842,2.631882418307677,4.185480383064261,5.263764836615354,0.161951
2624_CsNbVacF,6.40304942415472,9.055279336184844,1.9782892316255123,3.921050971750181,3.956578463251028,,,5.098700872933817,0.214685
2625_CsTaVacF,6.408029429533345,9.062322127331983,1.9846728098425936,3.9241005897736674,3.9693456196851855,,,5.092976507646799,0.211209
2626_CsLiFeF,5.947888239650639,8.411584215993367,2.3140389656377423,3.642322808561233,4.6280779312754845,1.891753142358941,3.642322808561233,3.783506284717882,0.158754
2627_CsSmTlF,6.864891820336204,9.708423116543583,2.219941228266597,4.203870524807417,4.439882456533195,2.6342703300051946,4.203870524807417,5.268540660010388,0.155763
2628_CsRbGdF,6.830984038797713,9.660470272021866,2.644060492257406,4.183106334037651,5.288120984514812,2.186174643753527,4.183106334037651,4.372349287507054,0.172138
2629_CsNdEuF,6.654201066806892,9.410461395435824,2.4467131432193474,4.07484931489009,4.893426286438694,2.2585175544985647,4.07484931489009,4.51703510899713,0.07075
2630_CsCuAsF,6.13029873990306,8.669551619369603,2.2434120101692594,3.754025970897297,4.4868240203385215,2.091363799515542,3.754025970897297,4.1827275990310815,0.057161
2631_CsPdSbF,6.4343976598098624,9.099612436204811,2.3829373523167394,3.940247767173086,4.76587470463348,2.1668688657856663,3.940247767173086,4.333737731571332,0.081229
2632_CsNHgF,6.087790242386236,8.609435525665207,1.9151615351824895,3.727994938735151,3.830323070364976,2.3895562276501137,3.727994938735151,4.779112455300231,0.178344
2633_CsPdPdF,6.115763220697518,4.324497645486495,2.162248834299209,3.745124819597296,4.3244976685984176,2.162248811187286,3.745124819597296,4.324497622374574,0.0
2634_CsRhFrF,6.729891754480833,9.517504192489657,1.9797131877460137,4.121200205660472,3.9594263754920247,2.7790389084988147,4.121200205660472,5.558077816997632,0.300498
2636_CsRbEuF,6.853612977901501,9.692472424604558,2.643920859175892,4.19696367259385,5.287841718351781,2.2023153531263877,4.19696367259385,4.404630706252776,0.166017
2637_CsSrNdF,6.761840452143156,9.562686474023872,2.456324194537656,4.140764707465257,4.912648389075311,2.3250190424742803,4.140764707465257,4.650038084948561,0.049363
2638_CsTiFrF,6.757831847658451,9.557017451195414,1.967648965334024,4.138309948573217,3.9352979306680456,2.810859760263683,4.138309948573217,5.6217195205273685,0.316997
2639_CsPmTlF,6.8800167083152015,9.729812938252856,2.234080040918231,4.213132589298742,4.468160081836393,2.630826428208197,4.213132589298742,5.261652856416463,0.149153
2640_CsTlCmF,6.89774324591382,9.75488204813874,2.629466882196322,4.223987832304462,5.258933764392639,2.247974141873048,4.223987832304462,4.4959482837461,0.143418
2641_CsLiNiF,5.966390882020228,8.43775090377218,2.3115174572538546,3.653653316735907,4.62303491450771,1.9073579946322357,3.653653316735907,3.814715989264471,0.15194
2642_CsLiAsF,6.097457689684282,8.62310736074763,2.231172965665597,3.733915016984016,4.4623459313311935,2.080380714708218,3.733915016984016,4.160761429416437,0.056689
2645_CsTlAmF,6.887390957942636,9.7402417020883,2.621111018770751,4.217648376504524,5.242222037541503,2.2490098322733987,4.217648376504524,4.4980196645467965,0.139888
2647_CsScPdF,6.260902956630097,8.854253873968092,2.0235576606780894,3.8340043932065737,4.047115321356178,2.403569276305957,3.8340043932065737,4.807138552611915,0.142862
2646_CsLiCoF,5.950720679130516,8.415589890320412,2.3346167076986264,3.644057316424487,4.669233415397251,1.8731782374615795,3.644057316424487,3.74635647492316,0.173473
2648_CsRbSmF,6.873760608716043,9.72096547735217,2.640456368338196,4.20930152634925,5.28091273667639,2.220026370337889,4.20930152634925,4.44005274067578,0.158056
2649_CsIrFrF,6.767162338392594,9.570212757735234,2.012468795495159,4.144023683910321,4.024937590990318,2.7726375833724584,4.144023683910321,5.545275166744915,0.285778
2650_CsNdPbF,6.870206132384422,9.715938688716856,2.271928764321723,4.207124863020433,4.543857528643448,2.586040580036705,4.207124863020433,5.17208116007341,0.118087
2651_CsCaRaF,6.803705442103571,9.621892510614506,2.233156620750643,4.166401673337696,4.46631324150129,2.577789634556609,4.166401673337696,5.1555792691132165,0.129561
2652_CsRuFrF,6.759746363266919,9.559724985134284,1.9933741651075327,4.139482345159552,3.9867483302150646,2.786488327459609,4.139482345159552,5.572976654919219,0.298163
2653_CsNdTlF,6.913665734971588,9.777399848110973,2.2556717426404385,4.233738325711107,4.511343485280877,2.633028181415048,4.233738325711107,5.266056362830095,0.141863
2655_CsMoFrF,6.8541985020232765,9.69330048075867,2.045524963333281,4.19732223142646,4.091049926666567,2.801125277046053,4.19732223142646,5.602250554092103,0.28406
2656_CsPrTlF,6.942210464922066,9.817768192341216,2.276397606807433,4.25121833151716,4.552795213614868,2.632486489363175,4.25121833151716,5.264972978726348,0.133868
2657_CsRbCmF,6.914376140986309,9.77840451393178,2.6394792306595143,4.234173358772674,5.27895846131903,2.249723026306376,4.234173358772674,4.499446052612751,0.146525
2658_CsRbPmF,6.89981722838237,9.757815102273888,2.643807903099733,4.225257882000318,5.28761580619947,2.2350996480372114,4.225257882000318,4.470199296074418,0.15365
2659_CsAuAcF,6.818710256908723,9.643112523212848,2.4593112519190363,4.175590208327091,4.9186225038380735,2.3622450096873875,4.175590208327091,4.724490019374774,0.036491
2660_CsWVacF,6.381558269524422,9.024886253835618,1.9764580322997936,3.9078903810433103,3.952916064599588,,,5.07197018923603,0.210349
2662_CsYbRaF,6.883159330674158,9.73425727741431,2.1438070378736,4.2150570446071685,4.287614075747202,2.723321600833555,4.2150570446071685,5.446643201667108,0.217863
2661_CsRbAmF,6.912558390380644,9.77583382637224,2.6375119768398942,4.233060218406796,5.275023953679785,2.250404936346225,4.233060218406796,4.500809872692454,0.145529
2663_CsHgRaF,6.868560946357676,9.713612044325206,2.29851729436429,4.206117396446062,4.597034588728581,2.5582887277983124,4.206117396446062,5.116577455596625,0.097658
2664_CsNdAmF,6.794400297970259,9.608733049581335,2.3103695866293616,4.160703459560279,4.6207391732587215,2.493996938161307,4.160703459560279,4.987993876322616,0.069033
2665_CsKAcF,6.938964770478897,9.813178087240368,2.5357062735608853,4.249230757705472,5.07141254712177,2.370882770059298,4.249230757705472,4.741765540118597,0.061964
2666_CsTlPuF,6.89791310916306,9.755122271049563,2.630501707497364,4.224091851876135,5.261003414994727,2.247059428027418,4.224091851876135,4.494118856054836,0.144151
2667_CsNAgF,5.989053628311075,8.469800866937316,1.8690242243786812,3.667531357881588,3.7380484487573615,2.3658762090899765,3.667531357881588,4.731752418179953,0.186786
2668_CsCuCuF,5.880870104430972,4.15840313012038,2.079500871503728,3.601282749860976,4.159001743007457,2.078902258616652,3.601282749860976,4.157804517233303,0.000225
2669_CsBeTiF,5.790833297901645,8.189474987334224,1.8691670240715543,3.546146691344341,3.738334048143108,2.2255704695955574,3.546146691344341,4.451140939191115,0.133986
2670_CsBePdF,5.828669483615957,8.24298343431987,1.8503643023119367,3.569316528547652,3.7007286046238734,2.2711274148479985,3.569316528547652,4.542254829695995,0.158182
2671_CsPdTaF,6.682360173939713,9.450284386647375,2.769148972463917,4.092093175912035,5.538297944927834,1.955993220859772,4.092093175912035,3.911986441719544,0.305698
2672_CsNbPdF,6.4822309212138896,9.167258883214924,1.9923024468142807,3.969539537966343,3.984604893628566,2.59132699479318,3.969539537966343,5.182653989586358,0.225197
2673_CsRbNdF,6.929502678800857,9.799796668860864,2.643556220015776,4.243436433577814,5.28711244003155,2.2563421144146565,4.243436433577814,4.512684228829313,0.145569
2674_CsAlCuF,5.9718812507447465,8.445515457684822,1.8475821046864844,3.657015467204608,3.695164209372967,2.3751756241559265,3.657015467204608,4.750351248311855,0.198343
2675_CsCeTlF,6.975205018082152,9.864429536904648,2.300144302429537,4.271423286400496,4.600288604859074,2.632070466022787,4.271423286400496,5.264140932045574,0.124784
2677_CsTlNpF,6.907505918503986,9.76868855212076,2.6315752909850083,4.229966223897402,5.263150581970016,2.252768985075372,4.229966223897402,4.505537970150745,0.142408
2678_CsTmRaF,6.894892335372636,9.750850251786284,2.1550182711061074,4.222242013272406,4.3100365422122175,2.7204068547870346,4.222242013272406,5.440813709574067,0.212552
2679_CsRbPrF,6.95910346766127,9.841658505924205,2.6437885416178157,4.261563140750782,5.287577083235632,2.277040711344287,4.261563140750782,4.554081422688572,0.137875
2680_CsLiCuF,5.9922259911101925,8.474287265432595,2.295288521538745,3.669474025415795,4.59057704307749,1.9418551111775528,3.669474025415795,3.883710222355105,0.13287
2681_CsMoVacF,6.4004284239982745,9.051572682216614,1.9596404848457585,3.9194459435004183,3.9192809696915214,,,5.132291712525093,0.22801
2682_CsLiAlF,5.9627743708772085,8.432636384665248,2.365003291585693,3.651438664998535,4.730006583171385,1.8513149007469307,3.651438664998535,3.7026298014938623,0.193116
2683_CsNbFrF,6.8950744747324,9.751107835739106,2.06638579077262,4.222353550395781,4.13277158154524,2.8091681270969326,4.222353550395781,5.618336254193866,0.279241
2684_CsRbPuF,6.916227300117053,9.781022448280591,2.638052222531085,4.2353069575984295,5.27610444506217,2.2524590016092105,4.2353069575984295,4.504918003218422,0.14496
2685_CsBaEuF,6.91548044579472,9.77996623676883,2.6464432226259103,4.234849604597952,5.292886445251821,2.243539895758505,4.234849604597952,4.48707979151701,0.151467
2686_CsTaFrF,6.936736428806512,9.810026736225678,2.046380172073488,4.247866182687991,4.092760344146978,2.858633196039351,4.247866182687991,5.717266392078701,0.305358
2687_CsTcVacF,6.352157207071321,8.983306872566263,1.9390975589727917,3.8898859808168607,3.878195117945584,,,5.10511175462068,0.230623
2688_CsBNaF,5.920888799995945,8.373401242257225,1.6535342991336304,3.625789095937467,3.3070685982672594,2.5331663219949823,3.625789095937467,5.066332643989966,0.330689
2689_CsTlUF,6.971093187479188,9.858614530299755,2.698969666457856,4.26890531467899,5.397939332915709,2.2303375986920217,4.26890531467899,4.460675197384046,0.176177
2690_CsRbCeF,6.989873107558633,9.88517334797639,2.6421725015675763,4.280405620080212,5.284345003135154,2.300414172420619,4.280405620080212,4.600828344841236,0.128481
2691_CsSrBaF,6.927271801214003,9.79664173152154,2.370435738868456,4.242070305636212,4.740871477736911,2.527885126892315,4.242070305636212,5.05577025378463,0.059191
2692_CsTlBiF,6.883776164790381,9.735129612587206,2.614685412077468,4.21543477681734,5.229370824154935,2.252879394216136,4.21543477681734,4.50575878843227,0.136017
2693_CsRbNpF,6.92432044025324,9.792467876823371,2.6434876924445057,4.240262973536052,5.2869753848890095,2.25274624596718,4.240262973536052,4.505492491934362,0.146895
2694_CsMoPdF,6.349006877074939,8.97885163315943,2.013261552510678,3.8879568055637295,4.026523105021356,2.476164264069036,3.8879568055637295,4.952328528138073,0.174024
2695_CsLaTlF,6.965543465232556,9.850766037831166,2.293146013785324,4.265506817749385,4.58629202757065,2.632237005130259,4.265506817749385,5.264474010260516,0.127478
2696_CsBaPbF,6.973339122845345,9.861790762554788,2.523336839413383,4.270280663589579,5.046673678826767,2.4075585418640117,4.270280663589579,4.815117083728022,0.043526
2697_CsTlPaF,7.142448959846279,10.100948187572213,2.8616739856364006,4.373838866373959,5.7233479712728,2.1888001081497057,4.373838866373959,4.377600216299412,0.25296
2698_CsRuPdF,6.202493771171188,8.771650811724939,1.9985010392279072,3.798236218040095,3.9970020784558136,2.3873243666345623,3.798236218040095,4.774648733269125,0.146174
2699_CsPdIrF,6.199043896114132,8.766771951630757,2.346889092686798,3.796123609648559,4.693778185373595,2.036496883128581,3.796123609648559,4.072993766257161,0.116689
2700_CsScFrF,6.839627105466376,9.672693414125185,2.016704440597419,4.188399109825422,4.033408881194839,2.819642266465173,4.188399109825422,5.639284532930345,0.301856
2702_CsAgFrF,6.832478269363549,9.662583433153385,2.0791286034585807,4.184021359648744,4.158257206917162,2.752163113118112,4.184021359648744,5.504326226236223,0.25302
2703_CsRbBiF,6.912915978795933,9.776339532758888,2.6358598131733686,4.233279195695643,5.271719626346735,2.2523099532060757,4.233279195695643,4.504619906412152,0.144192
2704_CsDyRaF,6.940719243527781,9.815659286820916,2.1947582577913742,4.25030514863978,4.389516515582747,2.713071385619084,4.25030514863978,5.426142771238169,0.194855
2705_CsOsVacF,6.367334837485646,9.004771283342887,1.958950841234228,3.899180343321771,3.917901682468455,,,5.086869600874431,0.219731
2706_CsTiPdF,6.328199226864233,8.949425172030333,1.896941526810224,3.8752147741230942,3.7938830536204473,2.5777710592049425,3.8752147741230942,5.155542118409886,0.255951
2707_CsReVacF,6.371584456924915,9.010781152788828,1.969419492569898,3.9017826931285766,3.938838985139796,,,5.071942167649031,0.212989
2708_CsRbLaF,6.980434055256119,9.871824512194223,2.642080781766073,4.274625404631061,5.284161563532146,2.2938314743310397,4.274625404631061,4.587662948662079,0.130921
2709_CsRhPdF,6.118675991630263,8.653114571130164,2.030956739648444,3.746908520228005,4.061913479296887,2.2956005459166384,3.746908520228005,4.591201091833277,0.09949
2710_CsIrVacF,6.322952086348808,8.942004594749742,1.9538678282073212,3.872001569905224,3.90773565641464,,,5.034268938335101,0.211754
2711_CsPtVacF,6.362592110026746,8.998064053847873,1.9527677919734616,3.896276027755923,3.905535583946923,,,5.092528469900951,0.223119
2712_CsBePtF,5.85558670310294,8.281050131179736,1.8439145576524227,3.5857998918070546,3.6878291153048446,2.2966105079374453,3.5857998918070546,4.593221015874891,0.170186
2714_CsPdFrF,6.76573586575473,9.568195420784413,2.0285200850360106,4.143150151386619,4.057040170072023,2.755577625356196,4.143150151386619,5.51115525071239,0.27333
2715_CsSbFrF,7.075470896557992,10.006226902088436,2.182854927530327,4.332823346619925,4.365709855060654,2.820258523513892,4.332823346619925,5.640517047027782,0.239625
2717_CsBeVF,5.761879770714437,8.148528516507534,1.8798592437443205,3.528416349378725,3.759718487488641,2.1944050145094467,3.528416349378725,4.3888100290188925,0.11825
2718_CsRuVacF,6.315791500468642,8.931877997083474,1.9278870318683652,3.8676166244887775,3.8557740637367295,,,5.076103933346742,0.229385
2719_CsBaSmF,6.937401659882696,9.81096751503573,2.642632309057316,4.248273551862414,5.285264618114631,2.262851448460549,4.248273551862414,4.525702896921098,0.142775
2720_CsPdVacF,6.3420168799871455,8.968966284476922,1.9205397626929408,3.883676324021571,3.8410795253858794,,,5.127886759091044,0.241881
2722_CsAuThF,7.087056013760631,10.022610731958087,2.8011174984295213,4.339917753059126,5.602234996859042,2.2101878675495232,4.339917753059126,4.420375735099047,0.222154
2723_CsRaNpF,7.044635279859441,9.962618754749206,2.665020695744719,4.313940464916051,5.330041391489435,2.316288681629884,4.313940464916051,4.632577363259771,0.131102
2724_CsKThF,7.01959473383323,9.92720607494971,2.709623828682638,4.298606324754828,5.419247657365274,2.2539792087922166,4.298606324754828,4.507958417584437,0.171295
2725_CsBeCrF,5.774695999394266,8.166653400925027,1.8749846049598693,3.5362646545518275,3.7499692099197377,2.208342095502644,3.5362646545518275,4.416684191005289,0.125322
2727_CsTiSrBr,7.874237389483737,11.135853309553218,2.623466228593575,4.82196592944505,5.24693245718715,2.944460426183033,4.82196592944505,5.888920852366066,0.081886
2728_CsAuHgBr,7.697147678330312,10.88541063828331,2.662695887287498,4.713521071689363,5.325391774574998,2.7800094318541566,4.713521071689363,5.560018863708312,0.029927
2729_CsAgErBr,7.813080927376039,11.049365011413752,2.7904057128290525,4.784515397785622,5.580811425658105,2.734276792877824,4.784515397785622,5.468553585755648,0.014319
2730_CsNiBaBr,7.924786212470505,11.2073401405831,2.5106814576994694,4.852920635299014,5.021362915398939,3.092988612592082,4.852920635299014,6.185977225184161,0.148548
2731_CsSrPdBr,7.86723201221314,11.125946210007598,2.950534771711768,4.817676029502888,5.901069543423533,2.612438333292032,4.817676029502888,5.224876666584065,0.086249
2732_CsTiAuBr,7.5799163318604785,10.71962047817041,2.5714580878310453,4.641731826511734,5.142916175662092,2.78835215125416,4.641731826511734,5.57670430250832,0.05533
2733_CsMnNdBr,7.778645973507351,11.000666632632964,2.635988080391055,4.763428381211981,5.271976160782108,2.864345235925427,4.763428381211981,5.728690471850856,0.058254
2734_CsFeBaBr,8.013158352963394,11.332317220204084,2.571235615707634,4.907037298220295,5.142471231415269,3.094922994394408,4.907037298220295,6.189845988788815,0.133594
2735_CsKRhBr,7.826852751161393,11.068841311389614,3.067576597342587,4.792948883061032,6.135153194685175,2.46684405835222,4.792948883061032,4.933688116704438,0.153248
2736_CsNaUBr,8.059534001152624,11.397902290837138,2.854779641463553,4.935436466858905,5.709559282927106,2.844171503955016,4.935436466858905,5.688343007910032,0.002706
2737_CsAgTlBr,7.783251890937231,11.007180383529468,2.6945315721183967,4.766248918087131,5.389063144236792,2.809058619646338,4.766248918087131,5.618117239292677,0.029216
2738_CsRhAuBr,7.425408638783482,10.501113603129944,2.516644416033351,4.547115574168435,5.033288832066699,2.73391238553162,4.547115574168435,5.467824771063244,0.055426
2739_CsAlTlBr,7.914815860129044,11.19323993308017,2.5033695790026727,4.846815066350928,5.006739158005345,3.0932503875374118,4.846815066350928,6.186500775074823,0.15048
2740_CsCoBaBr,7.95861976037772,11.255188002896682,2.534100064289321,4.873639367439185,5.068200128578642,3.09349393715902,4.873639367439185,6.18698787431804,0.142703
2741_CsNaBiBr,8.036829990283636,11.365793970745948,2.8551386242827874,4.921533156422998,5.710277248565577,2.8277583610901864,4.921533156422998,5.655516722180371,0.006985
2742_CsYAgBr,7.84260390263922,11.091116803432548,2.7575662245733685,4.802594454056523,5.515132449146735,2.7879921771429057,4.802594454056523,5.575984354285813,0.007762
2744_CsKTiBr,7.9427615522672195,11.23276110991188,3.06453802667197,4.863928237912787,6.12907605334394,2.551842528283969,4.863928237912787,5.103685056567939,0.13079
2745_CsTiPbBr,7.880275665933627,11.144392722002008,2.621461652364335,4.825663603502074,5.242923304728669,2.950734708636669,4.825663603502074,5.901469417273338,0.083998
2746_CsIrAuBr,7.450809322478981,10.537035594505666,2.5166158655394906,4.562670252711386,5.033231731078983,2.751901931713342,4.562670252711386,5.503803863426683,0.060022
2747_CsPdPbBr,7.760184486092304,10.974558146749024,2.5957240786675246,4.752123075197062,5.191448157335049,2.891554994706987,4.752123075197062,5.783109989413974,0.075467
2748_CsRuAuBr,7.456260321264224,10.544744470916235,2.521284950698808,4.56600829411448,5.042569901397623,2.7510872847593104,4.56600829411448,5.502174569518615,0.058623
2749_CsTmYbBr,7.735583030693525,10.939766434869954,2.741399005166846,4.737057822032851,5.482798010333694,2.728484212268131,4.737057822032851,5.45696842453626,0.003295
2750_CsAgHoBr,7.826651374223819,11.068556521393347,2.7897042077643768,4.792825565375278,5.579408415528754,2.744574052932297,4.792825565375278,5.489148105864593,0.011513
2751_CsLuHgBr,8.02290876448815,11.346106384421113,2.7040881102499608,4.913008181474746,5.40817622049992,2.9689650819605955,4.913008181474746,5.937930163921193,0.067571
2752_CsNaLaBr,8.112378187814334,11.472635256306704,2.8544590358169746,4.9677967901573,5.70891807163395,2.881858592336377,4.9677967901573,5.763717184672754,0.00699
2753_CsCaTmBr,7.872826086486144,11.133857425713405,2.825740251291672,4.82110168639091,5.651480502583344,2.74118846156503,4.82110168639091,5.48237692313006,0.021569
2754_CsTiEuBr,7.721995685423829,10.920551026912904,2.6541286088407823,4.728737306315407,5.3082572176815646,2.806146904615669,4.728737306315407,5.612293809231339,0.03878
2755_CsZnNdBr,7.982991335552979,11.289654615045931,2.7894854666218567,4.888563848291002,5.578970933243717,2.855341840901109,4.888563848291002,5.710683681802214,0.0168
2756_CsNaNpBr,8.022834486691202,11.346001339753286,2.8546821230599004,4.91296269579931,5.709364246119803,2.8183185468167427,4.91296269579931,5.636637093633484,0.009276
2757_CsAgTmBr,7.800409345667165,11.031444688704346,2.7912290597996705,4.776755670430441,5.582458119599343,2.7244932845525023,4.776755670430441,5.448986569105003,0.017024
2758_CsNaCeBr,8.113693813241477,11.47449583162877,2.853140847069102,4.968602442904582,5.706281694138205,2.8841070687452826,4.968602442904582,5.768214137490565,0.0079
2759_CsCrNdBr,7.880453426165553,11.144644112932848,2.715672146433173,4.8257724589682685,5.431344292866345,2.8566499100332514,4.8257724589682685,5.713299820066504,0.035964
2760_CsAlRbBr,8.021322065101804,11.343862452629535,2.495342994098801,4.912036530506812,4.990685988197604,3.176588232215967,4.912036530506812,6.353176464431932,0.173787
