CsZnSmF,Cs,Zn,2,Sm,2,F,1908
CsVEuF,Cs,V,2,Eu,2,F,1909
CsNFrF,Cs,N,3,Fr,1,F,1910
CsMnAmF,Cs,Mn,2,Am,2,F,1911
CsVDyF,Cs,V,2,Dy,2,F,1912
CsTiHgF,Cs,Ti,3,Hg,1,F,1913
CsCaTiF,Cs,Ca,2,Ti,2,F,1914
CsCaPdF,Cs,Ca,2,Pd,2,F,1915
CsNiEuF,Cs,Ni,2,Eu,2,F,1916
CsNaEuF,Cs,Na,1,Eu,3,F,1917
CsFeAuF,Cs,Fe,3,Au,1,F,1918
CsLiMdF,Cs,Li,1,Md,3,F,1919
CsRhHgF,Cs,Rh,3,Hg,1,F,1920
CsLiThF,Cs,Li,1,Th,3,F,1921
CsVSrF,Cs,V,2,Sr,2,F,1922
CsEuPtF,Cs,Eu,2,Pt,2,F,1923
CsMnSmF,Cs,Mn,2,Sm,2,F,1924
CsCdHgF,Cs,Cd,2,Hg,2,F,1925
CsCdYbF,Cs,Cd,2,Yb,2,F,1926
CsMnNpF,Cs,Mn,2,Np,2,F,1927
CsCrAmF,Cs,Cr,2,Am,2,F,1928
CsKFeF,Cs,K,1,Fe,3,F,1929
CsNaSmF,Cs,Na,1,Sm,3,F,1930
CsCuThF,Cs,Cu,1,Th,3,F,1931
CsVPbF,Cs,V,2,Pb,2,F,1932
CsSrPtF,Cs,Sr,2,Pt,2,F,1933
CsCdTmF,Cs,Cd,2,Tm,2,F,1934
CsNiNdF,Cs,Ni,2,Nd,2,F,1935
CsMnAuF,Cs,Mn,3,Au,1,F,1936
CsZnNpF,Cs,Zn,2,Np,2,F,1937
CsMoAgF,Cs,Mo,3,Ag,1,F,1938
CsCrAuF,Cs,Cr,3,Au,1,F,1939
CsCrSmF,Cs,Cr,2,Sm,2,F,1940
CsFeNdF,Cs,Fe,2,Nd,2,F,1941
CsCoNdF,Cs,Co,2,Nd,2,F,1942
CsCrDyF,Cs,Cr,2,Dy,2,F,1943
CsNaPmF,Cs,Na,1,Pm,3,F,1944
CsNaCmF,Cs,Na,1,Cm,3,F,1945
CsGaAuF,Cs,Ga,3,Au,1,F,1946
CsPtPbF,Cs,Pt,2,Pb,2,F,1947
CsInHgF,Cs,In,3,Hg,1,F,1948
CsKMnF,Cs,K,1,Mn,3,F,1949
CsRuAgF,Cs,Ru,3,Ag,1,F,1950
CsGeNpF,Cs,Ge,2,Np,2,F,1951
CsTmPtF,Cs,Tm,2,Pt,2,F,1952
CsVHgF,Cs,V,3,Hg,1,F,1953
CsAgIrF,Cs,Ag,1,Ir,3,F,1954
CsKCrF,Cs,K,1,Cr,3,F,1955
CsNaAmF,Cs,Na,1,Am,3,F,1956
CsVAmF,Cs,V,2,Am,2,F,1957
CsKGaF,Cs,K,1,Ga,3,F,1958
CsAgAuF,Cs,Ag,1,Au,3,F,1959
CsNaNdF,Cs,Na,1,Nd,3,F,1960
CsPtHgF,Cs,Pt,2,Hg,2,F,1961
CsMnDyF,Cs,Mn,2,Dy,2,F,1962
CsVTmF,Cs,V,2,Tm,2,F,1963
CsNaInF,Cs,Na,1,In,3,F,1964
CsMgNpF,Cs,Mg,2,Np,2,F,1965
CsTiAgF,Cs,Ti,3,Ag,1,F,1966
CsYbPtF,Cs,Yb,2,Pt,2,F,1967
CsPKF,Cs,P,3,K,1,F,1968
CsRhAgF,Cs,Rh,3,Ag,1,F,1969
CsVAuF,Cs,V,3,Au,1,F,1970
CsVSmF,Cs,V,2,Sm,2,F,1971
CsMgNdF,Cs,Mg,2,Nd,2,F,1972
CsPtAmF,Cs,Pt,2,Am,2,F,1973
CsNaPrF,Cs,Na,1,Pr,3,F,1974
CsAgLuF,Cs,Ag,1,Lu,3,F,1975
CsTiCdF,Cs,Ti,2,Cd,2,F,1976
CsZnDyF,Cs,Zn,2,Dy,2,F,1977
CsPAuF,Cs,P,3,Au,1,F,1978
CsPdCdF,Cs,Pd,2,Cd,2,F,1979
CsCuPaF,Cs,Cu,1,Pa,3,F,1980
CsVYbF,Cs,V,2,Yb,2,F,1981
CsGaHgF,Cs,Ga,3,Hg,1,F,1982
CsAgYbF,Cs,Ag,1,Yb,3,F,1983
CsCrHgF,Cs,Cr,3,Hg,1,F,1984
CsCaYbF,Cs,Ca,2,Yb,2,F,1985
CsKVF,Cs,K,1,V,3,F,1986
CsNaPuF,Cs,Na,1,Pu,3,F,1987
CsGeNdF,Cs,Ge,2,Nd,2,F,1988
CsCaHgF,Cs,Ca,2,Hg,2,F,1989
CsSmPtF,Cs,Sm,2,Pt,2,F,1990
CsCdDyF,Cs,Cd,2,Dy,2,F,1991
CsMnHgF,Cs,Mn,3,Hg,1,F,1992
CsCuLaF,Cs,Cu,1,La,3,F,1993
CsPaVacF,Cs,Pa,4,Vac,0,F,1994
CsCuBiF,Cs,Cu,1,Bi,3,F,1995
CsCaPtF,Cs,Ca,2,Pt,2,F,1996
CsBeBaF,Cs,Be,2,Ba,2,F,1997
CsLiPaF,Cs,Li,1,Pa,3,F,1998
CsGeDyF,Cs,Ge,2,Dy,2,F,1999
CsPdAgF,Cs,Pd,2,Ag,2,F,2000
CsPdThF,Cs,Pd,1,Th,3,F,2001
CsCoNpF,Cs,Co,2,Np,2,F,2002
CsCrTmF,Cs,Cr,2,Tm,2,F,2003
CsCuUF,Cs,Cu,1,U,3,F,2004
CsFeNpF,Cs,Fe,2,Np,2,F,2005
CsZnNdF,Cs,Zn,2,Nd,2,F,2006
CsTiEuF,Cs,Ti,2,Eu,2,F,2007
CsAgTmF,Cs,Ag,1,Tm,3,F,2008
CsNaNpF,Cs,Na,1,Np,3,F,2009
CsNaCeF,Cs,Na,1,Ce,3,F,2010
CsCaTmF,Cs,Ca,2,Tm,2,F,2011
CsLiLaF,Cs,Li,1,La,3,F,2012
CsBRbF,Cs,B,3,Rb,1,F,2013
CsNiNpF,Cs,Ni,2,Np,2,F,2014
CsCaVF,Cs,Ca,2,V,2,F,2015
CsVAgF,Cs,V,3,Ag,1,F,2016
CsMgDyF,Cs,Mg,2,Dy,2,F,2017
CsLiBiF,Cs,Li,1,Bi,3,F,2018
CsRhAuF,Cs,Rh,3,Au,1,F,2019
CsAgTlF,Cs,Ag,1,Tl,3,F,2020
CsAlTlF,Cs,Al,3,Tl,1,F,2021
CsFeHgF,Cs,Fe,3,Hg,1,F,2022
CsLiUF,Cs,Li,1,U,3,F,2023
CsCrYbF,Cs,Cr,2,Yb,2,F,2024
CsSrPdF,Cs,Sr,2,Pd,2,F,2025
CsTiSrF,Cs,Ti,2,Sr,2,F,2026
CsMnNdF,Cs,Mn,2,Nd,2,F,2027
CsTiAuF,Cs,Ti,3,Au,1,F,2028
CsAuHgF,Cs,Au,3,Hg,1,F,2029
CsNiBaF,Cs,Ni,2,Ba,2,F,2030
CsAgErF,Cs,Ag,1,Er,3,F,2031
CsMnTmF,Cs,Mn,2,Tm,2,F,2032
CsNaPdF,Cs,Na,1,Pd,3,F,2033
CsNaSbF,Cs,Na,1,Sb,3,F,2034
CsCuNpF,Cs,Cu,1,Np,3,F,2035
CsUVacF,Cs,U,4,Vac,0,F,2036
CsCuCeF,Cs,Cu,1,Ce,3,F,2037
CsKRhF,Cs,K,1,Rh,3,F,2038
CsFeBaF,Cs,Fe,2,Ba,2,F,2039
CsNaUF,Cs,Na,1,U,3,F,2040
CsCoBaF,Cs,Co,2,Ba,2,F,2041
CsIrAuF,Cs,Ir,3,Au,1,F,2042
CsTiPbF,Cs,Ti,2,Pb,2,F,2043
CsKTiF,Cs,K,1,Ti,3,F,2044
CsNaBiF,Cs,Na,1,Bi,3,F,2045
CsYAgF,Cs,Y,3,Ag,1,F,2046
CsCdNpF,Cs,Cd,2,Np,2,F,2047
CsPdPbF,Cs,Pd,2,Pb,2,F,2048
CsTmYbF,Cs,Tm,2,Yb,2,F,2049
CsRuAuF,Cs,Ru,3,Au,1,F,2050
CsAgHoF,Cs,Ag,1,Ho,3,F,2051
CsLuHgF,Cs,Lu,3,Hg,1,F,2052
CsNaLaF,Cs,Na,1,La,3,F,2053
CsZnTmF,Cs,Zn,2,Tm,2,F,2054
CsMnYbF,Cs,Mn,2,Yb,2,F,2055
CsBTlF,Cs,B,3,Tl,1,F,2056
CsCuPuF,Cs,Cu,1,Pu,3,F,2057
CsNiHgF,Cs,Ni,3,Hg,1,F,2058
CsLiNpF,Cs,Li,1,Np,3,F,2059
CsLiCeF,Cs,Li,1,Ce,3,F,2060
CsNaAgF,Cs,Na,1,Ag,3,F,2061
CsGaAgF,Cs,Ga,3,Ag,1,F,2062
CsAsHgF,Cs,As,3,Hg,1,F,2063
CsAlRbF,Cs,Al,3,Rb,1,F,2064
CsCrNdF,Cs,Cr,2,Nd,2,F,2065
CsCoDyF,Cs,Co,2,Dy,2,F,2066
CsCoHgF,Cs,Co,3,Hg,1,F,2067
CsNaScF,Cs,Na,1,Sc,3,F,2068
CsFeDyF,Cs,Fe,2,Dy,2,F,2069
CsCaCrF,Cs,Ca,2,Cr,2,F,2070
CsCrAgF,Cs,Cr,3,Ag,1,F,2071
CsYbHgF,Cs,Yb,3,Hg,1,F,2072
CsCuRbF,Cs,Cu,3,Rb,1,F,2073
CsMoAuF,Cs,Mo,3,Au,1,F,2074
CsKRuF,Cs,K,1,Ru,3,F,2075
CsNaPaF,Cs,Na,1,Pa,3,F,2076
CsKIrF,Cs,K,1,Ir,3,F,2077
CsMnAgF,Cs,Mn,3,Ag,1,F,2078
CsAgDyF,Cs,Ag,1,Dy,3,F,2079
CsLiPuF,Cs,Li,1,Pu,3,F,2080
CsZnHgF,Cs,Zn,2,Hg,2,F,2081
CsCuPrF,Cs,Cu,1,Pr,3,F,2082
CsGeTmF,Cs,Ge,2,Tm,2,F,2083
CsZnYbF,Cs,Zn,2,Yb,2,F,2084
CsNiDyF,Cs,Ni,2,Dy,2,F,2085
CsCuNdF,Cs,Cu,1,Nd,3,F,2086
CsCaDyF,Cs,Ca,2,Dy,2,F,2087
CsTmHgF,Cs,Tm,3,Hg,1,F,2088
CsKMoF,Cs,K,1,Mo,3,F,2089
CsMgBaF,Cs,Mg,2,Ba,2,F,2090
CsTiAmF,Cs,Ti,2,Am,2,F,2091
CsBFrF,Cs,B,3,Fr,1,F,2092
CsGeYbF,Cs,Ge,2,Yb,2,F,2093
CsCaMnF,Cs,Ca,2,Mn,2,F,2094
CsCdPtF,Cs,Cd,2,Pt,2,F,2095
CsGeHgF,Cs,Ge,2,Hg,2,F,2096
CsLiPrF,Cs,Li,1,Pr,3,F,2097
CsMgTmF,Cs,Mg,2,Tm,2,F,2098
CsAgTbF,Cs,Ag,1,Tb,3,F,2099
CsHgTlF,Cs,Hg,1,Tl,3,F,2100
CsCoTlF,Cs,Co,3,Tl,1,F,2101
CsCuAmF,Cs,Cu,1,Am,3,F,2102
CsLiNdF,Cs,Li,1,Nd,3,F,2103
CsGeBaF,Cs,Ge,2,Ba,2,F,2104
CsAsTlF,Cs,As,3,Tl,1,F,2105
CsNiTlF,Cs,Ni,3,Tl,1,F,2106
CsTiSmF,Cs,Ti,2,Sm,2,F,2107
CsErHgF,Cs,Er,3,Hg,1,F,2108
CsVNdF,Cs,V,2,Nd,2,F,2109
CsCuBaF,Cs,Cu,2,Ba,2,F,2110
CsMgYbF,Cs,Mg,2,Yb,2,F,2111
CsCaZnF,Cs,Ca,2,Zn,2,F,2112
CsCeVacF,Cs,Ce,4,Vac,0,F,2113
CsVCdF,Cs,V,2,Cd,2,F,2114
CsNaNbF,Cs,Na,1,Nb,3,F,2115
CsMgHgF,Cs,Mg,2,Hg,2,F,2116
CsCuPmF,Cs,Cu,1,Pm,3,F,2117
CsAgPtF,Cs,Ag,2,Pt,2,F,2118
CsCuCmF,Cs,Cu,1,Cm,3,F,2119
CsNpVacF,Cs,Np,4,Vac,0,F,2120
CsNaTaF,Cs,Na,1,Ta,3,F,2121
CsBeNdF,Cs,Be,2,Nd,2,F,2122
CsLiAmF,Cs,Li,1,Am,3,F,2123
CsAgGdF,Cs,Ag,1,Gd,3,F,2124
CsDyYbF,Cs,Dy,2,Yb,2,F,2125
CsYHgF,Cs,Y,3,Hg,1,F,2126
CsNbAuF,Cs,Nb,3,Au,1,F,2127
CsZnBaF,Cs,Zn,2,Ba,2,F,2128
CsNdPtF,Cs,Nd,2,Pt,2,F,2129
CsTaAuF,Cs,Ta,3,Au,1,F,2130
CsHoHgF,Cs,Ho,3,Hg,1,F,2131
CsCaGeF,Cs,Ca,2,Ge,2,F,2132
CsCuHgF,Cs,Cu,3,Hg,1,F,2133
CsLiCmF,Cs,Li,1,Cm,3,F,2134
CsCaCuF,Cs,Ca,2,Cu,2,F,2135
CsAsAgF,Cs,As,3,Ag,1,F,2136
CsLiPmF,Cs,Li,1,Pm,3,F,2137
CsCuSmF,Cs,Cu,1,Sm,3,F,2138
CsCoTmF,Cs,Co,2,Tm,2,F,2139
CsAgEuF,Cs,Ag,1,Eu,3,F,2140
CsAlHgF,Cs,Al,3,Hg,1,F,2141
CsFeTmF,Cs,Fe,2,Tm,2,F,2142
CsCoRbF,Cs,Co,3,Rb,1,F,2143
CsFeTlF,Cs,Fe,3,Tl,1,F,2144
CsKNbF,Cs,K,1,Nb,3,F,2145
CsNiRbF,Cs,Ni,3,Rb,1,F,2146
CsMnBaF,Cs,Mn,2,Ba,2,F,2147
CsCaNpF,Cs,Ca,2,Np,2,F,2148
CsDyTmF,Cs,Dy,2,Tm,2,F,2149
CsKTaF,Cs,K,1,Ta,3,F,2150
CsAsRbF,Cs,As,3,Rb,1,F,2151
CsDyHgF,Cs,Dy,3,Hg,1,F,2152
CsNiTmF,Cs,Ni,2,Tm,2,F,2153
CsMgCaF,Cs,Mg,2,Ca,2,F,2154
CsPuVacF,Cs,Pu,4,Vac,0,F,2155
CsLiSmF,Cs,Li,1,Sm,3,F,2156
CsCoYbF,Cs,Co,2,Yb,2,F,2157
CsCuEuF,Cs,Cu,1,Eu,3,F,2158
CsFeYbF,Cs,Fe,2,Yb,2,F,2159
CsCrCdF,Cs,Cr,2,Cd,2,F,2160
CsAgSmF,Cs,Ag,1,Sm,3,F,2161
CsNiYbF,Cs,Ni,2,Yb,2,F,2162
CsPdAcF,Cs,Pd,1,Ac,3,F,2163
CsNaMoF,Cs,Na,1,Mo,3,F,2164
CsMnTlF,Cs,Mn,3,Tl,1,F,2165
CsTbHgF,Cs,Tb,3,Hg,1,F,2166
CsCuGdF,Cs,Cu,1,Gd,3,F,2167
CsCrBaF,Cs,Cr,2,Ba,2,F,2168
CsScAuF,Cs,Sc,3,Au,1,F,2169
CsCrTlF,Cs,Cr,3,Tl,1,F,2170
CsNaMdF,Cs,Na,1,Md,3,F,2171
CsLiEuF,Cs,Li,1,Eu,3,F,2172
CsFeRbF,Cs,Fe,3,Rb,1,F,2173
CsSrAgF,Cs,Sr,2,Ag,2,F,2174
CsAgPmF,Cs,Ag,1,Pm,3,F,2175
CsYbNpF,Cs,Yb,2,Np,2,F,2176
CsCdEuF,Cs,Cd,2,Eu,2,F,2177
CsAgCmF,Cs,Ag,1,Cm,3,F,2178
CsGaTlF,Cs,Ga,3,Tl,1,F,2179
CsAmVacF,Cs,Am,4,Vac,0,F,2180
CsNaIrF,Cs,Na,1,Ir,3,F,2181
CsNaRuF,Cs,Na,1,Ru,3,F,2182
CsMnCdF,Cs,Mn,2,Cd,2,F,2183
CsPrVacF,Cs,Pr,4,Vac,0,F,2184
CsCmVacF,Cs,Cm,4,Vac,0,F,2185
CsLiGdF,Cs,Li,1,Gd,3,F,2186
CsCaCoF,Cs,Ca,2,Co,2,F,2187
CsKScF,Cs,K,1,Sc,3,F,2188
CsAgAmF,Cs,Ag,1,Am,3,F,2189
CsNaFmF,Cs,Na,1,Fm,3,F,2190
CsCaFeF,Cs,Ca,2,Fe,2,F,2191
CsPdFmF,Cs,Pd,1,Fm,3,F,2192
CsGdHgF,Cs,Gd,3,Hg,1,F,2193
CsCuTbF,Cs,Cu,1,Tb,3,F,2194
CsSrCdF,Cs,Sr,2,Cd,2,F,2195
CsKAgF,Cs,K,1,Ag,3,F,2196
CsSbAuF,Cs,Sb,3,Au,1,F,2197
CsTmNpF,Cs,Tm,2,Np,2,F,2198
CsAgPbF,Cs,Ag,2,Pb,2,F,2199
CsCaNiF,Cs,Ca,2,Ni,2,F,2200
CsZnCdF,Cs,Zn,2,Cd,2,F,2201
CsNaTiF,Cs,Na,1,Ti,3,F,2202
CsMnRbF,Cs,Mn,3,Rb,1,F,2203
CsAgNdF,Cs,Ag,1,Nd,3,F,2204
CsCrRbF,Cs,Cr,3,Rb,1,F,2205
CsNaRhF,Cs,Na,1,Rh,3,F,2206
CsAlAgF,Cs,Al,3,Ag,1,F,2207
CsPdMdF,Cs,Pd,1,Md,3,F,2208
CsEuHgF,Cs,Eu,3,Hg,1,F,2209
CsLiTbF,Cs,Li,1,Tb,3,F,2210
CsCuDyF,Cs,Cu,1,Dy,3,F,2211
CsAgPrF,Cs,Ag,1,Pr,3,F,2212
CsNaAcF,Cs,Na,1,Ac,3,F,2213
CsGaRbF,Cs,Ga,3,Rb,1,F,2214
CsVBaF,Cs,V,2,Ba,2,F,2215
CsKSbF,Cs,K,1,Sb,3,F,2216
CsVTlF,Cs,V,3,Tl,1,F,2217
CsKPdF,Cs,K,1,Pd,3,F,2218
CsCdPbF,Cs,Cd,2,Pb,2,F,2219
CsZnAgF,Cs,Zn,2,Ag,2,F,2220
CsCuCdF,Cs,Cu,2,Cd,2,F,2221
CsGeCdF,Cs,Ge,2,Cd,2,F,2222
CsNRbF,Cs,N,3,Rb,1,F,2223
CsSmHgF,Cs,Sm,3,Hg,1,F,2224
CsLiDyF,Cs,Li,1,Dy,3,F,2225
CsTiNdF,Cs,Ti,2,Nd,2,F,2226
CsBaPtF,Cs,Ba,2,Pt,2,F,2227
CsAgPuF,Cs,Ag,1,Pu,3,F,2228
CsCuHoF,Cs,Cu,1,Ho,3,F,2229
CsBeSmF,Cs,Be,2,Sm,2,F,2230
CsMgCdF,Cs,Mg,2,Cd,2,F,2231
CsGeAgF,Cs,Ge,2,Ag,2,F,2232
CsCuAgF,Cs,Cu,2,Ag,2,F,2233
CsCuYF,Cs,Cu,1,Y,3,F,2234
CsPmHgF,Cs,Pm,3,Hg,1,F,2235
CsAgNpF,Cs,Ag,1,Np,3,F,2236
CsHgCmF,Cs,Hg,1,Cm,3,F,2237
CsVRbF,Cs,V,3,Rb,1,F,2238
CsCdAmF,Cs,Cd,2,Am,2,F,2239
CsAgCeF,Cs,Ag,1,Ce,3,F,2240
CsLiHoF,Cs,Li,1,Ho,3,F,2241
CsCuErF,Cs,Cu,1,Er,3,F,2242
CsPdPtF,Cs,Pd,2,Pt,2,F,2243
CsLiYF,Cs,Li,1,Y,3,F,2244
CsNTlF,Cs,N,3,Tl,1,F,2245
CsTiPtF,Cs,Ti,2,Pt,2,F,2246
CsMgAgF,Cs,Mg,2,Ag,2,F,2247
CsNaVF,Cs,Na,1,V,3,F,2248
CsBeAmF,Cs,Be,2,Am,2,F,2249
CsRhTlF,Cs,Rh,3,Tl,1,F,2250
CsHgAmF,Cs,Hg,1,Am,3,F,2251
CsCuTlF,Cs,Cu,1,Tl,3,F,2252
CsDyNpF,Cs,Dy,2,Np,2,F,2253
CsTiTlF,Cs,Ti,3,Tl,1,F,2254
CsNiRaF,Cs,Ni,2,Ra,2,F,2255
CsCdSmF,Cs,Cd,2,Sm,2,F,2256
CsInAuF,Cs,In,3,Au,1,F,2257
CsCaEuF,Cs,Ca,2,Eu,2,F,2258
CsLiErF,Cs,Li,1,Er,3,F,2259
CsBKF,Cs,B,3,K,1,F,2260
CsCuTmF,Cs,Cu,1,Tm,3,F,2261
CsTiVF,Cs,Ti,2,V,2,F,2262
CsNdHgF,Cs,Nd,3,Hg,1,F,2263
CsCoCdF,Cs,Co,2,Cd,2,F,2264
CsAgUF,Cs,Ag,1,U,3,F,2265
CsFeRaF,Cs,Fe,2,Ra,2,F,2266
CsLiTlF,Cs,Li,1,Tl,3,F,2267
CsFeCdF,Cs,Fe,2,Cd,2,F,2268
CsCoRaF,Cs,Co,2,Ra,2,F,2269
CsPrHgF,Cs,Pr,3,Hg,1,F,2270
CsKInF,Cs,K,1,In,3,F,2271
CsIrTlF,Cs,Ir,3,Tl,1,F,2272
CsAgBiF,Cs,Ag,1,Bi,3,F,2273
CsRuTlF,Cs,Ru,3,Tl,1,F,2274
CsCaSrF,Cs,Ca,2,Sr,2,F,2275
CsBePbF,Cs,Be,2,Pb,2,F,2276
CsLiTmF,Cs,Li,1,Tm,3,F,2277
CsNiCdF,Cs,Ni,2,Cd,2,F,2278
CsNaGaF,Cs,Na,1,Ga,3,F,2279
CsBAuF,Cs,B,3,Au,1,F,2280
CsAgLaF,Cs,Ag,1,La,3,F,2281
CsCuYbF,Cs,Cu,1,Yb,3,F,2282
CsCoAgF,Cs,Co,2,Ag,2,F,2283
CsRbRhF,Cs,Rb,1,Rh,3,F,2284
CsNaCrF,Cs,Na,1,Cr,3,F,2285
CsFeAgF,Cs,Fe,2,Ag,2,F,2286
CsNaMnF,Cs,Na,1,Mn,3,F,2287
CsEuYbF,Cs,Eu,2,Yb,2,F,2288
CsAgPaF,Cs,Ag,1,Pa,3,F,2289
CsCaPbF,Cs,Ca,2,Pb,2,F,2290
CsHgPuF,Cs,Hg,1,Pu,3,F,2291
CsMoTlF,Cs,Mo,3,Tl,1,F,2292
CsTiRbF,Cs,Ti,3,Rb,1,F,2293
CsCuLuF,Cs,Cu,1,Lu,3,F,2294
CsPHgF,Cs,P,3,Hg,1,F,2295
CsNiAgF,Cs,Ni,2,Ag,2,F,2296
CsPdPaF,Cs,Pd,1,Pa,3,F,2297
CsBeSrF,Cs,Be,2,Sr,2,F,2298
CsLiYbF,Cs,Li,1,Yb,3,F,2299
CsTiCrF,Cs,Ti,2,Cr,2,F,2300
CsPdLaF,Cs,Pd,1,La,3,F,2301
CsLiLuF,Cs,Li,1,Lu,3,F,2302
CsRbIrF,Cs,Rb,1,Ir,3,F,2303
CsHgNpF,Cs,Hg,1,Np,3,F,2304
CsCeHgF,Cs,Ce,3,Hg,1,F,2305
CsSrYbF,Cs,Sr,2,Yb,2,F,2306
CsEuTmF,Cs,Eu,2,Tm,2,F,2307
CsMgRaF,Cs,Mg,2,Ra,2,F,2308
CsSrHgF,Cs,Sr,2,Hg,2,F,2309
CsRbRuF,Cs,Rb,1,Ru,3,F,2310
CsCuAuF,Cs,Cu,1,Au,3,F,2311
CsBeEuF,Cs,Be,2,Eu,2,F,2312
CsPdBiF,Cs,Pd,1,Bi,3,F,2313
CsNaFeF,Cs,Na,1,Fe,3,F,2314
CsPdUF,Cs,Pd,1,U,3,F,2315
CsHgPbF,Cs,Hg,2,Pb,2,F,2316
CsPdBaF,Cs,Pd,2,Ba,2,F,2317
CsRbMoF,Cs,Rb,1,Mo,3,F,2318
CsSrTmF,Cs,Sr,2,Tm,2,F,2319
CsYbPbF,Cs,Yb,2,Pb,2,F,2320
CsGeRaF,Cs,Ge,2,Ra,2,F,2321
CsCuRaF,Cs,Cu,2,Ra,2,F,2322
CsTiBaF,Cs,Ti,2,Ba,2,F,2323
CsCaAmF,Cs,Ca,2,Am,2,F,2324
CsLiAuF,Cs,Li,1,Au,3,F,2325
CsTiMnF,Cs,Ti,2,Mn,2,F,2326
CsHgUF,Cs,Hg,1,U,3,F,2327
CsHgBiF,Cs,Hg,1,Bi,3,F,2328
CsCaSmF,Cs,Ca,2,Sm,2,F,2329
CsZnRaF,Cs,Zn,2,Ra,2,F,2330
CsTaTlF,Cs,Ta,3,Tl,1,F,2331
CsTmPbF,Cs,Tm,2,Pb,2,F,2332
CsAuAuF,Cs,Au,1,Au,3,F,2333
CsNbTlF,Cs,Nb,3,Tl,1,F,2334
CsNaNiF,Cs,Na,1,Ni,3,F,2335
CsNaAsF,Cs,Na,1,As,3,F,2336
CsTiZnF,Cs,Ti,2,Zn,2,F,2337
CsPdCeF,Cs,Pd,1,Ce,3,F,2338
CsZnPdF,Cs,Zn,2,Pd,2,F,2339
CsPdNpF,Cs,Pd,1,Np,3,F,2340
CsLaHgF,Cs,La,3,Hg,1,F,2341
CsNaCoF,Cs,Na,1,Co,3,F,2342
CsNaThF,Cs,Na,1,Th,3,F,2343
CsMnRaF,Cs,Mn,2,Ra,2,F,2344
CsHgPaF,Cs,Hg,1,Pa,3,F,2345
CsKAuF,Cs,K,1,Au,3,F,2346
CsYbAmF,Cs,Yb,2,Am,2,F,2347
CsVPtF,Cs,V,2,Pt,2,F,2348
CsGePdF,Cs,Ge,2,Pd,2,F,2349
CsPdPuF,Cs,Pd,1,Pu,3,F,2350
CsTiGeF,Cs,Ti,2,Ge,2,F,2351
CsPAgF,Cs,P,3,Ag,1,F,2352
CsCuPdF,Cs,Cu,2,Pd,2,F,2353
CsLuAuF,Cs,Lu,3,Au,1,F,2354
CsYbAuF,Cs,Yb,3,Au,1,F,2355
CsSmYbF,Cs,Sm,2,Yb,2,F,2356
CsCdNdF,Cs,Cd,2,Nd,2,F,2357
CsPFrF,Cs,P,3,Fr,1,F,2358
CsRbTaF,Cs,Rb,1,Ta,3,F,2359
CsEuDyF,Cs,Eu,2,Dy,2,F,2360
CsRbNbF,Cs,Rb,1,Nb,3,F,2361
CsTmAmF,Cs,Tm,2,Am,2,F,2362
CsPdPrF,Cs,Pd,1,Pr,3,F,2363
CsMgTiF,Cs,Mg,2,Ti,2,F,2364
CsMgPdF,Cs,Mg,2,Pd,2,F,2365
CsKLuF,Cs,K,1,Lu,3,F,2366
CsScTlF,Cs,Sc,3,Tl,1,F,2367
CsCrRaF,Cs,Cr,2,Ra,2,F,2368
CsAgMdF,Cs,Ag,1,Md,3,F,2369
CsPdNdF,Cs,Pd,1,Nd,3,F,2370
CsKYbF,Cs,K,1,Yb,3,F,2371
CsCuInF,Cs,Cu,1,In,3,F,2372
CsSmTmF,Cs,Sm,2,Tm,2,F,2373
CsSrDyF,Cs,Sr,2,Dy,2,F,2374
CsTmAuF,Cs,Tm,3,Au,1,F,2375
CsCrPtF,Cs,Cr,2,Pt,2,F,2376
CsPdAmF,Cs,Pd,1,Am,3,F,2377
CsAuTlF,Cs,Au,1,Tl,3,F,2378
CsAgFmF,Cs,Ag,1,Fm,3,F,2379
CsPdCmF,Cs,Pd,1,Cm,3,F,2380
CsNaCuF,Cs,Na,1,Cu,3,F,2381
CsLiInF,Cs,Li,1,In,3,F,2382
CsPdPmF,Cs,Pd,1,Pm,3,F,2383
CsErAuF,Cs,Er,3,Au,1,F,2384
CsDyPbF,Cs,Dy,2,Pb,2,F,2385
CsSbTlF,Cs,Sb,3,Tl,1,F,2386
CsKTmF,Cs,K,1,Tm,3,F,2387
CsCoPdF,Cs,Co,2,Pd,2,F,2388
CsTiCoF,Cs,Ti,2,Co,2,F,2389
CsFePdF,Cs,Fe,2,Pd,2,F,2390
CsTiFeF,Cs,Ti,2,Fe,2,F,2391
CsVCrF,Cs,V,2,Cr,2,F,2392
CsNaAlF,Cs,Na,1,Al,3,F,2393
CsKTlF,Cs,K,1,Tl,3,F,2394
CsScRbF,Cs,Sc,3,Rb,1,F,2395
CsMnPtF,Cs,Mn,2,Pt,2,F,2396
CsNiPdF,Cs,Ni,2,Pd,2,F,2397
CsPbVacF,Cs,Pb,4,Vac,0,F,2398
CsTiNiF,Cs,Ti,2,Ni,2,F,2399
CsBeNpF,Cs,Be,2,Np,2,F,2400
CsAgAcF,Cs,Ag,1,Ac,3,F,2401
CsYAuF,Cs,Y,3,Au,1,F,2402
CsRbAgF,Cs,Rb,1,Ag,3,F,2403
CsVRaF,Cs,V,2,Ra,2,F,2404
CsKErF,Cs,K,1,Er,3,F,2405
